id,census_geoid_14,validThrough
ocd-division/country:us/state:ms/sldu:45,sldu-28045,
ocd-division/country:us/state:ms/sldu:46,sldu-28046,
ocd-division/country:us/state:ms/sldu:47,sldu-28047,
ocd-division/country:us/state:ms/sldu:48,sldu-28048,
ocd-division/country:us/state:ms/sldu:49,sldu-28049,
ocd-division/country:us/state:ms/sldu:50,sldu-28050,
ocd-division/country:us/state:ms/sldu:51,sldu-28051,
ocd-division/country:us/state:ms/sldu:52,sldu-28052,
ocd-division/country:us/state:mo/sldu:1,sldu-29001,
ocd-division/country:us/state:mo/sldu:2,sldu-29002,
ocd-division/country:us/state:mo/sldu:3,sldu-29003,
ocd-division/country:us/state:mo/sldu:4,sldu-29004,
ocd-division/country:us/state:mo/sldu:5,sldu-29005,
ocd-division/country:us/state:mo/sldu:6,sldu-29006,
ocd-division/country:us/state:mo/sldu:7,sldu-29007,
ocd-division/country:us/state:mo/sldu:8,sldu-29008,
ocd-division/country:us/state:mo/sldu:9,sldu-29009,
ocd-division/country:us/state:mo/sldu:10,sldu-29010,
ocd-division/country:us/state:mo/sldu:11,sldu-29011,
ocd-division/country:us/state:mo/sldu:12,sldu-29012,
ocd-division/country:us/state:mo/sldu:13,sldu-29013,
ocd-division/country:us/state:mo/sldu:14,sldu-29014,
ocd-division/country:us/state:mo/sldu:15,sldu-29015,
ocd-division/country:us/state:mo/sldu:16,sldu-29016,
ocd-division/country:us/state:mo/sldu:17,sldu-29017,
ocd-division/country:us/state:mo/sldu:18,sldu-29018,
ocd-division/country:us/state:mo/sldu:19,sldu-29019,
ocd-division/country:us/state:mo/sldu:20,sldu-29020,
ocd-division/country:us/state:mo/sldu:21,sldu-29021,
ocd-division/country:us/state:mo/sldu:22,sldu-29022,
ocd-division/country:us/state:mo/sldu:23,sldu-29023,
ocd-division/country:us/state:mo/sldu:24,sldu-29024,
ocd-division/country:us/state:mo/sldu:25,sldu-29025,
ocd-division/country:us/state:mo/sldu:26,sldu-29026,
ocd-division/country:us/state:mo/sldu:27,sldu-29027,
ocd-division/country:us/state:mo/sldu:28,sldu-29028,
ocd-division/country:us/state:mo/sldu:29,sldu-29029,
ocd-division/country:us/state:mo/sldu:30,sldu-29030,
ocd-division/country:us/state:mo/sldu:31,sldu-29031,
ocd-division/country:us/state:mo/sldu:32,sldu-29032,
ocd-division/country:us/state:mo/sldu:33,sldu-29033,
ocd-division/country:us/state:mo/sldu:34,sldu-29034,
ocd-division/country:us/state:mt/sldu:1,sldu-30001,
ocd-division/country:us/state:mt/sldu:2,sldu-30002,
ocd-division/country:us/state:mt/sldu:3,sldu-30003,
ocd-division/country:us/state:mt/sldu:4,sldu-30004,
ocd-division/country:us/state:mt/sldu:5,sldu-30005,
ocd-division/country:us/state:mt/sldu:6,sldu-30006,
ocd-division/country:us/state:mt/sldu:7,sldu-30007,
ocd-division/country:us/state:mt/sldu:8,sldu-30008,
ocd-division/country:us/state:mt/sldu:9,sldu-30009,
ocd-division/country:us/state:mt/sldu:10,sldu-30010,
ocd-division/country:us/state:mt/sldu:11,sldu-30011,
ocd-division/country:us/state:mt/sldu:12,sldu-30012,
ocd-division/country:us/state:mt/sldu:13,sldu-30013,
ocd-division/country:us/state:mt/sldu:14,sldu-30014,
ocd-division/country:us/state:mt/sldu:15,sldu-30015,
ocd-division/country:us/state:mt/sldu:16,sldu-30016,
ocd-division/country:us/state:mt/sldu:17,sldu-30017,
ocd-division/country:us/state:mt/sldu:18,sldu-30018,
ocd-division/country:us/state:mt/sldu:19,sldu-30019,
ocd-division/country:us/state:mt/sldu:20,sldu-30020,
ocd-division/country:us/state:mt/sldu:21,sldu-30021,
ocd-division/country:us/state:mt/sldu:22,sldu-30022,
ocd-division/country:us/state:mt/sldu:23,sldu-30023,
ocd-division/country:us/state:mt/sldu:24,sldu-30024,
ocd-division/country:us/state:mt/sldu:25,sldu-30025,
ocd-division/country:us/state:mt/sldu:26,sldu-30026,
ocd-division/country:us/state:mt/sldu:27,sldu-30027,
ocd-division/country:us/state:mt/sldu:28,sldu-30028,
ocd-division/country:us/state:mt/sldu:29,sldu-30029,
ocd-division/country:us/state:mt/sldu:30,sldu-30030,
ocd-division/country:us/state:mt/sldu:31,sldu-30031,
ocd-division/country:us/state:mt/sldu:32,sldu-30032,
ocd-division/country:us/state:mt/sldu:33,sldu-30033,
ocd-division/country:us/state:mt/sldu:34,sldu-30034,
ocd-division/country:us/state:mt/sldu:35,sldu-30035,
ocd-division/country:us/state:mt/sldu:36,sldu-30036,
ocd-division/country:us/state:mt/sldu:37,sldu-30037,
ocd-division/country:us/state:mt/sldu:38,sldu-30038,
ocd-division/country:us/state:mt/sldu:39,sldu-30039,
ocd-division/country:us/state:mt/sldu:40,sldu-30040,
ocd-division/country:us/state:mt/sldu:41,sldu-30041,
ocd-division/country:us/state:mt/sldu:42,sldu-30042,
ocd-division/country:us/state:mt/sldu:43,sldu-30043,
ocd-division/country:us/state:mt/sldu:44,sldu-30044,
ocd-division/country:us/state:mt/sldu:45,sldu-30045,
ocd-division/country:us/state:mt/sldu:46,sldu-30046,
ocd-division/country:us/state:mt/sldu:47,sldu-30047,
ocd-division/country:us/state:mt/sldu:48,sldu-30048,
ocd-division/country:us/state:mt/sldu:49,sldu-30049,
ocd-division/country:us/state:mt/sldu:50,sldu-30050,
ocd-division/country:us/state:ne/sldu:1,sldu-31001,
ocd-division/country:us/state:ne/sldu:2,sldu-31002,
ocd-division/country:us/state:ne/sldu:3,sldu-31003,
ocd-division/country:us/state:ne/sldu:4,sldu-31004,
ocd-division/country:us/state:ne/sldu:5,sldu-31005,
ocd-division/country:us/state:ne/sldu:6,sldu-31006,
ocd-division/country:us/state:ne/sldu:7,sldu-31007,
ocd-division/country:us/state:ne/sldu:8,sldu-31008,
ocd-division/country:us/state:ne/sldu:9,sldu-31009,
ocd-division/country:us/state:ne/sldu:10,sldu-31010,
ocd-division/country:us/state:ne/sldu:11,sldu-31011,
ocd-division/country:us/state:ne/sldu:12,sldu-31012,
ocd-division/country:us/state:ne/sldu:13,sldu-31013,
ocd-division/country:us/state:ne/sldu:14,sldu-31014,
ocd-division/country:us/state:ne/sldu:15,sldu-31015,
ocd-division/country:us/state:ne/sldu:16,sldu-31016,
ocd-division/country:us/state:ne/sldu:17,sldu-31017,
ocd-division/country:us/state:ne/sldu:18,sldu-31018,
ocd-division/country:us/state:ne/sldu:19,sldu-31019,
ocd-division/country:us/state:ne/sldu:20,sldu-31020,
ocd-division/country:us/state:ne/sldu:21,sldu-31021,
ocd-division/country:us/state:ne/sldu:22,sldu-31022,
ocd-division/country:us/state:ne/sldu:23,sldu-31023,
ocd-division/country:us/state:ne/sldu:24,sldu-31024,
ocd-division/country:us/state:ne/sldu:25,sldu-31025,
ocd-division/country:us/state:ne/sldu:26,sldu-31026,
ocd-division/country:us/state:ne/sldu:27,sldu-31027,
ocd-division/country:us/state:ne/sldu:28,sldu-31028,
ocd-division/country:us/state:ne/sldu:29,sldu-31029,
ocd-division/country:us/state:ne/sldu:30,sldu-31030,
ocd-division/country:us/state:ne/sldu:31,sldu-31031,
ocd-division/country:us/state:ne/sldu:32,sldu-31032,
ocd-division/country:us/state:ne/sldu:33,sldu-31033,
ocd-division/country:us/state:ne/sldu:34,sldu-31034,
ocd-division/country:us/state:ne/sldu:35,sldu-31035,
ocd-division/country:us/state:ne/sldu:36,sldu-31036,
ocd-division/country:us/state:ne/sldu:37,sldu-31037,
ocd-division/country:us/state:ne/sldu:38,sldu-31038,
ocd-division/country:us/state:ne/sldu:39,sldu-31039,
ocd-division/country:us/state:ne/sldu:40,sldu-31040,
ocd-division/country:us/state:ne/sldu:41,sldu-31041,
ocd-division/country:us/state:ne/sldu:42,sldu-31042,
ocd-division/country:us/state:ne/sldu:43,sldu-31043,
ocd-division/country:us/state:ne/sldu:44,sldu-31044,
ocd-division/country:us/state:ne/sldu:45,sldu-31045,
ocd-division/country:us/state:ne/sldu:46,sldu-31046,
ocd-division/country:us/state:ne/sldu:47,sldu-31047,
ocd-division/country:us/state:ne/sldu:48,sldu-31048,
ocd-division/country:us/state:ne/sldu:49,sldu-31049,
ocd-division/country:us/state:nv/sldu:1,sldu-32001,
ocd-division/country:us/state:nv/sldu:2,sldu-32002,
ocd-division/country:us/state:nv/sldu:3,sldu-32003,
ocd-division/country:us/state:nv/sldu:4,sldu-32004,
ocd-division/country:us/state:nv/sldu:5,sldu-32005,
ocd-division/country:us/state:nv/sldu:6,sldu-32006,
ocd-division/country:us/state:nv/sldu:7,sldu-32007,
ocd-division/country:us/state:nv/sldu:8,sldu-32008,
ocd-division/country:us/state:nv/sldu:9,sldu-32009,
ocd-division/country:us/state:nv/sldu:10,sldu-32010,
ocd-division/country:us/state:nv/sldu:11,sldu-32011,
ocd-division/country:us/state:nv/sldu:12,sldu-32012,
ocd-division/country:us/state:nv/sldu:13,sldu-32013,
ocd-division/country:us/state:nv/sldu:14,sldu-32014,
ocd-division/country:us/state:nv/sldu:15,sldu-32015,
ocd-division/country:us/state:nv/sldu:16,sldu-32016,
ocd-division/country:us/state:nv/sldu:17,sldu-32017,
ocd-division/country:us/state:nv/sldu:18,sldu-32018,
ocd-division/country:us/state:nv/sldu:19,sldu-32019,
ocd-division/country:us/state:nv/sldu:20,sldu-32020,
ocd-division/country:us/state:nv/sldu:21,sldu-32021,
ocd-division/country:us/state:nh/sldu:1,sldu-33001,
ocd-division/country:us/state:nh/sldu:2,sldu-33002,
ocd-division/country:us/state:nh/sldu:3,sldu-33003,
ocd-division/country:us/state:nh/sldu:4,sldu-33004,
ocd-division/country:us/state:nh/sldu:5,sldu-33005,
ocd-division/country:us/state:nh/sldu:6,sldu-33006,
ocd-division/country:us/state:nh/sldu:7,sldu-33007,
ocd-division/country:us/state:nh/sldu:8,sldu-33008,
ocd-division/country:us/state:nh/sldu:9,sldu-33009,
ocd-division/country:us/state:nh/sldu:10,sldu-33010,
ocd-division/country:us/state:nh/sldu:11,sldu-33011,
ocd-division/country:us/state:nh/sldu:12,sldu-33012,
ocd-division/country:us/state:nh/sldu:13,sldu-33013,
ocd-division/country:us/state:nh/sldu:14,sldu-33014,
ocd-division/country:us/state:nh/sldu:15,sldu-33015,
ocd-division/country:us/state:nh/sldu:16,sldu-33016,
ocd-division/country:us/state:nh/sldu:17,sldu-33017,
ocd-division/country:us/state:nh/sldu:18,sldu-33018,
ocd-division/country:us/state:nh/sldu:19,sldu-33019,
ocd-division/country:us/state:nh/sldu:20,sldu-33020,
ocd-division/country:us/state:nh/sldu:21,sldu-33021,
ocd-division/country:us/state:nh/sldu:22,sldu-33022,
ocd-division/country:us/state:nh/sldu:23,sldu-33023,
ocd-division/country:us/state:nh/sldu:24,sldu-33024,
ocd-division/country:us/state:nj/sldu:1,sldu-34001,
ocd-division/country:us/state:nj/sldu:2,sldu-34002,
ocd-division/country:us/state:nj/sldu:3,sldu-34003,
ocd-division/country:us/state:nj/sldu:4,sldu-34004,
ocd-division/country:us/state:nj/sldu:5,sldu-34005,
ocd-division/country:us/state:nj/sldu:6,sldu-34006,
ocd-division/country:us/state:nj/sldu:7,sldu-34007,
ocd-division/country:us/state:nj/sldu:8,sldu-34008,
ocd-division/country:us/state:nj/sldu:9,sldu-34009,
ocd-division/country:us/state:nj/sldu:10,sldu-34010,
ocd-division/country:us/state:nj/sldu:11,sldu-34011,
ocd-division/country:us/state:nj/sldu:12,sldu-34012,
ocd-division/country:us/state:nj/sldu:13,sldu-34013,
ocd-division/country:us/state:nj/sldu:14,sldu-34014,
ocd-division/country:us/state:nj/sldu:15,sldu-34015,
ocd-division/country:us/state:nj/sldu:16,sldu-34016,
ocd-division/country:us/state:nj/sldu:17,sldu-34017,
ocd-division/country:us/state:nj/sldu:18,sldu-34018,
ocd-division/country:us/state:nj/sldu:19,sldu-34019,
ocd-division/country:us/state:nj/sldu:20,sldu-34020,
ocd-division/country:us/state:nj/sldu:21,sldu-34021,
ocd-division/country:us/state:nj/sldu:22,sldu-34022,
ocd-division/country:us/state:nj/sldu:23,sldu-34023,
ocd-division/country:us/state:nj/sldu:24,sldu-34024,
ocd-division/country:us/state:nj/sldu:25,sldu-34025,
ocd-division/country:us/state:nj/sldu:26,sldu-34026,
ocd-division/country:us/state:nj/sldu:27,sldu-34027,
ocd-division/country:us/state:nj/sldu:28,sldu-34028,
ocd-division/country:us/state:nj/sldu:29,sldu-34029,
ocd-division/country:us/state:nj/sldu:30,sldu-34030,
ocd-division/country:us/state:nj/sldu:31,sldu-34031,
ocd-division/country:us/state:nj/sldu:32,sldu-34032,
ocd-division/country:us/state:nj/sldu:33,sldu-34033,
ocd-division/country:us/state:nj/sldu:34,sldu-34034,
ocd-division/country:us/state:nj/sldu:35,sldu-34035,
ocd-division/country:us/state:nj/sldu:36,sldu-34036,
ocd-division/country:us/state:nj/sldu:37,sldu-34037,
ocd-division/country:us/state:nj/sldu:38,sldu-34038,
ocd-division/country:us/state:nj/sldu:39,sldu-34039,
ocd-division/country:us/state:nj/sldu:40,sldu-34040,
ocd-division/country:us/state:nm/sldu:1,sldu-35001,
ocd-division/country:us/state:nm/sldu:2,sldu-35002,
ocd-division/country:us/state:nm/sldu:3,sldu-35003,
ocd-division/country:us/state:nm/sldu:4,sldu-35004,
ocd-division/country:us/state:nm/sldu:5,sldu-35005,
ocd-division/country:us/state:nm/sldu:6,sldu-35006,
ocd-division/country:us/state:nm/sldu:7,sldu-35007,
ocd-division/country:us/state:nm/sldu:8,sldu-35008,
ocd-division/country:us/state:nm/sldu:9,sldu-35009,
ocd-division/country:us/state:nm/sldu:10,sldu-35010,
ocd-division/country:us/state:nm/sldu:11,sldu-35011,
ocd-division/country:us/state:nm/sldu:12,sldu-35012,
ocd-division/country:us/state:nm/sldu:13,sldu-35013,
ocd-division/country:us/state:nm/sldu:14,sldu-35014,
ocd-division/country:us/state:nm/sldu:15,sldu-35015,
ocd-division/country:us/state:nm/sldu:16,sldu-35016,
ocd-division/country:us/state:nm/sldu:17,sldu-35017,
ocd-division/country:us/state:nm/sldu:18,sldu-35018,
ocd-division/country:us/state:nm/sldu:19,sldu-35019,
ocd-division/country:us/state:nm/sldu:20,sldu-35020,
ocd-division/country:us/state:nm/sldu:21,sldu-35021,
ocd-division/country:us/state:nm/sldu:22,sldu-35022,
ocd-division/country:us/state:nm/sldu:23,sldu-35023,
ocd-division/country:us/state:nm/sldu:24,sldu-35024,
ocd-division/country:us/state:nm/sldu:25,sldu-35025,
ocd-division/country:us/state:nm/sldu:26,sldu-35026,
ocd-division/country:us/state:nm/sldu:27,sldu-35027,
ocd-division/country:us/state:nm/sldu:28,sldu-35028,
ocd-division/country:us/state:nm/sldu:29,sldu-35029,
ocd-division/country:us/state:nm/sldu:30,sldu-35030,
ocd-division/country:us/state:nm/sldu:31,sldu-35031,
ocd-division/country:us/state:nm/sldu:32,sldu-35032,
ocd-division/country:us/state:nm/sldu:33,sldu-35033,
ocd-division/country:us/state:nm/sldu:34,sldu-35034,
ocd-division/country:us/state:nm/sldu:35,sldu-35035,
ocd-division/country:us/state:nm/sldu:36,sldu-35036,
ocd-division/country:us/state:nm/sldu:37,sldu-35037,
ocd-division/country:us/state:nm/sldu:38,sldu-35038,
ocd-division/country:us/state:nm/sldu:39,sldu-35039,
ocd-division/country:us/state:nm/sldu:40,sldu-35040,
ocd-division/country:us/state:nm/sldu:41,sldu-35041,
ocd-division/country:us/state:nm/sldu:42,sldu-35042,
ocd-division/country:us/state:ny/sldu:1,sldu-36001,
ocd-division/country:us/state:ny/sldu:2,sldu-36002,
ocd-division/country:us/state:ny/sldu:3,sldu-36003,
ocd-division/country:us/state:ny/sldu:4,sldu-36004,
ocd-division/country:us/state:ny/sldu:5,sldu-36005,
ocd-division/country:us/state:ny/sldu:6,sldu-36006,
ocd-division/country:us/state:ny/sldu:7,sldu-36007,
ocd-division/country:us/state:ny/sldu:8,sldu-36008,
ocd-division/country:us/state:ny/sldu:9,sldu-36009,
ocd-division/country:us/state:ny/sldu:10,sldu-36010,
ocd-division/country:us/state:ny/sldu:11,sldu-36011,
ocd-division/country:us/state:ny/sldu:12,sldu-36012,
ocd-division/country:us/state:ny/sldu:13,sldu-36013,
ocd-division/country:us/state:ny/sldu:14,sldu-36014,
ocd-division/country:us/state:ny/sldu:15,sldu-36015,
ocd-division/country:us/state:ny/sldu:16,sldu-36016,
ocd-division/country:us/state:ny/sldu:17,sldu-36017,
ocd-division/country:us/state:ny/sldu:18,sldu-36018,
ocd-division/country:us/state:ny/sldu:19,sldu-36019,
ocd-division/country:us/state:ny/sldu:20,sldu-36020,
ocd-division/country:us/state:ny/sldu:21,sldu-36021,
ocd-division/country:us/state:ny/sldu:22,sldu-36022,
ocd-division/country:us/state:ny/sldu:23,sldu-36023,
ocd-division/country:us/state:ny/sldu:24,sldu-36024,
ocd-division/country:us/state:ny/sldu:25,sldu-36025,
ocd-division/country:us/state:ny/sldu:26,sldu-36026,
ocd-division/country:us/state:ny/sldu:27,sldu-36027,
ocd-division/country:us/state:ny/sldu:28,sldu-36028,
ocd-division/country:us/state:ny/sldu:29,sldu-36029,
ocd-division/country:us/state:ny/sldu:30,sldu-36030,
ocd-division/country:us/state:ny/sldu:31,sldu-36031,
ocd-division/country:us/state:ny/sldu:32,sldu-36032,
ocd-division/country:us/state:ny/sldu:33,sldu-36033,
ocd-division/country:us/state:ny/sldu:34,sldu-36034,
ocd-division/country:us/state:ny/sldu:35,sldu-36035,
ocd-division/country:us/state:ny/sldu:36,sldu-36036,
ocd-division/country:us/state:ny/sldu:37,sldu-36037,
ocd-division/country:us/state:ny/sldu:38,sldu-36038,
ocd-division/country:us/state:ny/sldu:39,sldu-36039,
ocd-division/country:us/state:ny/sldu:40,sldu-36040,
ocd-division/country:us/state:ny/sldu:41,sldu-36041,
ocd-division/country:us/state:ny/sldu:42,sldu-36042,
ocd-division/country:us/state:ny/sldu:43,sldu-36043,
ocd-division/country:us/state:ny/sldu:44,sldu-36044,
ocd-division/country:us/state:ny/sldu:45,sldu-36045,
ocd-division/country:us/state:ny/sldu:46,sldu-36046,
ocd-division/country:us/state:ny/sldu:47,sldu-36047,
ocd-division/country:us/state:ny/sldu:48,sldu-36048,
ocd-division/country:us/state:ny/sldu:49,sldu-36049,
ocd-division/country:us/state:ny/sldu:50,sldu-36050,
ocd-division/country:us/state:ny/sldu:51,sldu-36051,
ocd-division/country:us/state:ny/sldu:52,sldu-36052,
ocd-division/country:us/state:ny/sldu:53,sldu-36053,
ocd-division/country:us/state:ny/sldu:54,sldu-36054,
ocd-division/country:us/state:ny/sldu:55,sldu-36055,
ocd-division/country:us/state:ny/sldu:56,sldu-36056,
ocd-division/country:us/state:ny/sldu:57,sldu-36057,
ocd-division/country:us/state:ny/sldu:58,sldu-36058,
ocd-division/country:us/state:ny/sldu:59,sldu-36059,
ocd-division/country:us/state:ny/sldu:60,sldu-36060,
ocd-division/country:us/state:ny/sldu:61,sldu-36061,
ocd-division/country:us/state:ny/sldu:62,sldu-36062,
ocd-division/country:us/state:ny/sldu:63,sldu-36063,
ocd-division/country:us/state:nc/sldu:1,sldu-37001,
ocd-division/country:us/state:nc/sldu:2,sldu-37002,
ocd-division/country:us/state:nc/sldu:3,sldu-37003,
ocd-division/country:us/state:nc/sldu:4,sldu-37004,
ocd-division/country:us/state:nc/sldu:5,sldu-37005,
ocd-division/country:us/state:nc/sldu:6,sldu-37006,
ocd-division/country:us/state:nc/sldu:7,sldu-37007,
ocd-division/country:us/state:nc/sldu:8,sldu-37008,
ocd-division/country:us/state:nc/sldu:9,sldu-37009,
ocd-division/country:us/state:nc/sldu:10,sldu-37010,
ocd-division/country:us/state:nc/sldu:11,sldu-37011,
ocd-division/country:us/state:nc/sldu:12,sldu-37012,
ocd-division/country:us/state:nc/sldu:13,sldu-37013,
ocd-division/country:us/state:nc/sldu:14,sldu-37014,
ocd-division/country:us/state:nc/sldu:15,sldu-37015,
ocd-division/country:us/state:nc/sldu:16,sldu-37016,
ocd-division/country:us/state:nc/sldu:17,sldu-37017,
ocd-division/country:us/state:nc/sldu:18,sldu-37018,
ocd-division/country:us/state:nc/sldu:19,sldu-37019,
ocd-division/country:us/state:nc/sldu:20,sldu-37020,
ocd-division/country:us/state:nc/sldu:21,sldu-37021,
ocd-division/country:us/state:nc/sldu:22,sldu-37022,
ocd-division/country:us/state:nc/sldu:23,sldu-37023,
ocd-division/country:us/state:nc/sldu:24,sldu-37024,
ocd-division/country:us/state:nc/sldu:25,sldu-37025,
ocd-division/country:us/state:nc/sldu:26,sldu-37026,
ocd-division/country:us/state:nc/sldu:27,sldu-37027,
ocd-division/country:us/state:nc/sldu:28,sldu-37028,
ocd-division/country:us/state:nc/sldu:29,sldu-37029,
ocd-division/country:us/state:nc/sldu:30,sldu-37030,
ocd-division/country:us/state:nc/sldu:31,sldu-37031,
ocd-division/country:us/state:nc/sldu:32,sldu-37032,
ocd-division/country:us/state:nc/sldu:33,sldu-37033,
ocd-division/country:us/state:nc/sldu:34,sldu-37034,
ocd-division/country:us/state:nc/sldu:35,sldu-37035,
ocd-division/country:us/state:nc/sldu:36,sldu-37036,
ocd-division/country:us/state:nc/sldu:37,sldu-37037,
ocd-division/country:us/state:nc/sldu:38,sldu-37038,
ocd-division/country:us/state:nc/sldu:39,sldu-37039,
ocd-division/country:us/state:nc/sldu:40,sldu-37040,
ocd-division/country:us/state:nc/sldu:41,sldu-37041,
ocd-division/country:us/state:nc/sldu:42,sldu-37042,
ocd-division/country:us/state:nc/sldu:43,sldu-37043,
ocd-division/country:us/state:nc/sldu:44,sldu-37044,
ocd-division/country:us/state:nc/sldu:45,sldu-37045,
ocd-division/country:us/state:nc/sldu:46,sldu-37046,
ocd-division/country:us/state:nc/sldu:47,sldu-37047,
ocd-division/country:us/state:nc/sldu:48,sldu-37048,
ocd-division/country:us/state:nc/sldu:49,sldu-37049,
ocd-division/country:us/state:nc/sldu:50,sldu-37050,
ocd-division/country:us/state:nd/sldu:1,sldu-38001,
ocd-division/country:us/state:nd/sldu:2,sldu-38002,
ocd-division/country:us/state:nd/sldu:3,sldu-38003,
ocd-division/country:us/state:nd/sldu:4,sldu-38004,
ocd-division/country:us/state:nd/sldu:5,sldu-38005,
ocd-division/country:us/state:nd/sldu:6,sldu-38006,
ocd-division/country:us/state:nd/sldu:7,sldu-38007,
ocd-division/country:us/state:nd/sldu:8,sldu-38008,
ocd-division/country:us/state:nd/sldu:9,sldu-38009,
ocd-division/country:us/state:nd/sldu:10,sldu-38010,
ocd-division/country:us/state:nd/sldu:11,sldu-38011,
ocd-division/country:us/state:nd/sldu:12,sldu-38012,
ocd-division/country:us/state:nd/sldu:13,sldu-38013,
ocd-division/country:us/state:nd/sldu:14,sldu-38014,
ocd-division/country:us/state:nd/sldu:15,sldu-38015,
ocd-division/country:us/state:nd/sldu:16,sldu-38016,
ocd-division/country:us/state:nd/sldu:17,sldu-38017,
ocd-division/country:us/state:nd/sldu:18,sldu-38018,
ocd-division/country:us/state:nd/sldu:19,sldu-38019,
ocd-division/country:us/state:nd/sldu:20,sldu-38020,
ocd-division/country:us/state:nd/sldu:21,sldu-38021,
ocd-division/country:us/state:nd/sldu:22,sldu-38022,
ocd-division/country:us/state:nd/sldu:23,sldu-38023,
ocd-division/country:us/state:nd/sldu:24,sldu-38024,
ocd-division/country:us/state:nd/sldu:25,sldu-38025,
ocd-division/country:us/state:nd/sldu:26,sldu-38026,
ocd-division/country:us/state:nd/sldu:27,sldu-38027,
ocd-division/country:us/state:nd/sldu:28,sldu-38028,
ocd-division/country:us/state:nd/sldu:29,sldu-38029,
ocd-division/country:us/state:nd/sldu:30,sldu-38030,
ocd-division/country:us/state:nd/sldu:31,sldu-38031,
ocd-division/country:us/state:nd/sldu:32,sldu-38032,
ocd-division/country:us/state:nd/sldu:33,sldu-38033,
ocd-division/country:us/state:nd/sldu:34,sldu-38034,
ocd-division/country:us/state:nd/sldu:35,sldu-38035,
ocd-division/country:us/state:nd/sldu:36,sldu-38036,
ocd-division/country:us/state:nd/sldu:37,sldu-38037,
ocd-division/country:us/state:nd/sldu:38,sldu-38038,
ocd-division/country:us/state:nd/sldu:39,sldu-38039,
ocd-division/country:us/state:nd/sldu:40,sldu-38040,
ocd-division/country:us/state:nd/sldu:41,sldu-38041,
ocd-division/country:us/state:nd/sldu:42,sldu-38042,
ocd-division/country:us/state:nd/sldu:43,sldu-38043,
ocd-division/country:us/state:nd/sldu:44,sldu-38044,
ocd-division/country:us/state:nd/sldu:45,sldu-38045,
ocd-division/country:us/state:nd/sldu:46,sldu-38046,
ocd-division/country:us/state:nd/sldu:47,sldu-38047,
ocd-division/country:us/state:oh/sldu:1,sldu-39001,
ocd-division/country:us/state:oh/sldu:2,sldu-39002,
ocd-division/country:us/state:oh/sldu:3,sldu-39003,
ocd-division/country:us/state:oh/sldu:4,sldu-39004,
ocd-division/country:us/state:oh/sldu:5,sldu-39005,
ocd-division/country:us/state:oh/sldu:6,sldu-39006,
ocd-division/country:us/state:oh/sldu:7,sldu-39007,
ocd-division/country:us/state:oh/sldu:8,sldu-39008,
ocd-division/country:us/state:oh/sldu:9,sldu-39009,
ocd-division/country:us/state:oh/sldu:10,sldu-39010,
ocd-division/country:us/state:oh/sldu:11,sldu-39011,
ocd-division/country:us/state:oh/sldu:12,sldu-39012,
ocd-division/country:us/state:oh/sldu:13,sldu-39013,
ocd-division/country:us/state:oh/sldu:14,sldu-39014,
ocd-division/country:us/state:oh/sldu:15,sldu-39015,
ocd-division/country:us/state:oh/sldu:16,sldu-39016,
ocd-division/country:us/state:oh/sldu:17,sldu-39017,
ocd-division/country:us/state:oh/sldu:18,sldu-39018,
ocd-division/country:us/state:oh/sldu:19,sldu-39019,
ocd-division/country:us/state:oh/sldu:20,sldu-39020,
ocd-division/country:us/state:oh/sldu:21,sldu-39021,
ocd-division/country:us/state:oh/sldu:22,sldu-39022,
ocd-division/country:us/state:oh/sldu:23,sldu-39023,
ocd-division/country:us/state:oh/sldu:24,sldu-39024,
ocd-division/country:us/state:oh/sldu:25,sldu-39025,
ocd-division/country:us/state:oh/sldu:26,sldu-39026,
ocd-division/country:us/state:oh/sldu:27,sldu-39027,
ocd-division/country:us/state:oh/sldu:28,sldu-39028,
ocd-division/country:us/state:oh/sldu:29,sldu-39029,
ocd-division/country:us/state:oh/sldu:30,sldu-39030,
ocd-division/country:us/state:oh/sldu:31,sldu-39031,
ocd-division/country:us/state:oh/sldu:32,sldu-39032,
ocd-division/country:us/state:oh/sldu:33,sldu-39033,
ocd-division/country:us/state:ok/sldu:1,sldu-40001,
ocd-division/country:us/state:ok/sldu:2,sldu-40002,
ocd-division/country:us/state:ok/sldu:3,sldu-40003,
ocd-division/country:us/state:ok/sldu:4,sldu-40004,
ocd-division/country:us/state:ok/sldu:5,sldu-40005,
ocd-division/country:us/state:ok/sldu:6,sldu-40006,
ocd-division/country:us/state:ok/sldu:7,sldu-40007,
ocd-division/country:us/state:ok/sldu:8,sldu-40008,
ocd-division/country:us/state:ok/sldu:9,sldu-40009,
ocd-division/country:us/state:ok/sldu:10,sldu-40010,
ocd-division/country:us/state:ok/sldu:11,sldu-40011,
ocd-division/country:us/state:ok/sldu:12,sldu-40012,
ocd-division/country:us/state:ok/sldu:13,sldu-40013,
ocd-division/country:us/state:ok/sldu:14,sldu-40014,
ocd-division/country:us/state:ok/sldu:15,sldu-40015,
ocd-division/country:us/state:ok/sldu:16,sldu-40016,
ocd-division/country:us/state:ok/sldu:17,sldu-40017,
ocd-division/country:us/state:ok/sldu:18,sldu-40018,
ocd-division/country:us/state:ok/sldu:19,sldu-40019,
ocd-division/country:us/state:ok/sldu:20,sldu-40020,
ocd-division/country:us/state:ok/sldu:21,sldu-40021,
