id,census_geoid_12,validThrough
ocd-division/country:us/state:sd/sldl:25,sldl-46025,
ocd-division/country:us/state:sd/sldl:27,sldl-46027,
ocd-division/country:us/state:sd/sldl:29,sldl-46029,
ocd-division/country:us/state:sd/sldl:30,sldl-46030,
ocd-division/country:us/state:sd/sldl:31,sldl-46031,
ocd-division/country:us/state:sd/sldl:32,sldl-46032,
ocd-division/country:us/state:sd/sldl:33,sldl-46033,
ocd-division/country:us/state:sd/sldl:34,sldl-46034,
ocd-division/country:us/state:sd/sldl:35,sldl-46035,
ocd-division/country:us/state:sd/sldl:26a,sldl-4626A,
ocd-division/country:us/state:sd/sldl:26b,sldl-4626B,
ocd-division/country:us/state:sd/sldl:28a,sldl-4628A,
ocd-division/country:us/state:sd/sldl:28b,sldl-4628B,
ocd-division/country:us/state:tn/sldl:1,sldl-47001,
ocd-division/country:us/state:tn/sldl:2,sldl-47002,
ocd-division/country:us/state:tn/sldl:3,sldl-47003,
ocd-division/country:us/state:tn/sldl:4,sldl-47004,
ocd-division/country:us/state:tn/sldl:5,sldl-47005,
ocd-division/country:us/state:tn/sldl:6,sldl-47006,
ocd-division/country:us/state:tn/sldl:7,sldl-47007,
ocd-division/country:us/state:tn/sldl:8,sldl-47008,
ocd-division/country:us/state:tn/sldl:9,sldl-47009,
ocd-division/country:us/state:tn/sldl:10,sldl-47010,
ocd-division/country:us/state:tn/sldl:11,sldl-47011,
ocd-division/country:us/state:tn/sldl:12,sldl-47012,
ocd-division/country:us/state:tn/sldl:13,sldl-47013,
ocd-division/country:us/state:tn/sldl:14,sldl-47014,
ocd-division/country:us/state:tn/sldl:15,sldl-47015,
ocd-division/country:us/state:tn/sldl:16,sldl-47016,
ocd-division/country:us/state:tn/sldl:17,sldl-47017,
ocd-division/country:us/state:tn/sldl:18,sldl-47018,
ocd-division/country:us/state:tn/sldl:19,sldl-47019,
ocd-division/country:us/state:tn/sldl:20,sldl-47020,
ocd-division/country:us/state:tn/sldl:21,sldl-47021,
ocd-division/country:us/state:tn/sldl:22,sldl-47022,
ocd-division/country:us/state:tn/sldl:23,sldl-47023,
ocd-division/country:us/state:tn/sldl:24,sldl-47024,
ocd-division/country:us/state:tn/sldl:25,sldl-47025,
ocd-division/country:us/state:tn/sldl:26,sldl-47026,
ocd-division/country:us/state:tn/sldl:27,sldl-47027,
ocd-division/country:us/state:tn/sldl:28,sldl-47028,
ocd-division/country:us/state:tn/sldl:29,sldl-47029,
ocd-division/country:us/state:tn/sldl:30,sldl-47030,
ocd-division/country:us/state:tn/sldl:31,sldl-47031,
ocd-division/country:us/state:tn/sldl:32,sldl-47032,
ocd-division/country:us/state:tn/sldl:33,sldl-47033,
ocd-division/country:us/state:tn/sldl:34,sldl-47034,
ocd-division/country:us/state:tn/sldl:35,sldl-47035,
ocd-division/country:us/state:tn/sldl:36,sldl-47036,
ocd-division/country:us/state:tn/sldl:37,sldl-47037,
ocd-division/country:us/state:tn/sldl:38,sldl-47038,
ocd-division/country:us/state:tn/sldl:39,sldl-47039,
ocd-division/country:us/state:tn/sldl:40,sldl-47040,
ocd-division/country:us/state:tn/sldl:41,sldl-47041,
ocd-division/country:us/state:tn/sldl:42,sldl-47042,
ocd-division/country:us/state:tn/sldl:43,sldl-47043,
ocd-division/country:us/state:tn/sldl:44,sldl-47044,
ocd-division/country:us/state:tn/sldl:45,sldl-47045,
ocd-division/country:us/state:tn/sldl:46,sldl-47046,
ocd-division/country:us/state:tn/sldl:47,sldl-47047,
ocd-division/country:us/state:tn/sldl:48,sldl-47048,
ocd-division/country:us/state:tn/sldl:49,sldl-47049,
ocd-division/country:us/state:tn/sldl:50,sldl-47050,
ocd-division/country:us/state:tn/sldl:51,sldl-47051,
ocd-division/country:us/state:tn/sldl:52,sldl-47052,
ocd-division/country:us/state:tn/sldl:53,sldl-47053,
ocd-division/country:us/state:tn/sldl:54,sldl-47054,
ocd-division/country:us/state:tn/sldl:55,sldl-47055,
ocd-division/country:us/state:tn/sldl:56,sldl-47056,
ocd-division/country:us/state:tn/sldl:57,sldl-47057,
ocd-division/country:us/state:tn/sldl:58,sldl-47058,
ocd-division/country:us/state:tn/sldl:59,sldl-47059,
ocd-division/country:us/state:tn/sldl:60,sldl-47060,
ocd-division/country:us/state:tn/sldl:61,sldl-47061,
ocd-division/country:us/state:tn/sldl:62,sldl-47062,
ocd-division/country:us/state:tn/sldl:63,sldl-47063,
ocd-division/country:us/state:tn/sldl:64,sldl-47064,
ocd-division/country:us/state:tn/sldl:65,sldl-47065,
ocd-division/country:us/state:tn/sldl:66,sldl-47066,
ocd-division/country:us/state:tn/sldl:67,sldl-47067,
ocd-division/country:us/state:tn/sldl:68,sldl-47068,
ocd-division/country:us/state:tn/sldl:69,sldl-47069,
ocd-division/country:us/state:tn/sldl:70,sldl-47070,
ocd-division/country:us/state:tn/sldl:71,sldl-47071,
ocd-division/country:us/state:tn/sldl:72,sldl-47072,
ocd-division/country:us/state:tn/sldl:73,sldl-47073,
ocd-division/country:us/state:tn/sldl:74,sldl-47074,
ocd-division/country:us/state:tn/sldl:75,sldl-47075,
ocd-division/country:us/state:tn/sldl:76,sldl-47076,
ocd-division/country:us/state:tn/sldl:77,sldl-47077,
ocd-division/country:us/state:tn/sldl:78,sldl-47078,
ocd-division/country:us/state:tn/sldl:79,sldl-47079,
ocd-division/country:us/state:tn/sldl:80,sldl-47080,
ocd-division/country:us/state:tn/sldl:81,sldl-47081,
ocd-division/country:us/state:tn/sldl:82,sldl-47082,
ocd-division/country:us/state:tn/sldl:83,sldl-47083,
ocd-division/country:us/state:tn/sldl:84,sldl-47084,
ocd-division/country:us/state:tn/sldl:85,sldl-47085,
ocd-division/country:us/state:tn/sldl:86,sldl-47086,
ocd-division/country:us/state:tn/sldl:87,sldl-47087,
ocd-division/country:us/state:tn/sldl:88,sldl-47088,
ocd-division/country:us/state:tn/sldl:89,sldl-47089,
ocd-division/country:us/state:tn/sldl:90,sldl-47090,
ocd-division/country:us/state:tn/sldl:91,sldl-47091,
ocd-division/country:us/state:tn/sldl:92,sldl-47092,
ocd-division/country:us/state:tn/sldl:93,sldl-47093,
ocd-division/country:us/state:tn/sldl:94,sldl-47094,
ocd-division/country:us/state:tn/sldl:95,sldl-47095,
ocd-division/country:us/state:tn/sldl:96,sldl-47096,
ocd-division/country:us/state:tn/sldl:97,sldl-47097,
ocd-division/country:us/state:tn/sldl:98,sldl-47098,
ocd-division/country:us/state:tn/sldl:99,sldl-47099,
ocd-division/country:us/state:tx/sldl:1,sldl-48001,
ocd-division/country:us/state:tx/sldl:2,sldl-48002,
ocd-division/country:us/state:tx/sldl:3,sldl-48003,
ocd-division/country:us/state:tx/sldl:4,sldl-48004,
ocd-division/country:us/state:tx/sldl:5,sldl-48005,
ocd-division/country:us/state:tx/sldl:6,sldl-48006,
ocd-division/country:us/state:tx/sldl:7,sldl-48007,
ocd-division/country:us/state:tx/sldl:8,sldl-48008,
ocd-division/country:us/state:tx/sldl:9,sldl-48009,
ocd-division/country:us/state:tx/sldl:10,sldl-48010,
ocd-division/country:us/state:tx/sldl:11,sldl-48011,
ocd-division/country:us/state:tx/sldl:12,sldl-48012,
ocd-division/country:us/state:tx/sldl:13,sldl-48013,
ocd-division/country:us/state:tx/sldl:14,sldl-48014,
ocd-division/country:us/state:tx/sldl:15,sldl-48015,
ocd-division/country:us/state:tx/sldl:16,sldl-48016,
ocd-division/country:us/state:tx/sldl:17,sldl-48017,
ocd-division/country:us/state:tx/sldl:18,sldl-48018,
ocd-division/country:us/state:tx/sldl:19,sldl-48019,
ocd-division/country:us/state:tx/sldl:20,sldl-48020,
ocd-division/country:us/state:tx/sldl:21,sldl-48021,
ocd-division/country:us/state:tx/sldl:22,sldl-48022,
ocd-division/country:us/state:tx/sldl:23,sldl-48023,
ocd-division/country:us/state:tx/sldl:24,sldl-48024,
ocd-division/country:us/state:tx/sldl:25,sldl-48025,
ocd-division/country:us/state:tx/sldl:26,sldl-48026,
ocd-division/country:us/state:tx/sldl:27,sldl-48027,
ocd-division/country:us/state:tx/sldl:28,sldl-48028,
ocd-division/country:us/state:tx/sldl:29,sldl-48029,
ocd-division/country:us/state:tx/sldl:30,sldl-48030,
ocd-division/country:us/state:tx/sldl:31,sldl-48031,
ocd-division/country:us/state:tx/sldl:32,sldl-48032,
ocd-division/country:us/state:tx/sldl:33,sldl-48033,
ocd-division/country:us/state:tx/sldl:34,sldl-48034,
ocd-division/country:us/state:tx/sldl:35,sldl-48035,
ocd-division/country:us/state:tx/sldl:36,sldl-48036,
ocd-division/country:us/state:tx/sldl:37,sldl-48037,
ocd-division/country:us/state:tx/sldl:38,sldl-48038,
ocd-division/country:us/state:tx/sldl:39,sldl-48039,
ocd-division/country:us/state:tx/sldl:40,sldl-48040,
ocd-division/country:us/state:tx/sldl:41,sldl-48041,
ocd-division/country:us/state:tx/sldl:42,sldl-48042,
ocd-division/country:us/state:tx/sldl:43,sldl-48043,
ocd-division/country:us/state:tx/sldl:44,sldl-48044,
ocd-division/country:us/state:tx/sldl:45,sldl-48045,
ocd-division/country:us/state:tx/sldl:46,sldl-48046,
ocd-division/country:us/state:tx/sldl:47,sldl-48047,
ocd-division/country:us/state:tx/sldl:48,sldl-48048,
ocd-division/country:us/state:tx/sldl:49,sldl-48049,
ocd-division/country:us/state:tx/sldl:50,sldl-48050,
ocd-division/country:us/state:tx/sldl:51,sldl-48051,
ocd-division/country:us/state:tx/sldl:52,sldl-48052,
ocd-division/country:us/state:tx/sldl:53,sldl-48053,
ocd-division/country:us/state:tx/sldl:54,sldl-48054,
ocd-division/country:us/state:tx/sldl:55,sldl-48055,
ocd-division/country:us/state:tx/sldl:56,sldl-48056,
ocd-division/country:us/state:tx/sldl:57,sldl-48057,
ocd-division/country:us/state:tx/sldl:58,sldl-48058,
ocd-division/country:us/state:tx/sldl:59,sldl-48059,
ocd-division/country:us/state:tx/sldl:60,sldl-48060,
ocd-division/country:us/state:tx/sldl:61,sldl-48061,
ocd-division/country:us/state:tx/sldl:62,sldl-48062,
ocd-division/country:us/state:tx/sldl:63,sldl-48063,
ocd-division/country:us/state:tx/sldl:64,sldl-48064,
ocd-division/country:us/state:tx/sldl:65,sldl-48065,
ocd-division/country:us/state:tx/sldl:66,sldl-48066,
ocd-division/country:us/state:tx/sldl:67,sldl-48067,
ocd-division/country:us/state:tx/sldl:68,sldl-48068,
ocd-division/country:us/state:tx/sldl:69,sldl-48069,
ocd-division/country:us/state:tx/sldl:70,sldl-48070,
ocd-division/country:us/state:tx/sldl:71,sldl-48071,
ocd-division/country:us/state:tx/sldl:72,sldl-48072,
ocd-division/country:us/state:tx/sldl:73,sldl-48073,
ocd-division/country:us/state:tx/sldl:74,sldl-48074,
ocd-division/country:us/state:tx/sldl:75,sldl-48075,
ocd-division/country:us/state:tx/sldl:76,sldl-48076,
ocd-division/country:us/state:tx/sldl:77,sldl-48077,
ocd-division/country:us/state:tx/sldl:78,sldl-48078,
ocd-division/country:us/state:tx/sldl:79,sldl-48079,
ocd-division/country:us/state:tx/sldl:80,sldl-48080,
ocd-division/country:us/state:tx/sldl:81,sldl-48081,
ocd-division/country:us/state:tx/sldl:82,sldl-48082,
ocd-division/country:us/state:tx/sldl:83,sldl-48083,
ocd-division/country:us/state:tx/sldl:84,sldl-48084,
ocd-division/country:us/state:tx/sldl:85,sldl-48085,
ocd-division/country:us/state:tx/sldl:86,sldl-48086,
ocd-division/country:us/state:tx/sldl:87,sldl-48087,
ocd-division/country:us/state:tx/sldl:88,sldl-48088,
ocd-division/country:us/state:tx/sldl:89,sldl-48089,
ocd-division/country:us/state:tx/sldl:90,sldl-48090,
ocd-division/country:us/state:tx/sldl:91,sldl-48091,
ocd-division/country:us/state:tx/sldl:92,sldl-48092,
ocd-division/country:us/state:tx/sldl:93,sldl-48093,
ocd-division/country:us/state:tx/sldl:94,sldl-48094,
ocd-division/country:us/state:tx/sldl:95,sldl-48095,
ocd-division/country:us/state:tx/sldl:96,sldl-48096,
ocd-division/country:us/state:tx/sldl:97,sldl-48097,
ocd-division/country:us/state:tx/sldl:98,sldl-48098,
ocd-division/country:us/state:tx/sldl:99,sldl-48099,
ocd-division/country:us/state:tx/sldl:100,sldl-48100,
ocd-division/country:us/state:tx/sldl:101,sldl-48101,
ocd-division/country:us/state:tx/sldl:102,sldl-48102,
ocd-division/country:us/state:tx/sldl:103,sldl-48103,
ocd-division/country:us/state:tx/sldl:104,sldl-48104,
ocd-division/country:us/state:tx/sldl:105,sldl-48105,
ocd-division/country:us/state:tx/sldl:106,sldl-48106,
ocd-division/country:us/state:tx/sldl:107,sldl-48107,
ocd-division/country:us/state:tx/sldl:108,sldl-48108,
ocd-division/country:us/state:tx/sldl:109,sldl-48109,
ocd-division/country:us/state:tx/sldl:110,sldl-48110,
ocd-division/country:us/state:tx/sldl:111,sldl-48111,
ocd-division/country:us/state:tx/sldl:112,sldl-48112,
ocd-division/country:us/state:tx/sldl:113,sldl-48113,
ocd-division/country:us/state:tx/sldl:114,sldl-48114,
ocd-division/country:us/state:tx/sldl:115,sldl-48115,
ocd-division/country:us/state:tx/sldl:116,sldl-48116,
ocd-division/country:us/state:tx/sldl:117,sldl-48117,
ocd-division/country:us/state:tx/sldl:118,sldl-48118,
ocd-division/country:us/state:tx/sldl:119,sldl-48119,
ocd-division/country:us/state:tx/sldl:120,sldl-48120,
ocd-division/country:us/state:tx/sldl:121,sldl-48121,
ocd-division/country:us/state:tx/sldl:122,sldl-48122,
ocd-division/country:us/state:tx/sldl:123,sldl-48123,
ocd-division/country:us/state:tx/sldl:124,sldl-48124,
ocd-division/country:us/state:tx/sldl:125,sldl-48125,
ocd-division/country:us/state:tx/sldl:126,sldl-48126,
ocd-division/country:us/state:tx/sldl:127,sldl-48127,
ocd-division/country:us/state:tx/sldl:128,sldl-48128,
ocd-division/country:us/state:tx/sldl:129,sldl-48129,
ocd-division/country:us/state:tx/sldl:130,sldl-48130,
ocd-division/country:us/state:tx/sldl:131,sldl-48131,
ocd-division/country:us/state:tx/sldl:132,sldl-48132,
ocd-division/country:us/state:tx/sldl:133,sldl-48133,
ocd-division/country:us/state:tx/sldl:134,sldl-48134,
ocd-division/country:us/state:tx/sldl:135,sldl-48135,
ocd-division/country:us/state:tx/sldl:136,sldl-48136,
ocd-division/country:us/state:tx/sldl:137,sldl-48137,
ocd-division/country:us/state:tx/sldl:138,sldl-48138,
ocd-division/country:us/state:tx/sldl:139,sldl-48139,
ocd-division/country:us/state:tx/sldl:140,sldl-48140,
ocd-division/country:us/state:tx/sldl:141,sldl-48141,
ocd-division/country:us/state:tx/sldl:142,sldl-48142,
ocd-division/country:us/state:tx/sldl:143,sldl-48143,
ocd-division/country:us/state:tx/sldl:144,sldl-48144,
ocd-division/country:us/state:tx/sldl:145,sldl-48145,
ocd-division/country:us/state:tx/sldl:146,sldl-48146,
ocd-division/country:us/state:tx/sldl:147,sldl-48147,
ocd-division/country:us/state:tx/sldl:148,sldl-48148,
ocd-division/country:us/state:tx/sldl:149,sldl-48149,
ocd-division/country:us/state:tx/sldl:150,sldl-48150,
ocd-division/country:us/state:ut/sldl:1,sldl-49001,
ocd-division/country:us/state:ut/sldl:2,sldl-49002,
ocd-division/country:us/state:ut/sldl:3,sldl-49003,
ocd-division/country:us/state:ut/sldl:4,sldl-49004,
ocd-division/country:us/state:ut/sldl:5,sldl-49005,
ocd-division/country:us/state:ut/sldl:6,sldl-49006,
ocd-division/country:us/state:ut/sldl:7,sldl-49007,
ocd-division/country:us/state:ut/sldl:8,sldl-49008,
ocd-division/country:us/state:ut/sldl:9,sldl-49009,
ocd-division/country:us/state:ut/sldl:10,sldl-49010,
ocd-division/country:us/state:ut/sldl:11,sldl-49011,
ocd-division/country:us/state:ut/sldl:12,sldl-49012,
ocd-division/country:us/state:ut/sldl:13,sldl-49013,
ocd-division/country:us/state:ut/sldl:14,sldl-49014,
ocd-division/country:us/state:ut/sldl:15,sldl-49015,
ocd-division/country:us/state:ut/sldl:16,sldl-49016,
ocd-division/country:us/state:ut/sldl:17,sldl-49017,
ocd-division/country:us/state:ut/sldl:18,sldl-49018,
ocd-division/country:us/state:ut/sldl:19,sldl-49019,
ocd-division/country:us/state:ut/sldl:20,sldl-49020,
ocd-division/country:us/state:ut/sldl:21,sldl-49021,
ocd-division/country:us/state:ut/sldl:22,sldl-49022,
ocd-division/country:us/state:ut/sldl:23,sldl-49023,
ocd-division/country:us/state:ut/sldl:24,sldl-49024,
ocd-division/country:us/state:ut/sldl:25,sldl-49025,
ocd-division/country:us/state:ut/sldl:26,sldl-49026,
ocd-division/country:us/state:ut/sldl:27,sldl-49027,
ocd-division/country:us/state:ut/sldl:28,sldl-49028,
ocd-division/country:us/state:ut/sldl:29,sldl-49029,
ocd-division/country:us/state:ut/sldl:30,sldl-49030,
ocd-division/country:us/state:ut/sldl:31,sldl-49031,
ocd-division/country:us/state:ut/sldl:32,sldl-49032,
ocd-division/country:us/state:ut/sldl:33,sldl-49033,
ocd-division/country:us/state:ut/sldl:34,sldl-49034,
ocd-division/country:us/state:ut/sldl:35,sldl-49035,
ocd-division/country:us/state:ut/sldl:36,sldl-49036,
ocd-division/country:us/state:ut/sldl:37,sldl-49037,
ocd-division/country:us/state:ut/sldl:38,sldl-49038,
ocd-division/country:us/state:ut/sldl:39,sldl-49039,
ocd-division/country:us/state:ut/sldl:40,sldl-49040,
ocd-division/country:us/state:ut/sldl:41,sldl-49041,
ocd-division/country:us/state:ut/sldl:42,sldl-49042,
ocd-division/country:us/state:ut/sldl:43,sldl-49043,
ocd-division/country:us/state:ut/sldl:44,sldl-49044,
ocd-division/country:us/state:ut/sldl:45,sldl-49045,
ocd-division/country:us/state:ut/sldl:46,sldl-49046,
ocd-division/country:us/state:ut/sldl:47,sldl-49047,
ocd-division/country:us/state:ut/sldl:48,sldl-49048,
ocd-division/country:us/state:ut/sldl:49,sldl-49049,
ocd-division/country:us/state:ut/sldl:50,sldl-49050,
ocd-division/country:us/state:ut/sldl:51,sldl-49051,
ocd-division/country:us/state:ut/sldl:52,sldl-49052,
ocd-division/country:us/state:ut/sldl:53,sldl-49053,
ocd-division/country:us/state:ut/sldl:54,sldl-49054,
ocd-division/country:us/state:ut/sldl:55,sldl-49055,
ocd-division/country:us/state:ut/sldl:56,sldl-49056,
ocd-division/country:us/state:ut/sldl:57,sldl-49057,
ocd-division/country:us/state:ut/sldl:58,sldl-49058,
ocd-division/country:us/state:ut/sldl:59,sldl-49059,
ocd-division/country:us/state:ut/sldl:60,sldl-49060,
ocd-division/country:us/state:ut/sldl:61,sldl-49061,
ocd-division/country:us/state:ut/sldl:62,sldl-49062,
ocd-division/country:us/state:ut/sldl:63,sldl-49063,
ocd-division/country:us/state:ut/sldl:64,sldl-49064,
ocd-division/country:us/state:ut/sldl:65,sldl-49065,
ocd-division/country:us/state:ut/sldl:66,sldl-49066,
ocd-division/country:us/state:ut/sldl:67,sldl-49067,
ocd-division/country:us/state:ut/sldl:68,sldl-49068,
ocd-division/country:us/state:ut/sldl:69,sldl-49069,
ocd-division/country:us/state:ut/sldl:70,sldl-49070,
ocd-division/country:us/state:ut/sldl:71,sldl-49071,
ocd-division/country:us/state:ut/sldl:72,sldl-49072,
ocd-division/country:us/state:ut/sldl:73,sldl-49073,
ocd-division/country:us/state:ut/sldl:74,sldl-49074,
ocd-division/country:us/state:ut/sldl:75,sldl-49075,
ocd-division/country:us/state:vt/sldl:chittenden-3-10,sldl-50310,
ocd-division/country:us/state:vt/sldl:addison-1,sldl-50A-1,
ocd-division/country:us/state:vt/sldl:addison-2,sldl-50A-2,
ocd-division/country:us/state:vt/sldl:addison-3,sldl-50A-3,
ocd-division/country:us/state:vt/sldl:addison-4,sldl-50A-4,
ocd-division/country:us/state:vt/sldl:addison-5,sldl-50A-5,
ocd-division/country:us/state:vt/sldl:addison-rutland-1,sldl-50AR1,
ocd-division/country:us/state:vt/sldl:bennington-1,sldl-50B-1,
ocd-division/country:us/state:vt/sldl:bennington-3,sldl-50B-3,
ocd-division/country:us/state:vt/sldl:bennington-4,sldl-50B-4,
ocd-division/country:us/state:vt/sldl:bennington-5,sldl-50B-5,
ocd-division/country:us/state:vt/sldl:bennington-2-1,sldl-50B21,
ocd-division/country:us/state:vt/sldl:bennington-2-2,sldl-50B22,
ocd-division/country:us/state:vt/sldl:bennington-rutland-1,sldl-50BR1,
ocd-division/country:us/state:vt/sldl:chittenden-2,sldl-50C-2,
ocd-division/country:us/state:vt/sldl:chittenden-4,sldl-50C-4,
ocd-division/country:us/state:vt/sldl:chittenden-8,sldl-50C-8,
ocd-division/country:us/state:vt/sldl:chittenden-9,sldl-50C-9,
ocd-division/country:us/state:vt/sldl:chittenden-1-1,sldl-50C11,
ocd-division/country:us/state:vt/sldl:chittenden-1-2,sldl-50C12,
ocd-division/country:us/state:vt/sldl:chittenden-3-1,sldl-50C31,
ocd-division/country:us/state:vt/sldl:chittenden-3-2,sldl-50C32,
ocd-division/country:us/state:vt/sldl:chittenden-3-3,sldl-50C33,
ocd-division/country:us/state:vt/sldl:chittenden-3-4,sldl-50C34,
ocd-division/country:us/state:vt/sldl:chittenden-3-5,sldl-50C35,
ocd-division/country:us/state:vt/sldl:chittenden-3-6,sldl-50C36,
ocd-division/country:us/state:vt/sldl:chittenden-3-7,sldl-50C37,
ocd-division/country:us/state:vt/sldl:chittenden-3-8,sldl-50C38,
ocd-division/country:us/state:vt/sldl:chittenden-3-9,sldl-50C39,
ocd-division/country:us/state:vt/sldl:chittenden-5-1,sldl-50C51,
ocd-division/country:us/state:vt/sldl:chittenden-5-2,sldl-50C52,
ocd-division/country:us/state:vt/sldl:chittenden-6-1,sldl-50C61,
ocd-division/country:us/state:vt/sldl:chittenden-6-2,sldl-50C62,
ocd-division/country:us/state:vt/sldl:chittenden-6-3,sldl-50C63,
ocd-division/country:us/state:vt/sldl:chittenden-7-1,sldl-50C71,
ocd-division/country:us/state:vt/sldl:chittenden-7-2,sldl-50C72,
ocd-division/country:us/state:vt/sldl:caledonia-1,sldl-50CA1,
ocd-division/country:us/state:vt/sldl:caledonia-2,sldl-50CA2,
ocd-division/country:us/state:vt/sldl:caledonia-3,sldl-50CA3,
ocd-division/country:us/state:vt/sldl:caledonia-4,sldl-50CA4,
ocd-division/country:us/state:vt/sldl:caledonia-washington-1,sldl-50CAW,
ocd-division/country:us/state:vt/sldl:essex-caledonia-1,sldl-50EC1,
ocd-division/country:us/state:vt/sldl:essex-caledonia-2,sldl-50EC2,
ocd-division/country:us/state:vt/sldl:franklin-1,sldl-50F-1,
ocd-division/country:us/state:vt/sldl:franklin-2,sldl-50F-2,
ocd-division/country:us/state:vt/sldl:franklin-3,sldl-50F-3,
ocd-division/country:us/state:vt/sldl:franklin-4,sldl-50F-4,
ocd-division/country:us/state:vt/sldl:franklin-5,sldl-50F-5,
ocd-division/country:us/state:vt/sldl:franklin-6,sldl-50F-6,
ocd-division/country:us/state:vt/sldl:grand_isle-chittenden-1,sldl-50GC1,
ocd-division/country:us/state:vt/sldl:lamoille-1,sldl-50L-1,
ocd-division/country:us/state:vt/sldl:lamoille-2,sldl-50L-2,
ocd-division/country:us/state:vt/sldl:lamoille-3,sldl-50L-3,
ocd-division/country:us/state:vt/sldl:lamoille-4,sldl-50L-4,
ocd-division/country:us/state:vt/sldl:lamoille-washington-1,sldl-50LW1,
ocd-division/country:us/state:vt/sldl:orange-addison-1,sldl-50OA1,
ocd-division/country:us/state:vt/sldl:orange-1,sldl-50OG1,
ocd-division/country:us/state:vt/sldl:orange-2,sldl-50OG2,
ocd-division/country:us/state:vt/sldl:orange-caledonia-1,sldl-50OGC,
ocd-division/country:us/state:vt/sldl:orleans-1,sldl-50OL1,
ocd-division/country:us/state:vt/sldl:orleans-2,sldl-50OL2,
ocd-division/country:us/state:vt/sldl:orleans-caledonia-1,sldl-50OLC,
ocd-division/country:us/state:vt/sldl:orleans-franklin-1,sldl-50OLF,
ocd-division/country:us/state:vt/sldl:rutland-2,sldl-50R-2,
ocd-division/country:us/state:vt/sldl:rutland-3,sldl-50R-3,
ocd-division/country:us/state:vt/sldl:rutland-4,sldl-50R-4,
ocd-division/country:us/state:vt/sldl:rutland-6,sldl-50R-6,
ocd-division/country:us/state:vt/sldl:rutland-7,sldl-50R-7,
ocd-division/country:us/state:vt/sldl:rutland-8,sldl-50R-8,
ocd-division/country:us/state:vt/sldl:rutland-1-1,sldl-50R11,
ocd-division/country:us/state:vt/sldl:rutland-1-2,sldl-50R12,
ocd-division/country:us/state:vt/sldl:rutland-5-1,sldl-50R51,
ocd-division/country:us/state:vt/sldl:rutland-5-2,sldl-50R52,
ocd-division/country:us/state:vt/sldl:rutland-5-3,sldl-50R53,
ocd-division/country:us/state:vt/sldl:rutland-5-4,sldl-50R54,
ocd-division/country:us/state:vt/sldl:rutland-windsor-1,sldl-50RY1,
ocd-division/country:us/state:vt/sldl:washington-1,sldl-50W-1,
ocd-division/country:us/state:vt/sldl:washington-2,sldl-50W-2,
ocd-division/country:us/state:vt/sldl:washington-4,sldl-50W-4,
ocd-division/country:us/state:vt/sldl:washington-5,sldl-50W-5,
ocd-division/country:us/state:vt/sldl:washington-6,sldl-50W-6,
ocd-division/country:us/state:vt/sldl:washington-7,sldl-50W-7,
ocd-division/country:us/state:vt/sldl:washington-3-1,sldl-50W31,
ocd-division/country:us/state:vt/sldl:washington-3-2,sldl-50W32,
ocd-division/country:us/state:vt/sldl:washington-3-3,sldl-50W33,
ocd-division/country:us/state:vt/sldl:washington-chittenden-1,sldl-50WC1,
ocd-division/country:us/state:vt/sldl:windham-1,sldl-50X-1,
ocd-division/country:us/state:vt/sldl:windham-2,sldl-50X-2,
ocd-division/country:us/state:vt/sldl:windham-4,sldl-50X-4,
ocd-division/country:us/state:vt/sldl:windham-5,sldl-50X-5,
ocd-division/country:us/state:vt/sldl:windham-6,sldl-50X-6,
ocd-division/country:us/state:vt/sldl:windham-3-1,sldl-50X31,
ocd-division/country:us/state:vt/sldl:windham-3-2,sldl-50X32,
ocd-division/country:us/state:vt/sldl:windham-3-3,sldl-50X33,
ocd-division/country:us/state:vt/sldl:windham-bennington-1,sldl-50XB1,
ocd-division/country:us/state:vt/sldl:windham-bennington-windsor,sldl-50XBY,
ocd-division/country:us/state:vt/sldl:windsor-2,sldl-50Y-2,
ocd-division/country:us/state:vt/sldl:windsor-3,sldl-50Y-3,
ocd-division/country:us/state:vt/sldl:windsor-4,sldl-50Y-4,
ocd-division/country:us/state:vt/sldl:windsor-5,sldl-50Y-5,
ocd-division/country:us/state:vt/sldl:windsor-1-1,sldl-50Y11,
ocd-division/country:us/state:vt/sldl:windsor-1-2,sldl-50Y12,
ocd-division/country:us/state:vt/sldl:windsor-6-1,sldl-50Y61,
ocd-division/country:us/state:vt/sldl:windsor-6-2,sldl-50Y62,
ocd-division/country:us/state:vt/sldl:windsor-orange-1,sldl-50YO1,
ocd-division/country:us/state:vt/sldl:windsor-orange-2,sldl-50YO2,
ocd-division/country:us/state:vt/sldl:windsor-rutland-1,sldl-50YR1,
ocd-division/country:us/state:vt/sldl:windsor-rutland-2,sldl-50YR2,
ocd-division/country:us/state:va/sldl:1,sldl-51001,
ocd-division/country:us/state:va/sldl:2,sldl-51002,
ocd-division/country:us/state:va/sldl:3,sldl-51003,
ocd-division/country:us/state:va/sldl:4,sldl-51004,
ocd-division/country:us/state:va/sldl:5,sldl-51005,
ocd-division/country:us/state:va/sldl:6,sldl-51006,
ocd-division/country:us/state:va/sldl:7,sldl-51007,
ocd-division/country:us/state:va/sldl:8,sldl-51008,
ocd-division/country:us/state:va/sldl:9,sldl-51009,
ocd-division/country:us/state:va/sldl:10,sldl-51010,
