id,name
ocd-division/country:in/state:up/district:bb/cd:kursi,Kursi; Barabanki
ocd-division/country:in/state:up/district:bb/cd:ramnagar,Ramnagar; Barabanki
ocd-division/country:in/state:up/district:bb/cd:rudauli,Rudauli; Barabanki
ocd-division/country:in/state:up/district:bb/cd:zaidpur,Zaidpur (SC); Barabanki
ocd-division/country:in/state:up/district:bd/cd:anupshahr,Anupshahr; Bulandshahar
ocd-division/country:in/state:up/district:bd/cd:bulandshahr,Bulandshahr; Bulandshahar
ocd-division/country:in/state:up/district:bd/cd:debai,Debai; Bulandshahar
ocd-division/country:in/state:up/district:bd/cd:khurja,Khurja (SC); Bulandshahar
ocd-division/country:in/state:up/district:bd/cd:shikarpur,Shikarpur; Bulandshahar
ocd-division/country:in/state:up/district:bd/cd:siana,Siana; Bulandshahar
ocd-division/country:in/state:up/district:bd/cd:sikandrabad,Sikandrabad; Bulandshahar
ocd-division/country:in/state:up/district:bh/cd:bahraich,Bahraich; Bahraich
ocd-division/country:in/state:up/district:bh/cd:balha,Balha (SC); Bahraich
ocd-division/country:in/state:up/district:bh/cd:kaiserganj,Kaiserganj; Bahraich
ocd-division/country:in/state:up/district:bh/cd:mahasi,Mahasi; Bahraich
ocd-division/country:in/state:up/district:bh/cd:matera,Matera; Bahraich
ocd-division/country:in/state:up/district:bh/cd:nanpara,Nanpara; Bahraich
ocd-division/country:in/state:up/district:bh/cd:payagpur,Payagpur; Bahraich
ocd-division/country:in/state:up/district:bi/cd:barhapur,Barhapur; Bijnor
ocd-division/country:in/state:up/district:bi/cd:bijnor,Bijnor; Bijnor
ocd-division/country:in/state:up/district:bi/cd:chandpur,Chandpur; Bijnor
ocd-division/country:in/state:up/district:bi/cd:dhampur,Dhampur; Bijnor
ocd-division/country:in/state:up/district:bi/cd:nagina,Nagina (SC); Bijnor
ocd-division/country:in/state:up/district:bi/cd:najibabad,Najibabad; Bijnor
ocd-division/country:in/state:up/district:bi/cd:nehtaur,Nehtaur; Bijnor
ocd-division/country:in/state:up/district:bi/cd:noorpur,Noorpur; Bijnor
ocd-division/country:in/state:up/district:bl/cd:bairia,Bairia; Ballia
ocd-division/country:in/state:up/district:bl/cd:ballia_nagar,Ballia Nagar; Ballia
ocd-division/country:in/state:up/district:bl/cd:bansdih,Bansdih; Ballia
ocd-division/country:in/state:up/district:bl/cd:belthara_road,Belthara Road (SC); Ballia
ocd-division/country:in/state:up/district:bl/cd:phephana,Phephana; Ballia
ocd-division/country:in/state:up/district:bl/cd:rasara,Rasara; Ballia
ocd-division/country:in/state:up/district:bl/cd:sikanderpur,Sikanderpur; Ballia
ocd-division/country:in/state:up/district:bn/cd:baberu,Baberu; Banda
ocd-division/country:in/state:up/district:bn/cd:banda,Banda; Banda
ocd-division/country:in/state:up/district:bn/cd:naraini,Naraini (SC); Banda
ocd-division/country:in/state:up/district:bn/cd:tindwari,Tindwari; Banda
ocd-division/country:in/state:up/district:bp/cd:balrampur,Balrampur (SC); Balrampur
ocd-division/country:in/state:up/district:bp/cd:gainsari,Gainsari; Balrampur
ocd-division/country:in/state:up/district:bp/cd:tulsipur,Tulsipur; Balrampur
ocd-division/country:in/state:up/district:bp/cd:utraula,Utraula; Balrampur
ocd-division/country:in/state:up/district:br/cd:aonla,Aonla; Bareilly
ocd-division/country:in/state:up/district:br/cd:baheri,Baheri; Bareilly
ocd-division/country:in/state:up/district:br/cd:bareilly,Bareilly; Bareilly
ocd-division/country:in/state:up/district:br/cd:bareilly_cantt,Bareilly Cantt.; Bareilly
ocd-division/country:in/state:up/district:br/cd:bhojipura,Bhojipura; Bareilly
ocd-division/country:in/state:up/district:br/cd:bithari_chainpur,Bithari Chainpur; Bareilly
ocd-division/country:in/state:up/district:br/cd:faridpur,Faridpur (SC); Bareilly
ocd-division/country:in/state:up/district:br/cd:meerganj,Meerganj; Bareilly
ocd-division/country:in/state:up/district:br/cd:nawabganj,Nawabganj; Bareilly
ocd-division/country:in/state:up/district:bs/cd:basti_sadar,Basti Sadar; Basti
ocd-division/country:in/state:up/district:bs/cd:harraiya,Harraiya; Basti
ocd-division/country:in/state:up/district:bs/cd:kaptanganj,Kaptanganj; Basti
ocd-division/country:in/state:up/district:bs/cd:mahadewa,Mahadewa (SC); Basti
ocd-division/country:in/state:up/district:bs/cd:rudhauli,Rudhauli; Basti
ocd-division/country:in/state:up/district:bu/cd:badaun,Badaun; Budaun
ocd-division/country:in/state:up/district:bu/cd:bilsi,Bilsi; Budaun
ocd-division/country:in/state:up/district:bu/cd:bisauli,Bisauli (SC); Budaun
ocd-division/country:in/state:up/district:bu/cd:dataganj,Dataganj; Budaun
ocd-division/country:in/state:up/district:bu/cd:gunnaur,Gunnaur; Budaun
ocd-division/country:in/state:up/district:bu/cd:sahaswan,Sahaswan; Budaun
ocd-division/country:in/state:up/district:bu/cd:shekhupur,Shekhupur; Budaun
ocd-division/country:in/state:up/district:ch/cd:chakia,Chakia (SC); Chandauli
ocd-division/country:in/state:up/district:ch/cd:mughalsarai,Mughalsarai; Chandauli
ocd-division/country:in/state:up/district:ch/cd:saiyadraja,Saiyadraja; Chandauli
ocd-division/country:in/state:up/district:ch/cd:sakaldiha,Sakaldiha; Chandauli
ocd-division/country:in/state:up/district:ct/cd:chitrakoot,Chitrakoot; Chitrakoot
ocd-division/country:in/state:up/district:ct/cd:manikpur,Manikpur; Chitrakoot
ocd-division/country:in/state:up/district:de/cd:barhaj,Barhaj; Deoria
ocd-division/country:in/state:up/district:de/cd:bhatpar_rani,Bhatpar Rani; Deoria
ocd-division/country:in/state:up/district:de/cd:deoria,Deoria; Deoria
ocd-division/country:in/state:up/district:de/cd:pathardeva,Pathardeva; Deoria
ocd-division/country:in/state:up/district:de/cd:rampur_karkhana,Rampur Karkhana; Deoria
ocd-division/country:in/state:up/district:de/cd:rudrapur,Rudrapur; Deoria
ocd-division/country:in/state:up/district:de/cd:salempur,Salempur (SC); Deoria
ocd-division/country:in/state:up/district:et/cd:aliganj,Aliganj; Etah
ocd-division/country:in/state:up/district:et/cd:amanpur,Amanpur; Etah
ocd-division/country:in/state:up/district:et/cd:etah,Etah; Etah
ocd-division/country:in/state:up/district:et/cd:jalesar,Jalesar (SC); Etah
ocd-division/country:in/state:up/district:et/cd:kasganj,Kasganj; Etah
ocd-division/country:in/state:up/district:et/cd:marhara,Marhara; Etah
ocd-division/country:in/state:up/district:et/cd:patiyali,Patiyali; Etah
ocd-division/country:in/state:up/district:ew/cd:bharthana,Bharthana (SC); Etawah
ocd-division/country:in/state:up/district:ew/cd:etawah,Etawah; Etawah
ocd-division/country:in/state:up/district:ew/cd:jaswantnagar,Jaswantnagar; Etawah
ocd-division/country:in/state:up/district:fi/cd:firozabad,Firozabad; Firozabad
ocd-division/country:in/state:up/district:fi/cd:jasrana,Jasrana; Firozabad
ocd-division/country:in/state:up/district:fi/cd:shikohabad,Shikohabad; Firozabad
ocd-division/country:in/state:up/district:fi/cd:sirsaganj,Sirsaganj; Firozabad
ocd-division/country:in/state:up/district:fi/cd:tundla,Tundla (SC); Firozabad
ocd-division/country:in/state:up/district:fr/cd:amritpur,Amritpur; Farrukhabad
ocd-division/country:in/state:up/district:fr/cd:bhojpur,Bhojpur; Farrukhabad
ocd-division/country:in/state:up/district:fr/cd:farrukhabad,Farrukhabad; Farrukhabad
ocd-division/country:in/state:up/district:fr/cd:kaimganj,Kaimganj (SC); Farrukhabad
ocd-division/country:in/state:up/district:ft/cd:ayah_shah,Ayah Shah; Fatehpur
ocd-division/country:in/state:up/district:ft/cd:bindki,Bindki; Fatehpur
ocd-division/country:in/state:up/district:ft/cd:fatehpur,Fatehpur; Fatehpur
ocd-division/country:in/state:up/district:ft/cd:husainganj,Husainganj; Fatehpur
ocd-division/country:in/state:up/district:ft/cd:jahanabad,Jahanabad; Fatehpur
ocd-division/country:in/state:up/district:ft/cd:khaga,Khaga (SC); Fatehpur
ocd-division/country:in/state:up/district:fz/cd:ayodhya,Ayodhya; Faizabad
ocd-division/country:in/state:up/district:fz/cd:bikapur,Bikapur; Faizabad
ocd-division/country:in/state:up/district:fz/cd:goshainganj,Goshainganj; Faizabad
ocd-division/country:in/state:up/district:fz/cd:milkipur,Milkipur (SC); Faizabad
ocd-division/country:in/state:up/district:gb/cd:dadri,Dadri; Gautam Buddha Nagar
ocd-division/country:in/state:up/district:gb/cd:jewar,Jewar; Gautam Buddha Nagar
ocd-division/country:in/state:up/district:gb/cd:noida,Noida; Gautam Buddha Nagar
ocd-division/country:in/state:up/district:gn/cd:colonelganj,Colonelganj; Gonda
ocd-division/country:in/state:up/district:gn/cd:gaura,Gaura; Gonda
ocd-division/country:in/state:up/district:gn/cd:gonda,Gonda; Gonda
ocd-division/country:in/state:up/district:gn/cd:katra_bazar,Katra Bazar; Gonda
ocd-division/country:in/state:up/district:gn/cd:mankapur,Mankapur (SC); Gonda
ocd-division/country:in/state:up/district:gn/cd:mehnaun,Mehnaun; Gonda
ocd-division/country:in/state:up/district:gn/cd:tarabganj,Tarabganj; Gonda
ocd-division/country:in/state:up/district:gp/cd:ghazipur,Ghazipur; Ghazipur
ocd-division/country:in/state:up/district:gp/cd:jakhanian,Jakhanian (SC); Ghazipur
ocd-division/country:in/state:up/district:gp/cd:jangipur,Jangipur; Ghazipur
ocd-division/country:in/state:up/district:gp/cd:mohammadabad,Mohammadabad; Ghazipur
ocd-division/country:in/state:up/district:gp/cd:saidpur,Saidpur (SC); Ghazipur
ocd-division/country:in/state:up/district:gp/cd:zahoorabad,Zahoorabad; Ghazipur
ocd-division/country:in/state:up/district:gp/cd:zamania,Zamania; Ghazipur
ocd-division/country:in/state:up/district:gr/cd:bansgaon,Bansgaon (SC); Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:caimpiyarganj,Caimpiyarganj; Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:chauri_chaura,Chauri Chaura; Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:chillupar,Chillupar; Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:gorakhpur_rural,Gorakhpur Rural; Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:gorakhpur_urban,Gorakhpur Urban; Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:khajani,Khajani (SC); Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:pipraich,Pipraich; Gorakhpur
ocd-division/country:in/state:up/district:gr/cd:sahajanwa,Sahajanwa; Gorakhpur
ocd-division/country:in/state:up/district:gz/cd:dholana,Dholana; Ghaziabad
ocd-division/country:in/state:up/district:gz/cd:garhmukteshwar,Garhmukteshwar; Ghaziabad
ocd-division/country:in/state:up/district:gz/cd:ghaziabad,Ghaziabad; Ghaziabad
ocd-division/country:in/state:up/district:gz/cd:hapur,Hapur; Ghaziabad
ocd-division/country:in/state:up/district:gz/cd:loni,Loni; Ghaziabad
ocd-division/country:in/state:up/district:gz/cd:modinagar,Modinagar; Ghaziabad
ocd-division/country:in/state:up/district:gz/cd:muradnagar,Muradnagar; Ghaziabad
ocd-division/country:in/state:up/district:gz/cd:sahibabad,Sahibabad; Ghaziabad
ocd-division/country:in/state:up/district:hm/cd:hamirpur,Hamirpur; Hamirpur
ocd-division/country:in/state:up/district:hm/cd:rath,Rath (SC); Hamirpur
ocd-division/country:in/state:up/district:hr/cd:balamau,Balamau (SC); Hardoi
ocd-division/country:in/state:up/district:hr/cd:bilgram-mallanwan,Bilgram-Mallanwan; Hardoi
ocd-division/country:in/state:up/district:hr/cd:gopamau,Gopamau (SC); Hardoi
ocd-division/country:in/state:up/district:hr/cd:hardoi,Hardoi; Hardoi
ocd-division/country:in/state:up/district:hr/cd:sandi,Sandi (SC); Hardoi
ocd-division/country:in/state:up/district:hr/cd:sandila,Sandila; Hardoi
ocd-division/country:in/state:up/district:hr/cd:sawaijpur,Sawaijpur; Hardoi
ocd-division/country:in/state:up/district:hr/cd:shahabad,Shahabad; Hardoi
ocd-division/country:in/state:up/district:jh/cd:babina,Babina; Jhansi
ocd-division/country:in/state:up/district:jh/cd:garautha,Garautha; Jhansi
ocd-division/country:in/state:up/district:jh/cd:jhansi_nagar,Jhansi Nagar; Jhansi
ocd-division/country:in/state:up/district:jh/cd:mauranipur,Mauranipur (SC); Jhansi
ocd-division/country:in/state:up/district:jl/cd:kalpi,Kalpi; Jalaun
ocd-division/country:in/state:up/district:jl/cd:madhogarh,Madhogarh; Jalaun
ocd-division/country:in/state:up/district:jl/cd:orai,Orai (SC); Jalaun
ocd-division/country:in/state:up/district:jp/cd:amroha,Amroha; Jyotiba Phule Nagar
ocd-division/country:in/state:up/district:jp/cd:dhanaura,Dhanaura (SC); Jyotiba Phule Nagar
ocd-division/country:in/state:up/district:jp/cd:hasanpur,Hasanpur; Jyotiba Phule Nagar
ocd-division/country:in/state:up/district:jp/cd:naugawan_sadat,Naugawan Sadat; Jyotiba Phule Nagar
ocd-division/country:in/state:up/district:ju/cd:badlapur,Badlapur; Jaunpur
ocd-division/country:in/state:up/district:ju/cd:jaunpur,Jaunpur; Jaunpur
ocd-division/country:in/state:up/district:ju/cd:kerakat,Kerakat (SC); Jaunpur
ocd-division/country:in/state:up/district:ju/cd:machhlishahr,Machhlishahr (SC); Jaunpur
ocd-division/country:in/state:up/district:ju/cd:malhani,Malhani; Jaunpur
ocd-division/country:in/state:up/district:ju/cd:mariyahu,Mariyahu; Jaunpur
ocd-division/country:in/state:up/district:ju/cd:mungra_badshahpur,Mungra Badshahpur; Jaunpur
ocd-division/country:in/state:up/district:ju/cd:shahganj,Shahganj; Jaunpur
ocd-division/country:in/state:up/district:ju/cd:zafrabad,Zafrabad; Jaunpur
ocd-division/country:in/state:up/district:kd/cd:akbarpur_raniya,Akbarpur Raniya; Kanpur Dehat
ocd-division/country:in/state:up/district:kd/cd:bhognipur,Bhognipur; Kanpur Dehat
ocd-division/country:in/state:up/district:kd/cd:rasulabad,Rasulabad (SC); Kanpur Dehat
ocd-division/country:in/state:up/district:kd/cd:sikandra,Sikandra; Kanpur Dehat
ocd-division/country:in/state:up/district:kh/cd:dhaurahra,Dhaurahra; Kheri
ocd-division/country:in/state:up/district:kh/cd:gola_gokrannath,Gola Gokrannath; Kheri
ocd-division/country:in/state:up/district:kh/cd:kasta,Kasta (SC); Kheri
ocd-division/country:in/state:up/district:kh/cd:lakhimpur,Lakhimpur; Kheri
ocd-division/country:in/state:up/district:kh/cd:mohammadi,Mohammadi; Kheri
ocd-division/country:in/state:up/district:kh/cd:nighasan,Nighasan; Kheri
ocd-division/country:in/state:up/district:kh/cd:palia,Palia; Kheri
ocd-division/country:in/state:up/district:kh/cd:srinagar,Srinagar (SC); Kheri
ocd-division/country:in/state:up/district:kj/cd:chhibramau,Chhibramau; Kannauj
ocd-division/country:in/state:up/district:kj/cd:kannauj,Kannauj (SC); Kannauj
ocd-division/country:in/state:up/district:kj/cd:tirwa,Tirwa; Kannauj
ocd-division/country:in/state:up/district:kn/cd:arya_nagar,Arya Nagar; Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:bilhaur,Bilhaur (SC); Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:bithoor,Bithoor; Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:ghatampur,Ghatampur (SC); Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:govind_nagar,Govind Nagar; Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:kalyanpur,Kalyanpur; Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:kanpur_cantt,Kanpur Cantt.; Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:kidwai_nagar,Kidwai Nagar; Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:maharajpur,Maharajpur; Kanpur Nagar
ocd-division/country:in/state:up/district:kn/cd:sishamau,Sishamau; Kanpur Nagar
ocd-division/country:in/state:up/district:ks/cd:chail,Chail; Kaushambi
ocd-division/country:in/state:up/district:ks/cd:manjhanpur,Manjhanpur (SC); Kaushambi
ocd-division/country:in/state:up/district:ks/cd:sirathu,Sirathu; Kaushambi
ocd-division/country:in/state:up/district:ku/cd:fazilnagar,Fazilnagar; Kushi Nagar
ocd-division/country:in/state:up/district:ku/cd:hata,Hata; Kushi Nagar
ocd-division/country:in/state:up/district:ku/cd:khadda,Khadda; Kushi Nagar
ocd-division/country:in/state:up/district:ku/cd:kushinagar,Kushinagar; Kushi Nagar
ocd-division/country:in/state:up/district:ku/cd:padrauna,Padrauna; Kushi Nagar
ocd-division/country:in/state:up/district:ku/cd:ramkola,Ramkola (SC); Kushi Nagar
ocd-division/country:in/state:up/district:ku/cd:tamkuhi_raj,Tamkuhi Raj; Kushi Nagar
ocd-division/country:in/state:up/district:la/cd:lalitpur,Lalitpur; Lalitpur
ocd-division/country:in/state:up/district:la/cd:mehroni,Mehroni (SC); Lalitpur
ocd-division/country:in/state:up/district:lu/cd:bakshi_kaa_talab,Bakshi Kaa Talab; Lucknow
ocd-division/country:in/state:up/district:lu/cd:lucknow_cantt,Lucknow Cantt; Lucknow
ocd-division/country:in/state:up/district:lu/cd:lucknow_central,Lucknow Central; Lucknow
ocd-division/country:in/state:up/district:lu/cd:lucknow_east,Lucknow East; Lucknow
ocd-division/country:in/state:up/district:lu/cd:lucknow_north,Lucknow North; Lucknow
ocd-division/country:in/state:up/district:lu/cd:lucknow_west,Lucknow West; Lucknow
ocd-division/country:in/state:up/district:lu/cd:malihabad,Malihabad (SC); Lucknow
ocd-division/country:in/state:up/district:lu/cd:mohanlalganj,Mohanlalganj (SC); Lucknow
ocd-division/country:in/state:up/district:lu/cd:sarojini_nagar,Sarojini Nagar; Lucknow
ocd-division/country:in/state:up/district:mb/cd:ghosi,Ghosi; Mau
ocd-division/country:in/state:up/district:mb/cd:madhuban,Madhuban; Mau
ocd-division/country:in/state:up/district:mb/cd:mau,Mau; Mau
ocd-division/country:in/state:up/district:mb/cd:muhammadabad_gohna,Muhammadabad Gohna (SC); Mau
ocd-division/country:in/state:up/district:me/cd:hastinapur,Hastinapur; Meerut
ocd-division/country:in/state:up/district:me/cd:kithore,Kithore; Meerut
ocd-division/country:in/state:up/district:me/cd:meerut,Meerut; Meerut
ocd-division/country:in/state:up/district:me/cd:meerut_cantt,Meerut Cantt.; Meerut
ocd-division/country:in/state:up/district:me/cd:meerut_south,Meerut South; Meerut
ocd-division/country:in/state:up/district:me/cd:sardhana,Sardhana; Meerut
ocd-division/country:in/state:up/district:me/cd:siwalkhas,Siwalkhas; Meerut
ocd-division/country:in/state:up/district:mg/cd:maharajganj,Maharajganj (SC); Maharajganj
ocd-division/country:in/state:up/district:mg/cd:nautanwa,Nautanwa; Maharajganj
ocd-division/country:in/state:up/district:mg/cd:paniyara,Paniyara; Maharajganj
ocd-division/country:in/state:up/district:mg/cd:pharenda,Pharenda; Maharajganj
ocd-division/country:in/state:up/district:mg/cd:siswa,Siswa; Maharajganj
ocd-division/country:in/state:up/district:mh/cd:charkhari,Charkhari; Mahoba
ocd-division/country:in/state:up/district:mh/cd:mahoba,Mahoba; Mahoba
ocd-division/country:in/state:up/district:mi/cd:chhanbey,Chhanbey (SC); Mirzapur
ocd-division/country:in/state:up/district:mi/cd:chunar,Chunar; Mirzapur
ocd-division/country:in/state:up/district:mi/cd:majhawan,Majhawan; Mirzapur
ocd-division/country:in/state:up/district:mi/cd:marihan,Marihan; Mirzapur
ocd-division/country:in/state:up/district:mi/cd:mirzapur,Mirzapur; Mirzapur
ocd-division/country:in/state:up/district:mn/cd:hathras,Hathras (SC); Mahamaya Nagar
ocd-division/country:in/state:up/district:mn/cd:sadabad,Sadabad; Mahamaya Nagar
ocd-division/country:in/state:up/district:mn/cd:sikandra_rao,Sikandra Rao; Mahamaya Nagar
ocd-division/country:in/state:up/district:mo/cd:asmoli,Asmoli; Moradabad
ocd-division/country:in/state:up/district:mo/cd:bilari,Bilari; Moradabad
ocd-division/country:in/state:up/district:mo/cd:chandausi,Chandausi (SC); Moradabad
ocd-division/country:in/state:up/district:mo/cd:kanth,Kanth; Moradabad
ocd-division/country:in/state:up/district:mo/cd:kundarki,Kundarki; Moradabad
ocd-division/country:in/state:up/district:mo/cd:moradabad_nagar,Moradabad Nagar; Moradabad
ocd-division/country:in/state:up/district:mo/cd:moradabad_rural,Moradabad Rural; Moradabad
ocd-division/country:in/state:up/district:mo/cd:sambhal,Sambhal; Moradabad
ocd-division/country:in/state:up/district:mo/cd:thakurdwara,Thakurdwara; Moradabad
ocd-division/country:in/state:up/district:mp/cd:bhongaon,Bhongaon; Mainpuri
ocd-division/country:in/state:up/district:mp/cd:karhal,Karhal; Mainpuri
ocd-division/country:in/state:up/district:mp/cd:kishni,Kishni (SC); Mainpuri
ocd-division/country:in/state:up/district:mp/cd:mainpuri,Mainpuri; Mainpuri
ocd-division/country:in/state:up/district:mt/cd:baldev,Baldev (SC); Mathura
ocd-division/country:in/state:up/district:mt/cd:chhata,Chhata; Mathura
ocd-division/country:in/state:up/district:mt/cd:goverdhan,Goverdhan; Mathura
ocd-division/country:in/state:up/district:mt/cd:mant,Mant; Mathura
ocd-division/country:in/state:up/district:mt/cd:mathura,Mathura; Mathura
ocd-division/country:in/state:up/district:mu/cd:budhana,Budhana; Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:charthawal,Charthawal; Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:kairana,Kairana; Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:khatauli,Khatauli; Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:meerapur,Meerapur; Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:muzaffarnagar,Muzaffarnagar; Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:purqazi,Purqazi (SC); Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:shamli,Shamli; Muzaffarnagar
ocd-division/country:in/state:up/district:mu/cd:thana_bhawan,Thana Bhawan; Muzaffarnagar
ocd-division/country:in/state:up/district:pi/cd:barkhera,Barkhera; Pilibhit
ocd-division/country:in/state:up/district:pi/cd:bisalpur,Bisalpur; Pilibhit
ocd-division/country:in/state:up/district:pi/cd:pilibhit,Pilibhit; Pilibhit
ocd-division/country:in/state:up/district:pi/cd:puranpur,Puranpur (SC); Pilibhit
ocd-division/country:in/state:up/district:pr/cd:babaganj,Babaganj (SC); Pratapgarh
ocd-division/country:in/state:up/district:pr/cd:bishwavnathganj,Bishwavnathganj; Pratapgarh
ocd-division/country:in/state:up/district:pr/cd:kunda,Kunda; Pratapgarh
ocd-division/country:in/state:up/district:pr/cd:patti,Patti; Pratapgarh
ocd-division/country:in/state:up/district:pr/cd:pratapgarh,Pratapgarh; Pratapgarh
ocd-division/country:in/state:up/district:pr/cd:rampur_khas,Rampur Khas; Pratapgarh
ocd-division/country:in/state:up/district:pr/cd:raniganj,Raniganj; Pratapgarh
ocd-division/country:in/state:up/district:ra/cd:bilaspur,Bilaspur; Rampur
ocd-division/country:in/state:up/district:ra/cd:chamraua,Chamraua; Rampur
ocd-division/country:in/state:up/district:ra/cd:milak,Milak (SC); Rampur
ocd-division/country:in/state:up/district:ra/cd:rampur,Rampur; Rampur
ocd-division/country:in/state:up/district:ra/cd:suar,Suar; Rampur
ocd-division/country:in/state:up/district:rb/cd:bachhrawan,Bachhrawan (SC); Rae Bareli
ocd-division/country:in/state:up/district:rb/cd:harchandpur,Harchandpur; Rae Bareli
ocd-division/country:in/state:up/district:rb/cd:rae_bareli,Rae Bareli; Rae Bareli
ocd-division/country:in/state:up/district:rb/cd:salon,Salon (SC); Rae Bareli
ocd-division/country:in/state:up/district:rb/cd:sareni,Sareni; Rae Bareli
ocd-division/country:in/state:up/district:rb/cd:tiloi,Tiloi; Rae Bareli
ocd-division/country:in/state:up/district:rb/cd:unchahar,Unchahar; Rae Bareli
ocd-division/country:in/state:up/district:sa/cd:behat,Behat; Saharanpur
ocd-division/country:in/state:up/district:sa/cd:deoband,Deoband; Saharanpur
ocd-division/country:in/state:up/district:sa/cd:gangoh,Gangoh; Saharanpur
ocd-division/country:in/state:up/district:sa/cd:nakur,Nakur; Saharanpur
ocd-division/country:in/state:up/district:sa/cd:rampur_maniharan,Rampur Maniharan (SC); Saharanpur
ocd-division/country:in/state:up/district:sa/cd:saharanpur,Saharanpur; Saharanpur
ocd-division/country:in/state:up/district:sa/cd:saharanpur_nagar,Saharanpur Nagar; Saharanpur
ocd-division/country:in/state:up/district:sh/cd:bhinga,Bhinga; Shrawasti
ocd-division/country:in/state:up/district:sh/cd:shrawasti,Shrawasti; Shrawasti
ocd-division/country:in/state:up/district:si/cd:biswan,Biswan; Sitapur
ocd-division/country:in/state:up/district:si/cd:hargaon,Hargaon (SC); Sitapur
ocd-division/country:in/state:up/district:si/cd:laharpur,Laharpur; Sitapur
ocd-division/country:in/state:up/district:si/cd:mahmoodabad,Mahmoodabad; Sitapur
ocd-division/country:in/state:up/district:si/cd:maholi,Maholi; Sitapur
ocd-division/country:in/state:up/district:si/cd:misrikh,Misrikh (SC); Sitapur
ocd-division/country:in/state:up/district:si/cd:sevata,Sevata; Sitapur
ocd-division/country:in/state:up/district:si/cd:sidhauli,Sidhauli (SC); Sitapur
ocd-division/country:in/state:up/district:si/cd:sitapur,Sitapur; Sitapur
ocd-division/country:in/state:up/district:sj/cd:dadraul,Dadraul; Shahjahanpur
ocd-division/country:in/state:up/district:sj/cd:jalalabad,Jalalabad; Shahjahanpur
ocd-division/country:in/state:up/district:sj/cd:katra,Katra; Shahjahanpur
ocd-division/country:in/state:up/district:sj/cd:powayan,Powayan (SC); Shahjahanpur
ocd-division/country:in/state:up/district:sj/cd:shahjahanpur,Shahjahanpur; Shahjahanpur
ocd-division/country:in/state:up/district:sj/cd:tilhar,Tilhar; Shahjahanpur
ocd-division/country:in/state:up/district:sk/cd:dhanghata,Dhanghata (SC); Sant Kabir Nagar
ocd-division/country:in/state:up/district:sk/cd:khalilabad,Khalilabad; Sant Kabir Nagar
ocd-division/country:in/state:up/district:sk/cd:menhdawal,Menhdawal; Sant Kabir Nagar
ocd-division/country:in/state:up/district:sn/cd:bansi,Bansi; Siddharthnagar
ocd-division/country:in/state:up/district:sn/cd:domariaganj,Domariaganj; Siddharthnagar
ocd-division/country:in/state:up/district:sn/cd:itwa,Itwa; Siddharthnagar
ocd-division/country:in/state:up/district:sn/cd:kapilvastu,Kapilvastu (SC); Siddharthnagar
ocd-division/country:in/state:up/district:sn/cd:shohratgarh,Shohratgarh; Siddharthnagar
ocd-division/country:in/state:up/district:so/cd:duddhi,Duddhi (SC); Sonbhadra
ocd-division/country:in/state:up/district:so/cd:ghorawal,Ghorawal; Sonbhadra
ocd-division/country:in/state:up/district:so/cd:obra,Obra; Sonbhadra
ocd-division/country:in/state:up/district:so/cd:robertsganj,Robertsganj; Sonbhadra
ocd-division/country:in/state:up/district:sr/cd:aurai,Aurai (SC); Sant Ravidas Nagar
ocd-division/country:in/state:up/district:sr/cd:bhadohi,Bhadohi; Sant Ravidas Nagar
ocd-division/country:in/state:up/district:sr/cd:gyanpur,Gyanpur; Sant Ravidas Nagar
ocd-division/country:in/state:up/district:su/cd:amethi,Amethi; Sultanpur
ocd-division/country:in/state:up/district:su/cd:gauriganj,Gauriganj; Sultanpur
ocd-division/country:in/state:up/district:su/cd:isauli,Isauli; Sultanpur
ocd-division/country:in/state:up/district:su/cd:jagdishpur,Jagdishpur (SC); Sultanpur
ocd-division/country:in/state:up/district:su/cd:kadipur,Kadipur (SC); Sultanpur
ocd-division/country:in/state:up/district:su/cd:lambhua,Lambhua; Sultanpur
ocd-division/country:in/state:up/district:su/cd:sadar,Sadar; Sultanpur
ocd-division/country:in/state:up/district:su/cd:sultanpur,Sultanpur; Sultanpur
