id,name,gss_code
ocd-division/country:gb/part:eng/pcon:liverpool_walton,"Liverpool, Walton",E14000794
ocd-division/country:gb/part:eng/pcon:liverpool_wavertree,"Liverpool, Wavertree",E14000795
ocd-division/country:gb/part:eng/pcon:liverpool_west_derby,"Liverpool, West Derby",E14000796
ocd-division/country:gb/part:eng/pcon:loughborough,Loughborough,E14000797
ocd-division/country:gb/part:eng/pcon:louth_and_horncastle,Louth and Horncastle,E14000798
ocd-division/country:gb/part:eng/pcon:ludlow,Ludlow,E14000799
ocd-division/country:gb/part:eng/pcon:luton_south,Luton South,E14000801
ocd-division/country:gb/part:eng/pcon:macclesfield,Macclesfield,E14000802
ocd-division/country:gb/part:eng/pcon:maidenhead,Maidenhead,E14000803
ocd-division/country:gb/part:eng/pcon:maidstone_and_the_weald,Maidstone and The Weald,E14000804
ocd-division/country:gb/part:eng/pcon:makerfield,Makerfield,E14000805
ocd-division/country:gb/part:eng/pcon:maldon,Maldon,E14000806
ocd-division/country:gb/part:eng/pcon:manchester_central,Manchester Central,E14000807
ocd-division/country:gb/part:eng/pcon:manchester_gorton,"Manchester, Gorton",E14000808
ocd-division/country:gb/part:eng/pcon:manchester_withington,"Manchester, Withington",E14000809
ocd-division/country:gb/part:eng/pcon:mansfield,Mansfield,E14000810
ocd-division/country:gb/part:eng/pcon:meon_valley,Meon Valley,E14000811
ocd-division/country:gb/part:eng/pcon:meriden,Meriden,E14000812
ocd-division/country:gb/part:eng/pcon:mid_bedfordshire,Mid Bedfordshire,E14000813
ocd-division/country:gb/part:eng/pcon:mid_derbyshire,Mid Derbyshire,E14000814
ocd-division/country:gb/part:eng/pcon:mid_dorset_and_north_poole,Mid Dorset and North Poole,E14000815
ocd-division/country:gb/part:eng/pcon:mid_norfolk,Mid Norfolk,E14000816
ocd-division/country:gb/part:eng/pcon:mid_sussex,Mid Sussex,E14000817
ocd-division/country:gb/part:eng/pcon:mid_worcestershire,Mid Worcestershire,E14000818
ocd-division/country:gb/part:eng/pcon:middlesbrough,Middlesbrough,E14000819
ocd-division/country:gb/part:eng/pcon:middlesbrough_south_and_east_cleveland,Middlesbrough South and East Cleveland,E14000820
ocd-division/country:gb/part:eng/pcon:milton_keynes_north,Milton Keynes North,E14000821
ocd-division/country:gb/part:eng/pcon:milton_keynes_south,Milton Keynes South,E14000822
ocd-division/country:gb/part:eng/pcon:mitcham_and_morden,Mitcham and Morden,E14000823
ocd-division/country:gb/part:eng/pcon:mole_valley,Mole Valley,E14000824
ocd-division/country:gb/part:eng/pcon:morecambe_and_lunesdale,Morecambe and Lunesdale,E14000825
ocd-division/country:gb/part:eng/pcon:morley_and_outwood,Morley and Outwood,E14000826
ocd-division/country:gb/part:eng/pcon:new_forest_east,New Forest East,E14000827
ocd-division/country:gb/part:eng/pcon:new_forest_west,New Forest West,E14000828
ocd-division/country:gb/part:eng/pcon:newark,Newark,E14000829
ocd-division/country:gb/part:eng/pcon:newbury,Newbury,E14000830
ocd-division/country:gb/part:eng/pcon:newcastle_upon_tyne_central,Newcastle upon Tyne Central,E14000831
ocd-division/country:gb/part:eng/pcon:newcastle_upon_tyne_east,Newcastle upon Tyne East,E14000832
ocd-division/country:gb/part:eng/pcon:newcastle_upon_tyne_north,Newcastle upon Tyne North,E14000833
ocd-division/country:gb/part:eng/pcon:newcastle-under-lyme,Newcastle-under-Lyme,E14000834
ocd-division/country:gb/part:eng/pcon:newton_abbot,Newton Abbot,E14000835
ocd-division/country:gb/part:eng/pcon:normanton_pontefract_and_castleford,"Normanton, Pontefract and Castleford",E14000836
ocd-division/country:gb/part:eng/pcon:north_cornwall,North Cornwall,E14000837
ocd-division/country:gb/part:eng/pcon:north_devon,North Devon,E14000838
ocd-division/country:gb/part:eng/pcon:north_dorset,North Dorset,E14000839
ocd-division/country:gb/part:eng/pcon:north_durham,North Durham,E14000840
ocd-division/country:gb/part:eng/pcon:north_east_bedfordshire,North East Bedfordshire,E14000841
ocd-division/country:gb/part:eng/pcon:north_east_cambridgeshire,North East Cambridgeshire,E14000842
ocd-division/country:gb/part:eng/pcon:north_east_derbyshire,North East Derbyshire,E14000843
ocd-division/country:gb/part:eng/pcon:north_east_hampshire,North East Hampshire,E14000844
ocd-division/country:gb/part:eng/pcon:north_east_hertfordshire,North East Hertfordshire,E14000845
ocd-division/country:gb/part:eng/pcon:north_east_somerset,North East Somerset,E14000846
ocd-division/country:gb/part:eng/pcon:north_herefordshire,North Herefordshire,E14000847
ocd-division/country:gb/part:eng/pcon:north_norfolk,North Norfolk,E14000848
ocd-division/country:gb/part:eng/pcon:north_shropshire,North Shropshire,E14000849
ocd-division/country:gb/part:eng/pcon:north_somerset,North Somerset,E14000850
ocd-division/country:gb/part:eng/pcon:north_swindon,North Swindon,E14000851
ocd-division/country:gb/part:eng/pcon:north_thanet,North Thanet,E14000852
ocd-division/country:gb/part:eng/pcon:north_tyneside,North Tyneside,E14000853
ocd-division/country:gb/part:eng/pcon:north_warwickshire,North Warwickshire,E14000854
ocd-division/country:gb/part:eng/pcon:northampton_north,Northampton North,E14000861
ocd-division/country:gb/part:eng/pcon:northampton_south,Northampton South,E14000862
ocd-division/country:gb/part:eng/pcon:norwich_north,Norwich North,E14000863
ocd-division/country:gb/part:eng/pcon:norwich_south,Norwich South,E14000864
ocd-division/country:gb/part:eng/pcon:nottingham_east,Nottingham East,E14000865
ocd-division/country:gb/part:eng/pcon:streatham,Streatham,E14000978
ocd-division/country:gb/part:eng/pcon:stretford_and_urmston,Stretford and Urmston,E14000979
ocd-division/country:gb/part:eng/pcon:nottingham_north,Nottingham North,E14000866
ocd-division/country:gb/part:eng/pcon:stroud,Stroud,E14000980
ocd-division/country:gb/part:eng/pcon:suffolk_coastal,Suffolk Coastal,E14000981
ocd-division/country:gb/part:eng/pcon:sunderland_central,Sunderland Central,E14000982
ocd-division/country:gb/part:eng/pcon:surrey_heath,Surrey Heath,E14000983
ocd-division/country:gb/part:eng/pcon:nottingham_south,Nottingham South,E14000867
ocd-division/country:gb/part:eng/pcon:nuneaton,Nuneaton,E14000868
ocd-division/country:gb/part:eng/pcon:old_bexley_and_sidcup,Old Bexley and Sidcup,E14000869
ocd-division/country:gb/part:eng/pcon:oldham_east_and_saddleworth,Oldham East and Saddleworth,E14000870
ocd-division/country:gb/part:eng/pcon:oldham_west_and_royton,Oldham West and Royton,E14000871
ocd-division/country:gb/part:eng/pcon:orpington,Orpington,E14000872
ocd-division/country:gb/part:eng/pcon:oxford_east,Oxford East,E14000873
ocd-division/country:gb/part:eng/pcon:oxford_west_and_abingdon,Oxford West and Abingdon,E14000874
ocd-division/country:gb/part:eng/pcon:pendle,Pendle,E14000875
ocd-division/country:gb/part:eng/pcon:penistone_and_stocksbridge,Penistone and Stocksbridge,E14000876
ocd-division/country:gb/part:eng/pcon:penrith_and_the_border,Penrith and The Border,E14000877
ocd-division/country:gb/part:eng/pcon:peterborough,Peterborough,E14000878
ocd-division/country:gb/part:eng/pcon:plymouth_moor_view,"Plymouth, Moor View",E14000879
ocd-division/country:gb/part:eng/pcon:plymouth_sutton_and_devonport,"Plymouth, Sutton and Devonport",E14000880
ocd-division/country:gb/part:eng/pcon:poole,Poole,E14000881
ocd-division/country:gb/part:eng/pcon:poplar_and_limehouse,Poplar and Limehouse,E14000882
ocd-division/country:gb/part:eng/pcon:tooting,Tooting,E14000998
ocd-division/country:gb/part:eng/pcon:torbay,Torbay,E14000999
ocd-division/country:gb/part:eng/pcon:torridge_and_west_devon,Torridge and West Devon,E14001000
ocd-division/country:gb/part:eng/pcon:portsmouth_north,Portsmouth North,E14000883
ocd-division/country:gb/part:eng/pcon:richmond_park,Richmond Park,E14000896
ocd-division/country:gb/part:eng/pcon:rochdale,Rochdale,E14000897
ocd-division/country:gb/part:eng/pcon:rochester_and_strood,Rochester and Strood,E14000898
ocd-division/country:gb/part:eng/pcon:rochford_and_southend_east,Rochford and Southend East,E14000899
ocd-division/country:gb/part:eng/pcon:totnes,Totnes,E14001001
ocd-division/country:gb/part:eng/pcon:romford,Romford,E14000900
ocd-division/country:gb/part:eng/pcon:romsey_and_southampton_north,Romsey and Southampton North,E14000901
ocd-division/country:gb/part:eng/pcon:rossendale_and_darwen,Rossendale and Darwen,E14000902
ocd-division/country:gb/part:eng/pcon:rother_valley,Rother Valley,E14000903
ocd-division/country:gb/part:eng/pcon:rotherham,Rotherham,E14000904
ocd-division/country:gb/part:eng/pcon:rugby,Rugby,E14000905
ocd-division/country:gb/part:eng/pcon:ruislip_northwood_and_pinner,"Ruislip, Northwood and Pinner",E14000906
ocd-division/country:gb/part:eng/pcon:runnymede_and_weybridge,Runnymede and Weybridge,E14000907
ocd-division/country:gb/part:eng/pcon:rushcliffe,Rushcliffe,E14000908
ocd-division/country:gb/part:eng/pcon:rutland_and_melton,Rutland and Melton,E14000909
ocd-division/country:gb/part:eng/pcon:saffron_walden,Saffron Walden,E14000910
ocd-division/country:gb/part:eng/pcon:salford_and_eccles,Salford and Eccles,E14000911
ocd-division/country:gb/part:eng/pcon:salisbury,Salisbury,E14000912
ocd-division/country:gb/part:eng/pcon:scarborough_and_whitby,Scarborough and Whitby,E14000913
ocd-division/country:gb/part:eng/pcon:scunthorpe,Scunthorpe,E14000914
ocd-division/country:gb/part:eng/pcon:sedgefield,Sedgefield,E14000915
ocd-division/country:gb/part:eng/pcon:sefton_central,Sefton Central,E14000916
ocd-division/country:gb/part:eng/pcon:selby_and_ainsty,Selby and Ainsty,E14000917
ocd-division/country:gb/part:eng/pcon:sevenoaks,Sevenoaks,E14000918
ocd-division/country:gb/part:eng/pcon:sheffield_central,Sheffield Central,E14000919
ocd-division/country:gb/part:eng/pcon:sheffield_south_east,Sheffield South East,E14000920
ocd-division/country:gb/part:eng/pcon:slough,Slough,E14000930
ocd-division/country:gb/part:eng/pcon:solihull,Solihull,E14000931
ocd-division/country:gb/part:eng/pcon:somerton_and_frome,Somerton and Frome,E14000932
ocd-division/country:gb/part:eng/pcon:south_basildon_and_east_thurrock,South Basildon and East Thurrock,E14000933
ocd-division/country:gb/part:eng/pcon:south_cambridgeshire,South Cambridgeshire,E14000934
ocd-division/country:gb/part:eng/pcon:south_derbyshire,South Derbyshire,E14000935
ocd-division/country:gb/part:eng/pcon:south_dorset,South Dorset,E14000936
ocd-division/country:gb/part:eng/pcon:south_east_cambridgeshire,South East Cambridgeshire,E14000937
ocd-division/country:gb/part:eng/pcon:south_east_cornwall,South East Cornwall,E14000938
ocd-division/country:gb/part:eng/pcon:south_holland_and_the_deepings,South Holland and The Deepings,E14000939
ocd-division/country:gb/part:eng/pcon:south_leicestershire,South Leicestershire,E14000940
ocd-division/country:gb/part:eng/pcon:south_norfolk,South Norfolk,E14000941
ocd-division/country:gb/part:eng/pcon:southampton_itchen,"Southampton, Itchen",E14000955
ocd-division/country:gb/part:eng/pcon:southampton_test,"Southampton, Test",E14000956
ocd-division/country:gb/part:eng/pcon:southend_west,Southend West,E14000957
ocd-division/country:gb/part:eng/pcon:southport,Southport,E14000958
ocd-division/country:gb/part:eng/pcon:spelthorne,Spelthorne,E14000959
ocd-division/country:gb/part:eng/pcon:st_albans,St Albans,E14000960
ocd-division/country:gb/part:eng/pcon:st_austell_and_newquay,St Austell and Newquay,E14000961
ocd-division/country:gb/part:eng/pcon:st_helens_north,St Helens North,E14000962
ocd-division/country:gb/part:eng/pcon:st_helens_south_and_whiston,St Helens South and Whiston,E14000963
ocd-division/country:gb/part:eng/pcon:st_ives,St Ives,E14000964
ocd-division/country:gb/part:eng/pcon:stafford,Stafford,E14000965
ocd-division/country:gb/part:eng/pcon:staffordshire_moorlands,Staffordshire Moorlands,E14000966
ocd-division/country:gb/part:eng/pcon:stalybridge_and_hyde,Stalybridge and Hyde,E14000967
ocd-division/country:gb/part:eng/pcon:stevenage,Stevenage,E14000968
ocd-division/country:gb/part:eng/pcon:stockport,Stockport,E14000969
ocd-division/country:gb/part:eng/pcon:stockton_north,Stockton North,E14000970
ocd-division/country:gb/part:eng/pcon:stockton_south,Stockton South,E14000971
ocd-division/country:gb/part:eng/pcon:stoke-on-trent_central,Stoke-on-Trent Central,E14000972
ocd-division/country:gb/part:eng/pcon:stoke-on-trent_north,Stoke-on-Trent North,E14000973
ocd-division/country:gb/part:eng/pcon:stoke-on-trent_south,Stoke-on-Trent South,E14000974
ocd-division/country:gb/part:eng/pcon:stone,Stone,E14000975
ocd-division/country:gb/part:eng/pcon:stourbridge,Stourbridge,E14000976
ocd-division/country:gb/part:eng/pcon:stratford-on-avon,Stratford-on-Avon,E14000977
ocd-division/country:gb/part:eng/pcon:sutton_and_cheam,Sutton and Cheam,E14000984
ocd-division/country:gb/part:eng/pcon:sutton_coldfield,Sutton Coldfield,E14000985
ocd-division/country:gb/part:eng/pcon:tamworth,Tamworth,E14000986
ocd-division/country:gb/part:eng/pcon:tatton,Tatton,E14000987
ocd-division/country:gb/part:eng/pcon:taunton_deane,Taunton Deane,E14000988
ocd-division/country:gb/part:eng/pcon:telford,Telford,E14000989
ocd-division/country:gb/part:eng/pcon:tewkesbury,Tewkesbury,E14000990
ocd-division/country:gb/part:eng/pcon:the_cotswolds,The Cotswolds,E14000991
ocd-division/country:gb/part:eng/pcon:the_wrekin,The Wrekin,E14000992
ocd-division/country:gb/part:eng/pcon:thirsk_and_malton,Thirsk and Malton,E14000993
ocd-division/country:gb/part:eng/pcon:thornbury_and_yate,Thornbury and Yate,E14000994
ocd-division/country:gb/part:eng/pcon:thurrock,Thurrock,E14000995
ocd-division/country:gb/part:eng/pcon:tiverton_and_honiton,Tiverton and Honiton,E14000996
ocd-division/country:gb/part:eng/pcon:tonbridge_and_malling,Tonbridge and Malling,E14000997
ocd-division/country:gb/part:eng/pcon:tottenham,Tottenham,E14001002
ocd-division/country:gb/part:eng/pcon:truro_and_falmouth,Truro and Falmouth,E14001003
ocd-division/country:gb/part:eng/pcon:tunbridge_wells,Tunbridge Wells,E14001004
ocd-division/country:gb/part:eng/pcon:twickenham,Twickenham,E14001005
ocd-division/country:gb/part:eng/pcon:tynemouth,Tynemouth,E14001006
ocd-division/country:gb/part:eng/pcon:uxbridge_and_south_ruislip,Uxbridge and South Ruislip,E14001007
ocd-division/country:gb/part:eng/pcon:walsall_north,Walsall North,E14001011
ocd-division/country:gb/part:eng/pcon:walsall_south,Walsall South,E14001012
ocd-division/country:gb/part:eng/pcon:walthamstow,Walthamstow,E14001013
ocd-division/country:gb/part:eng/pcon:wansbeck,Wansbeck,E14001014
ocd-division/country:gb/part:eng/pcon:wantage,Wantage,E14001015
ocd-division/country:gb/part:eng/pcon:warley,Warley,E14001016
ocd-division/country:gb/part:eng/pcon:warrington_north,Warrington North,E14001017
ocd-division/country:gb/part:eng/pcon:warrington_south,Warrington South,E14001018
ocd-division/country:gb/part:eng/pcon:warwick_and_leamington,Warwick and Leamington,E14001019
ocd-division/country:gb/part:eng/pcon:washington_and_sunderland_west,Washington and Sunderland West,E14001020
ocd-division/country:gb/part:eng/pcon:watford,Watford,E14001021
ocd-division/country:gb/part:eng/pcon:waveney,Waveney,E14001022
ocd-division/country:gb/part:eng/pcon:wealden,Wealden,E14001023
ocd-division/country:gb/part:eng/pcon:weaver_vale,Weaver Vale,E14001024
ocd-division/country:gb/part:eng/pcon:wellingborough,Wellingborough,E14001025
ocd-division/country:gb/part:eng/pcon:wells,Wells,E14001026
ocd-division/country:gb/part:eng/pcon:welwyn_hatfield,Welwyn Hatfield,E14001027
ocd-division/country:gb/part:eng/pcon:wentworth_and_dearne,Wentworth and Dearne,E14001028
ocd-division/country:gb/part:eng/pcon:west_bromwich_east,West Bromwich East,E14001029
ocd-division/country:gb/part:eng/pcon:west_bromwich_west,West Bromwich West,E14001030
ocd-division/country:gb/part:eng/pcon:west_dorset,West Dorset,E14001031
ocd-division/country:gb/part:eng/pcon:west_ham,West Ham,E14001032
ocd-division/country:gb/part:eng/pcon:west_lancashire,West Lancashire,E14001033
ocd-division/country:gb/part:eng/pcon:west_suffolk,West Suffolk,E14001034
ocd-division/country:gb/part:eng/pcon:west_worcestershire,West Worcestershire,E14001035
ocd-division/country:gb/part:eng/pcon:westminster_north,Westminster North,E14001036
ocd-division/country:gb/part:eng/pcon:westmorland_and_lonsdale,Westmorland and Lonsdale,E14001037
ocd-division/country:gb/part:eng/pcon:weston-super-mare,Weston-Super-Mare,E14001038
ocd-division/country:gb/part:eng/pcon:wigan,Wigan,E14001039
ocd-division/country:gb/part:eng/pcon:wimbledon,Wimbledon,E14001040
ocd-division/country:gb/part:eng/pcon:winchester,Winchester,E14001041
ocd-division/country:gb/part:eng/pcon:windsor,Windsor,E14001042
ocd-division/country:gb/part:eng/pcon:wirral_south,Wirral South,E14001043
ocd-division/country:gb/part:eng/pcon:wirral_west,Wirral West,E14001044
ocd-division/country:gb/part:eng/pcon:witham,Witham,E14001045
ocd-division/country:gb/part:eng/pcon:witney,Witney,E14001046
ocd-division/country:gb/part:eng/pcon:woking,Woking,E14001047
ocd-division/country:gb/part:eng/pcon:wokingham,Wokingham,E14001048
ocd-division/country:gb/part:eng/pcon:wolverhampton_north_east,Wolverhampton North East,E14001049
ocd-division/country:gb/part:eng/pcon:wolverhampton_south_east,Wolverhampton South East,E14001050
ocd-division/country:gb/part:eng/pcon:wolverhampton_south_west,Wolverhampton South West,E14001051
ocd-division/country:gb/part:eng/pcon:worcester,Worcester,E14001052
ocd-division/country:gb/part:eng/pcon:workington,Workington,E14001053
ocd-division/country:gb/part:eng/pcon:worsley_and_eccles_south,Worsley and Eccles South,E14001054
ocd-division/country:gb/part:eng/pcon:worthing_west,Worthing West,E14001055
ocd-division/country:gb/part:eng/pcon:wycombe,Wycombe,E14001056
ocd-division/country:gb/part:eng/pcon:wyre_and_preston_north,Wyre and Preston North,E14001057
ocd-division/country:gb/part:eng/pcon:wyre_forest,Wyre Forest,E14001058
ocd-division/country:gb/part:eng/pcon:wythenshawe_and_sale_east,Wythenshawe and Sale East,E14001059
ocd-division/country:gb/part:sct/pcon:aberdeen_north,Aberdeen North,S14000001
ocd-division/country:gb/part:sct/pcon:aberdeen_south,Aberdeen South,S14000002
ocd-division/country:gb/part:sct/pcon:airdrie_and_shotts,Airdrie and Shotts,S14000003
ocd-division/country:gb/part:sct/pcon:angus,Angus,S14000004
ocd-division/country:gb/part:sct/pcon:argyll_and_bute,Argyll and Bute,S14000005
ocd-division/country:gb/part:sct/pcon:ayr_carrick_and_cumnock,"Ayr, Carrick and Cumnock",S14000006
ocd-division/country:gb/part:sct/pcon:banff_and_buchan,Banff and Buchan,S14000007
ocd-division/country:gb/part:sct/pcon:berwickshire_roxburgh_and_selkirk,"Berwickshire, Roxburgh and Selkirk",S14000008
ocd-division/country:gb/part:sct/pcon:caithness_sutherland_and_easter_ross,"Caithness, Sutherland and Easter Ross",S14000009
ocd-division/country:gb/part:sct/pcon:central_ayrshire,Central Ayrshire,S14000010
ocd-division/country:gb/part:sct/pcon:coatbridge_chryston_and_bellshill,"Coatbridge, Chryston and Bellshill",S14000011
ocd-division/country:gb/part:sct/pcon:cumbernauld_kilsyth_and_kirkintilloch_east,"Cumbernauld, Kilsyth and Kirkintilloch East",S14000012
ocd-division/country:gb/part:sct/pcon:dumfries_and_galloway,Dumfries and Galloway,S14000013
ocd-division/country:gb/part:sct/pcon:edinburgh_east,Edinburgh East,S14000022
ocd-division/country:gb/part:sct/pcon:edinburgh_south,Edinburgh South,S14000024
ocd-division/country:gb/part:sct/pcon:edinburgh_south_west,Edinburgh South West,S14000025
ocd-division/country:gb/part:sct/pcon:edinburgh_west,Edinburgh West,S14000026
ocd-division/country:gb/part:sct/pcon:na_h-eileanan_an_iar,Na h-Eileanan an Iar,S14000027
ocd-division/country:gb/part:sct/pcon:falkirk,Falkirk,S14000028
ocd-division/country:gb/part:sct/pcon:edinburgh_north_and_leith,Edinburgh North and Leith,S14000023
ocd-division/country:gb/part:sct/pcon:glasgow_central,Glasgow Central,S14000029
ocd-division/country:gb/part:sct/pcon:glasgow_north_east,Glasgow North East,S14000032
ocd-division/country:gb/part:sct/pcon:glasgow_east,Glasgow East,S14000030
ocd-division/country:gb/part:wls/pcon:alyn_and_deeside,Alyn and Deeside,W07000043
ocd-division/country:gb/part:wls/pcon:wrexham,Wrexham,W07000044
ocd-division/country:gb/part:wls/pcon:llanelli,Llanelli,W07000045
ocd-division/country:gb/part:wls/pcon:gower,Gower,W07000046
ocd-division/country:gb/part:wls/pcon:swansea_west,Swansea West,W07000047
ocd-division/country:gb/part:wls/pcon:swansea_east,Swansea East,W07000048
ocd-division/country:gb/part:wls/pcon:aberavon,Aberavon,W07000049
ocd-division/country:gb/part:sct/pcon:glasgow_north,Glasgow North,S14000031
ocd-division/country:gb/part:sct/pcon:glasgow_north_west,Glasgow North West,S14000033
ocd-division/country:gb/part:wls/pcon:cardiff_central,Cardiff Central,W07000050
ocd-division/country:gb/part:wls/pcon:cardiff_north,Cardiff North,W07000051
ocd-division/country:gb/part:sct/pcon:glasgow_south,Glasgow South,S14000034
ocd-division/country:gb/part:wls/pcon:rhondda,Rhondda,W07000052
ocd-division/country:gb/part:wls/pcon:torfaen,Torfaen,W07000053
ocd-division/country:gb/part:wls/pcon:monmouth,Monmouth,W07000054
ocd-division/country:gb/part:wls/pcon:newport_east,Newport East,W07000055
ocd-division/country:gb/part:wls/pcon:newport_west,Newport West,W07000056
ocd-division/country:gb/part:wls/pcon:arfon,Arfon,W07000057
ocd-division/country:gb/part:wls/pcon:aberconwy,Aberconwy,W07000058
ocd-division/country:gb/part:wls/pcon:clwyd_west,Clwyd West,W07000059
ocd-division/country:gb/part:wls/pcon:vale_of_clwyd,Vale of Clwyd,W07000060
ocd-division/country:gb/part:wls/pcon:dwyfor_meirionnydd,Dwyfor Meirionnydd,W07000061
ocd-division/country:gb/part:wls/pcon:clwyd_south,Clwyd South,W07000062
ocd-division/country:gb/part:wls/pcon:montgomeryshire,Montgomeryshire,W07000063
ocd-division/country:gb/part:wls/pcon:ceredigion,Ceredigion,W07000064
ocd-division/country:gb/part:wls/pcon:preseli_pembrokeshire,Preseli Pembrokeshire,W07000065
ocd-division/country:gb/part:wls/pcon:carmarthen_west_and_south_pembrokeshire,Carmarthen West and South Pembrokeshire,W07000066
ocd-division/country:gb/part:wls/pcon:carmarthen_east_and_dinefwr,Carmarthen East and Dinefwr,W07000067
ocd-division/country:gb/part:wls/pcon:brecon_and_radnorshire,Brecon and Radnorshire,W07000068
ocd-division/country:gb/part:wls/pcon:neath,Neath,W07000069
ocd-division/country:gb/part:wls/pcon:cynon_valley,Cynon Valley,W07000070
ocd-division/country:gb/part:wls/pcon:merthyr_tydfil_and_rhymney,Merthyr Tydfil and Rhymney,W07000071
ocd-division/country:gb/part:wls/pcon:blaenau_gwent,Blaenau Gwent,W07000072
ocd-division/country:gb/part:sct/pcon:glasgow_south_west,Glasgow South West,S14000035
ocd-division/country:gb/part:sct/pcon:glenrothes,Glenrothes,S14000036
ocd-division/country:gb/part:sct/pcon:gordon,Gordon,S14000037
ocd-division/country:gb/part:sct/pcon:inverclyde,Inverclyde,S14000038
ocd-division/country:gb/part:sct/pcon:inverness_nairn_badenoch_and_strathspey,"Inverness, Nairn, Badenoch and Strathspey",S14000039
ocd-division/country:gb/part:sct/pcon:kilmarnock_and_loudoun,Kilmarnock and Loudoun,S14000040
ocd-division/country:gb/part:sct/pcon:kirkcaldy_and_cowdenbeath,Kirkcaldy and Cowdenbeath,S14000041
ocd-division/country:gb/part:sct/pcon:lanark_and_hamilton_east,Lanark and Hamilton East,S14000042
ocd-division/country:gb/part:sct/pcon:linlithgow_and_east_falkirk,Linlithgow and East Falkirk,S14000043
ocd-division/country:gb/part:sct/pcon:livingston,Livingston,S14000044
ocd-division/country:gb/part:sct/pcon:midlothian,Midlothian,S14000045
ocd-division/country:gb/part:sct/pcon:moray,Moray,S14000046
ocd-division/country:gb/part:sct/pcon:motherwell_and_wishaw,Motherwell and Wishaw,S14000047
ocd-division/country:gb/part:sct/pcon:north_ayrshire_and_arran,North Ayrshire and Arran,S14000048
ocd-division/country:gb/part:sct/pcon:north_east_fife,North East Fife,S14000049
ocd-division/country:gb/part:sct/pcon:ochil_and_south_perthshire,Ochil and South Perthshire,S14000050
ocd-division/country:gb/part:sct/pcon:orkney_and_shetland,Orkney and Shetland,S14000051
ocd-division/country:gb/part:sct/pcon:paisley_and_renfrewshire_north,Paisley and Renfrewshire North,S14000052
ocd-division/country:gb/part:sct/pcon:paisley_and_renfrewshire_south,Paisley and Renfrewshire South,S14000053
ocd-division/country:gb/part:sct/pcon:perth_and_north_perthshire,Perth and North Perthshire,S14000054
ocd-division/country:gb/part:sct/pcon:ross_skye_and_lochaber,"Ross, Skye and Lochaber",S14000055
ocd-division/country:gb/part:sct/pcon:rutherglen_and_hamilton_west,Rutherglen and Hamilton West,S14000056
ocd-division/country:gb/part:sct/pcon:stirling,Stirling,S14000057
ocd-division/country:gb/part:sct/pcon:west_aberdeenshire_and_kincardine,West Aberdeenshire and Kincardine,S14000058
ocd-division/country:gb/part:sct/pcon:west_dunbartonshire,West Dunbartonshire,S14000059
ocd-division/country:gb/part:wls/pcon:ynys_mon,Ynys Mon,W07000041
ocd-division/country:gb/part:wls/pcon:delyn,Delyn,W07000042
