id,openstates_district
ocd-division/country:us/state:ut/sldl:9,ut-lower-9
ocd-division/country:us/state:ut/sldu:10,ut-upper-10
ocd-division/country:us/state:ut/sldu:11,ut-upper-11
ocd-division/country:us/state:ut/sldu:1,ut-upper-1
ocd-division/country:us/state:ut/sldu:12,ut-upper-12
ocd-division/country:us/state:ut/sldu:13,ut-upper-13
ocd-division/country:us/state:ut/sldu:14,ut-upper-14
ocd-division/country:us/state:ut/sldu:15,ut-upper-15
ocd-division/country:us/state:ut/sldu:16,ut-upper-16
ocd-division/country:us/state:ut/sldu:17,ut-upper-17
ocd-division/country:us/state:ut/sldu:18,ut-upper-18
ocd-division/country:us/state:ut/sldu:19,ut-upper-19
ocd-division/country:us/state:ut/sldu:20,ut-upper-20
ocd-division/country:us/state:ut/sldu:21,ut-upper-21
ocd-division/country:us/state:ut/sldu:2,ut-upper-2
ocd-division/country:us/state:ut/sldu:22,ut-upper-22
ocd-division/country:us/state:ut/sldu:23,ut-upper-23
ocd-division/country:us/state:ut/sldu:24,ut-upper-24
ocd-division/country:us/state:ut/sldu:25,ut-upper-25
ocd-division/country:us/state:ut/sldu:26,ut-upper-26
ocd-division/country:us/state:ut/sldu:27,ut-upper-27
ocd-division/country:us/state:ut/sldu:28,ut-upper-28
ocd-division/country:us/state:ut/sldu:29,ut-upper-29
ocd-division/country:us/state:ut/sldu:3,ut-upper-3
ocd-division/country:us/state:ut/sldu:4,ut-upper-4
ocd-division/country:us/state:ut/sldu:5,ut-upper-5
ocd-division/country:us/state:ut/sldu:6,ut-upper-6
ocd-division/country:us/state:ut/sldu:7,ut-upper-7
ocd-division/country:us/state:ut/sldu:8,ut-upper-8
ocd-division/country:us/state:ut/sldu:9,ut-upper-9
