id,openstates_district
ocd-division/country:us/state:ri/sldu:13,ri-upper-13
ocd-division/country:us/state:ri/sldu:14,ri-upper-14
ocd-division/country:us/state:ri/sldu:15,ri-upper-15
ocd-division/country:us/state:ri/sldu:16,ri-upper-16
ocd-division/country:us/state:ri/sldu:17,ri-upper-17
ocd-division/country:us/state:ri/sldu:18,ri-upper-18
ocd-division/country:us/state:ri/sldu:19,ri-upper-19
ocd-division/country:us/state:ri/sldu:20,ri-upper-20
ocd-division/country:us/state:ri/sldu:21,ri-upper-21
ocd-division/country:us/state:ri/sldu:2,ri-upper-2
ocd-division/country:us/state:ri/sldu:22,ri-upper-22
ocd-division/country:us/state:ri/sldu:23,ri-upper-23
ocd-division/country:us/state:ri/sldu:24,ri-upper-24
ocd-division/country:us/state:ri/sldu:25,ri-upper-25
ocd-division/country:us/state:ri/sldu:26,ri-upper-26
ocd-division/country:us/state:ri/sldu:27,ri-upper-27
ocd-division/country:us/state:ri/sldu:28,ri-upper-28
ocd-division/country:us/state:ri/sldu:29,ri-upper-29
ocd-division/country:us/state:ri/sldu:30,ri-upper-30
ocd-division/country:us/state:ri/sldu:31,ri-upper-31
ocd-division/country:us/state:ri/sldu:3,ri-upper-3
ocd-division/country:us/state:ri/sldu:32,ri-upper-32
ocd-division/country:us/state:ri/sldu:33,ri-upper-33
ocd-division/country:us/state:ri/sldu:34,ri-upper-34
ocd-division/country:us/state:ri/sldu:35,ri-upper-35
ocd-division/country:us/state:ri/sldu:36,ri-upper-36
ocd-division/country:us/state:ri/sldu:37,ri-upper-37
ocd-division/country:us/state:ri/sldu:38,ri-upper-38
ocd-division/country:us/state:ri/sldu:4,ri-upper-4
ocd-division/country:us/state:ri/sldu:5,ri-upper-5
ocd-division/country:us/state:ri/sldu:6,ri-upper-6
ocd-division/country:us/state:ri/sldu:7,ri-upper-7
ocd-division/country:us/state:ri/sldu:8,ri-upper-8
ocd-division/country:us/state:ri/sldu:9,ri-upper-9
