id,openstates_district
ocd-division/country:us/state:mt/sldu:14,mt-upper-14
ocd-division/country:us/state:mt/sldu:15,mt-upper-15
ocd-division/country:us/state:mt/sldu:16,mt-upper-16
ocd-division/country:us/state:mt/sldu:17,mt-upper-17
ocd-division/country:us/state:mt/sldu:18,mt-upper-18
ocd-division/country:us/state:mt/sldu:19,mt-upper-19
ocd-division/country:us/state:mt/sldu:20,mt-upper-20
ocd-division/country:us/state:mt/sldu:21,mt-upper-21
ocd-division/country:us/state:mt/sldu:2,mt-upper-2
ocd-division/country:us/state:mt/sldu:22,mt-upper-22
ocd-division/country:us/state:mt/sldu:23,mt-upper-23
ocd-division/country:us/state:mt/sldu:24,mt-upper-24
ocd-division/country:us/state:mt/sldu:25,mt-upper-25
ocd-division/country:us/state:mt/sldu:26,mt-upper-26
ocd-division/country:us/state:mt/sldu:27,mt-upper-27
ocd-division/country:us/state:mt/sldu:28,mt-upper-28
ocd-division/country:us/state:mt/sldu:29,mt-upper-29
ocd-division/country:us/state:mt/sldu:30,mt-upper-30
ocd-division/country:us/state:mt/sldu:31,mt-upper-31
ocd-division/country:us/state:mt/sldu:3,mt-upper-3
ocd-division/country:us/state:mt/sldu:32,mt-upper-32
ocd-division/country:us/state:mt/sldu:33,mt-upper-33
ocd-division/country:us/state:mt/sldu:34,mt-upper-34
ocd-division/country:us/state:mt/sldu:35,mt-upper-35
ocd-division/country:us/state:mt/sldu:36,mt-upper-36
ocd-division/country:us/state:mt/sldu:37,mt-upper-37
ocd-division/country:us/state:mt/sldu:38,mt-upper-38
ocd-division/country:us/state:mt/sldu:39,mt-upper-39
ocd-division/country:us/state:mt/sldu:40,mt-upper-40
ocd-division/country:us/state:mt/sldu:41,mt-upper-41
ocd-division/country:us/state:mt/sldu:4,mt-upper-4
ocd-division/country:us/state:mt/sldu:42,mt-upper-42
ocd-division/country:us/state:mt/sldu:43,mt-upper-43
ocd-division/country:us/state:mt/sldu:44,mt-upper-44
ocd-division/country:us/state:mt/sldu:45,mt-upper-45
ocd-division/country:us/state:mt/sldu:46,mt-upper-46
ocd-division/country:us/state:mt/sldu:47,mt-upper-47
ocd-division/country:us/state:mt/sldu:48,mt-upper-48
ocd-division/country:us/state:mt/sldu:49,mt-upper-49
ocd-division/country:us/state:mt/sldu:50,mt-upper-50
ocd-division/country:us/state:mt/sldu:5,mt-upper-5
ocd-division/country:us/state:mt/sldu:6,mt-upper-6
ocd-division/country:us/state:mt/sldu:7,mt-upper-7
ocd-division/country:us/state:mt/sldu:8,mt-upper-8
ocd-division/country:us/state:mt/sldu:9,mt-upper-9
