id,openstates_district
ocd-division/country:us/state:oh/sldu:12,oh-upper-12
ocd-division/country:us/state:oh/sldu:13,oh-upper-13
ocd-division/country:us/state:oh/sldu:14,oh-upper-14
ocd-division/country:us/state:oh/sldu:15,oh-upper-15
ocd-division/country:us/state:oh/sldu:16,oh-upper-16
ocd-division/country:us/state:oh/sldu:17,oh-upper-17
ocd-division/country:us/state:oh/sldu:18,oh-upper-18
ocd-division/country:us/state:oh/sldu:19,oh-upper-19
ocd-division/country:us/state:oh/sldu:20,oh-upper-20
ocd-division/country:us/state:oh/sldu:21,oh-upper-21
ocd-division/country:us/state:oh/sldu:2,oh-upper-2
ocd-division/country:us/state:oh/sldu:22,oh-upper-22
ocd-division/country:us/state:oh/sldu:23,oh-upper-23
ocd-division/country:us/state:oh/sldu:24,oh-upper-24
ocd-division/country:us/state:oh/sldu:25,oh-upper-25
ocd-division/country:us/state:oh/sldu:26,oh-upper-26
ocd-division/country:us/state:oh/sldu:27,oh-upper-27
ocd-division/country:us/state:oh/sldu:28,oh-upper-28
ocd-division/country:us/state:oh/sldu:29,oh-upper-29
ocd-division/country:us/state:oh/sldu:30,oh-upper-30
ocd-division/country:us/state:oh/sldu:31,oh-upper-31
ocd-division/country:us/state:oh/sldu:3,oh-upper-3
ocd-division/country:us/state:oh/sldu:32,oh-upper-32
ocd-division/country:us/state:oh/sldu:33,oh-upper-33
ocd-division/country:us/state:oh/sldu:4,oh-upper-4
ocd-division/country:us/state:oh/sldu:5,oh-upper-5
ocd-division/country:us/state:oh/sldu:6,oh-upper-6
ocd-division/country:us/state:oh/sldu:7,oh-upper-7
ocd-division/country:us/state:oh/sldu:8,oh-upper-8
ocd-division/country:us/state:oh/sldu:9,oh-upper-9
