id,openstates_district
ocd-division/country:us/state:ky/sldl:93,ky-lower-93
ocd-division/country:us/state:ky/sldl:94,ky-lower-94
ocd-division/country:us/state:ky/sldl:95,ky-lower-95
ocd-division/country:us/state:ky/sldl:96,ky-lower-96
ocd-division/country:us/state:ky/sldl:97,ky-lower-97
ocd-division/country:us/state:ky/sldl:98,ky-lower-98
ocd-division/country:us/state:ky/sldl:99,ky-lower-99
ocd-division/country:us/state:ky/sldu:10,ky-upper-10
ocd-division/country:us/state:ky/sldu:11,ky-upper-11
ocd-division/country:us/state:ky/sldu:1,ky-upper-1
ocd-division/country:us/state:ky/sldu:12,ky-upper-12
ocd-division/country:us/state:ky/sldu:13,ky-upper-13
ocd-division/country:us/state:ky/sldu:14,ky-upper-14
ocd-division/country:us/state:ky/sldu:15,ky-upper-15
ocd-division/country:us/state:ky/sldu:16,ky-upper-16
ocd-division/country:us/state:ky/sldu:17,ky-upper-17
ocd-division/country:us/state:ky/sldu:18,ky-upper-18
ocd-division/country:us/state:ky/sldu:19,ky-upper-19
ocd-division/country:us/state:ky/sldu:20,ky-upper-20
ocd-division/country:us/state:ky/sldu:21,ky-upper-21
ocd-division/country:us/state:ky/sldu:2,ky-upper-2
ocd-division/country:us/state:ky/sldu:22,ky-upper-22
ocd-division/country:us/state:ky/sldu:23,ky-upper-23
ocd-division/country:us/state:ky/sldu:24,ky-upper-24
ocd-division/country:us/state:ky/sldu:25,ky-upper-25
ocd-division/country:us/state:ky/sldu:26,ky-upper-26
ocd-division/country:us/state:ky/sldu:27,ky-upper-27
ocd-division/country:us/state:ky/sldu:28,ky-upper-28
ocd-division/country:us/state:ky/sldu:29,ky-upper-29
ocd-division/country:us/state:ky/sldu:30,ky-upper-30
ocd-division/country:us/state:ky/sldu:31,ky-upper-31
ocd-division/country:us/state:ky/sldu:3,ky-upper-3
ocd-division/country:us/state:ky/sldu:32,ky-upper-32
ocd-division/country:us/state:ky/sldu:33,ky-upper-33
ocd-division/country:us/state:ky/sldu:34,ky-upper-34
ocd-division/country:us/state:ky/sldu:35,ky-upper-35
ocd-division/country:us/state:ky/sldu:36,ky-upper-36
ocd-division/country:us/state:ky/sldu:37,ky-upper-37
ocd-division/country:us/state:ky/sldu:38,ky-upper-38
ocd-division/country:us/state:ky/sldu:4,ky-upper-4
ocd-division/country:us/state:ky/sldu:5,ky-upper-5
ocd-division/country:us/state:ky/sldu:6,ky-upper-6
ocd-division/country:us/state:ky/sldu:7,ky-upper-7
ocd-division/country:us/state:ky/sldu:8,ky-upper-8
ocd-division/country:us/state:ky/sldu:9,ky-upper-9
