id,openstates_district
ocd-division/country:us/state:mn/sldl:44a,mn-lower-44a
ocd-division/country:us/state:mn/sldl:44b,mn-lower-44b
ocd-division/country:us/state:mn/sldl:45a,mn-lower-45a
ocd-division/country:us/state:mn/sldl:45b,mn-lower-45b
ocd-division/country:us/state:mn/sldl:46a,mn-lower-46a
ocd-division/country:us/state:mn/sldl:46b,mn-lower-46b
ocd-division/country:us/state:mn/sldl:47a,mn-lower-47a
ocd-division/country:us/state:mn/sldl:47b,mn-lower-47b
ocd-division/country:us/state:mn/sldl:48a,mn-lower-48a
ocd-division/country:us/state:mn/sldl:48b,mn-lower-48b
ocd-division/country:us/state:mn/sldl:49a,mn-lower-49a
ocd-division/country:us/state:mn/sldl:49b,mn-lower-49b
ocd-division/country:us/state:mn/sldl:50a,mn-lower-50a
ocd-division/country:us/state:mn/sldl:50b,mn-lower-50b
ocd-division/country:us/state:mn/sldl:51a,mn-lower-51a
ocd-division/country:us/state:mn/sldl:51b,mn-lower-51b
ocd-division/country:us/state:mn/sldl:52a,mn-lower-52a
ocd-division/country:us/state:mn/sldl:52b,mn-lower-52b
ocd-division/country:us/state:mn/sldl:53a,mn-lower-53a
ocd-division/country:us/state:mn/sldl:53b,mn-lower-53b
ocd-division/country:us/state:mn/sldl:54a,mn-lower-54a
ocd-division/country:us/state:mn/sldl:54b,mn-lower-54b
ocd-division/country:us/state:mn/sldl:55a,mn-lower-55a
ocd-division/country:us/state:mn/sldl:55b,mn-lower-55b
ocd-division/country:us/state:mn/sldl:56a,mn-lower-56a
ocd-division/country:us/state:mn/sldl:56b,mn-lower-56b
ocd-division/country:us/state:mn/sldl:57a,mn-lower-57a
ocd-division/country:us/state:mn/sldl:57b,mn-lower-57b
ocd-division/country:us/state:mn/sldl:58a,mn-lower-58a
ocd-division/country:us/state:mn/sldl:58b,mn-lower-58b
ocd-division/country:us/state:mn/sldl:59a,mn-lower-59a
ocd-division/country:us/state:mn/sldl:59b,mn-lower-59b
ocd-division/country:us/state:mn/sldl:60a,mn-lower-60a
ocd-division/country:us/state:mn/sldl:60b,mn-lower-60b
ocd-division/country:us/state:mn/sldl:61a,mn-lower-61a
ocd-division/country:us/state:mn/sldl:61b,mn-lower-61b
ocd-division/country:us/state:mn/sldl:62a,mn-lower-62a
ocd-division/country:us/state:mn/sldl:62b,mn-lower-62b
ocd-division/country:us/state:mn/sldl:63a,mn-lower-63a
ocd-division/country:us/state:mn/sldl:63b,mn-lower-63b
ocd-division/country:us/state:mn/sldl:64a,mn-lower-64a
ocd-division/country:us/state:mn/sldl:64b,mn-lower-64b
ocd-division/country:us/state:mn/sldl:65a,mn-lower-65a
ocd-division/country:us/state:mn/sldl:65b,mn-lower-65b
ocd-division/country:us/state:mn/sldl:66a,mn-lower-66a
ocd-division/country:us/state:mn/sldl:66b,mn-lower-66b
ocd-division/country:us/state:mn/sldl:67a,mn-lower-67a
ocd-division/country:us/state:mn/sldl:67b,mn-lower-67b
ocd-division/country:us/state:mn/sldu:1,mn-upper-01
ocd-division/country:us/state:mn/sldu:2,mn-upper-02
ocd-division/country:us/state:mn/sldu:3,mn-upper-03
ocd-division/country:us/state:mn/sldu:4,mn-upper-04
ocd-division/country:us/state:mn/sldu:5,mn-upper-05
ocd-division/country:us/state:mn/sldu:6,mn-upper-06
ocd-division/country:us/state:mn/sldu:7,mn-upper-07
ocd-division/country:us/state:mn/sldu:8,mn-upper-08
ocd-division/country:us/state:mn/sldu:9,mn-upper-09
ocd-division/country:us/state:mn/sldu:10,mn-upper-10
ocd-division/country:us/state:mn/sldu:11,mn-upper-11
ocd-division/country:us/state:mn/sldu:12,mn-upper-12
ocd-division/country:us/state:mn/sldu:13,mn-upper-13
ocd-division/country:us/state:mn/sldu:14,mn-upper-14
ocd-division/country:us/state:mn/sldu:15,mn-upper-15
ocd-division/country:us/state:mn/sldu:16,mn-upper-16
ocd-division/country:us/state:mn/sldu:17,mn-upper-17
ocd-division/country:us/state:mn/sldu:18,mn-upper-18
ocd-division/country:us/state:mn/sldu:19,mn-upper-19
ocd-division/country:us/state:mn/sldu:20,mn-upper-20
ocd-division/country:us/state:mn/sldu:21,mn-upper-21
ocd-division/country:us/state:mn/sldu:22,mn-upper-22
ocd-division/country:us/state:mn/sldu:23,mn-upper-23
ocd-division/country:us/state:mn/sldu:24,mn-upper-24
ocd-division/country:us/state:mn/sldu:25,mn-upper-25
ocd-division/country:us/state:mn/sldu:26,mn-upper-26
ocd-division/country:us/state:mn/sldu:27,mn-upper-27
ocd-division/country:us/state:mn/sldu:28,mn-upper-28
ocd-division/country:us/state:mn/sldu:29,mn-upper-29
ocd-division/country:us/state:mn/sldu:30,mn-upper-30
ocd-division/country:us/state:mn/sldu:31,mn-upper-31
ocd-division/country:us/state:mn/sldu:32,mn-upper-32
ocd-division/country:us/state:mn/sldu:33,mn-upper-33
ocd-division/country:us/state:mn/sldu:34,mn-upper-34
ocd-division/country:us/state:mn/sldu:35,mn-upper-35
ocd-division/country:us/state:mn/sldu:36,mn-upper-36
ocd-division/country:us/state:mn/sldu:37,mn-upper-37
ocd-division/country:us/state:mn/sldu:38,mn-upper-38
ocd-division/country:us/state:mn/sldu:39,mn-upper-39
ocd-division/country:us/state:mn/sldu:40,mn-upper-40
ocd-division/country:us/state:mn/sldu:41,mn-upper-41
ocd-division/country:us/state:mn/sldu:42,mn-upper-42
ocd-division/country:us/state:mn/sldu:43,mn-upper-43
ocd-division/country:us/state:mn/sldu:44,mn-upper-44
ocd-division/country:us/state:mn/sldu:45,mn-upper-45
ocd-division/country:us/state:mn/sldu:46,mn-upper-46
ocd-division/country:us/state:mn/sldu:47,mn-upper-47
ocd-division/country:us/state:mn/sldu:48,mn-upper-48
ocd-division/country:us/state:mn/sldu:49,mn-upper-49
ocd-division/country:us/state:mn/sldu:50,mn-upper-50
ocd-division/country:us/state:mn/sldu:51,mn-upper-51
ocd-division/country:us/state:mn/sldu:52,mn-upper-52
ocd-division/country:us/state:mn/sldu:53,mn-upper-53
ocd-division/country:us/state:mn/sldu:54,mn-upper-54
ocd-division/country:us/state:mn/sldu:55,mn-upper-55
ocd-division/country:us/state:mn/sldu:56,mn-upper-56
ocd-division/country:us/state:mn/sldu:57,mn-upper-57
ocd-division/country:us/state:mn/sldu:58,mn-upper-58
ocd-division/country:us/state:mn/sldu:59,mn-upper-59
ocd-division/country:us/state:mn/sldu:60,mn-upper-60
ocd-division/country:us/state:mn/sldu:61,mn-upper-61
ocd-division/country:us/state:mn/sldu:62,mn-upper-62
ocd-division/country:us/state:mn/sldu:63,mn-upper-63
ocd-division/country:us/state:mn/sldu:64,mn-upper-64
ocd-division/country:us/state:mn/sldu:65,mn-upper-65
ocd-division/country:us/state:mn/sldu:66,mn-upper-66
ocd-division/country:us/state:mn/sldu:67,mn-upper-67
