id,openstates_district
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-17,nh-lower-hillsborough-county-no-17
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-18,nh-lower-hillsborough-county-no-18
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-19,nh-lower-hillsborough-county-no-19
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-20,nh-lower-hillsborough-county-no-20
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-21,nh-lower-hillsborough-county-no-21
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-22,nh-lower-hillsborough-county-no-22
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-23,nh-lower-hillsborough-county-no-23
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-24,nh-lower-hillsborough-county-no-24
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-25,nh-lower-hillsborough-county-no-25
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-26,nh-lower-hillsborough-county-no-26
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-27,nh-lower-hillsborough-county-no-27
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-28,nh-lower-hillsborough-county-no-28
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-29,nh-lower-hillsborough-county-no-29
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-30,nh-lower-hillsborough-county-no-30
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-31,nh-lower-hillsborough-county-no-31
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-32,nh-lower-hillsborough-county-no-32
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-33,nh-lower-hillsborough-county-no-33
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-34,nh-lower-hillsborough-county-no-34
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-35,nh-lower-hillsborough-county-no-35
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-36,nh-lower-hillsborough-county-no-36
ocd-division/country:us/state:nh/sldl:hillsborough-county-no-37,nh-lower-hillsborough-county-no-37
ocd-division/country:us/state:nh/sldl:merrimack-county-no-1,nh-lower-merrimack-county-no-1
ocd-division/country:us/state:nh/sldl:merrimack-county-no-2,nh-lower-merrimack-county-no-2
ocd-division/country:us/state:nh/sldl:merrimack-county-no-3,nh-lower-merrimack-county-no-3
ocd-division/country:us/state:nh/sldl:merrimack-county-no-4,nh-lower-merrimack-county-no-4
ocd-division/country:us/state:nh/sldl:merrimack-county-no-5,nh-lower-merrimack-county-no-5
ocd-division/country:us/state:nh/sldl:merrimack-county-no-6,nh-lower-merrimack-county-no-6
ocd-division/country:us/state:nh/sldl:merrimack-county-no-7,nh-lower-merrimack-county-no-7
ocd-division/country:us/state:nh/sldl:merrimack-county-no-8,nh-lower-merrimack-county-no-8
ocd-division/country:us/state:nh/sldl:merrimack-county-no-9,nh-lower-merrimack-county-no-9
ocd-division/country:us/state:nh/sldl:merrimack-county-no-10,nh-lower-merrimack-county-no-10
ocd-division/country:us/state:nh/sldl:merrimack-county-no-11,nh-lower-merrimack-county-no-11
ocd-division/country:us/state:nh/sldl:merrimack-county-no-12,nh-lower-merrimack-county-no-12
ocd-division/country:us/state:nh/sldl:merrimack-county-no-13,nh-lower-merrimack-county-no-13
ocd-division/country:us/state:nh/sldl:merrimack-county-no-14,nh-lower-merrimack-county-no-14
ocd-division/country:us/state:nh/sldl:merrimack-county-no-15,nh-lower-merrimack-county-no-15
ocd-division/country:us/state:nh/sldl:merrimack-county-no-16,nh-lower-merrimack-county-no-16
ocd-division/country:us/state:nh/sldl:merrimack-county-no-17,nh-lower-merrimack-county-no-17
ocd-division/country:us/state:nh/sldl:merrimack-county-no-18,nh-lower-merrimack-county-no-18
ocd-division/country:us/state:nh/sldl:merrimack-county-no-19,nh-lower-merrimack-county-no-19
ocd-division/country:us/state:nh/sldl:merrimack-county-no-20,nh-lower-merrimack-county-no-20
ocd-division/country:us/state:nh/sldl:merrimack-county-no-21,nh-lower-merrimack-county-no-21
ocd-division/country:us/state:nh/sldl:merrimack-county-no-22,nh-lower-merrimack-county-no-22
ocd-division/country:us/state:nh/sldl:merrimack-county-no-23,nh-lower-merrimack-county-no-23
ocd-division/country:us/state:nh/sldl:merrimack-county-no-24,nh-lower-merrimack-county-no-24
ocd-division/country:us/state:nh/sldl:rockingham-county-no-1,nh-lower-rockingham-county-no-1
ocd-division/country:us/state:nh/sldl:rockingham-county-no-2,nh-lower-rockingham-county-no-2
ocd-division/country:us/state:nh/sldl:rockingham-county-no-3,nh-lower-rockingham-county-no-3
ocd-division/country:us/state:nh/sldl:rockingham-county-no-4,nh-lower-rockingham-county-no-4
ocd-division/country:us/state:nh/sldl:rockingham-county-no-5,nh-lower-rockingham-county-no-5
ocd-division/country:us/state:nh/sldl:rockingham-county-no-6,nh-lower-rockingham-county-no-6
ocd-division/country:us/state:nh/sldl:rockingham-county-no-7,nh-lower-rockingham-county-no-7
ocd-division/country:us/state:nh/sldl:rockingham-county-no-8,nh-lower-rockingham-county-no-8
ocd-division/country:us/state:nh/sldl:rockingham-county-no-9,nh-lower-rockingham-county-no-9
ocd-division/country:us/state:nh/sldl:rockingham-county-no-10,nh-lower-rockingham-county-no-10
ocd-division/country:us/state:nh/sldl:rockingham-county-no-11,nh-lower-rockingham-county-no-11
ocd-division/country:us/state:nh/sldl:rockingham-county-no-12,nh-lower-rockingham-county-no-12
ocd-division/country:us/state:nh/sldl:rockingham-county-no-13,nh-lower-rockingham-county-no-13
ocd-division/country:us/state:nh/sldl:rockingham-county-no-14,nh-lower-rockingham-county-no-14
ocd-division/country:us/state:nh/sldl:rockingham-county-no-15,nh-lower-rockingham-county-no-15
ocd-division/country:us/state:nh/sldl:rockingham-county-no-16,nh-lower-rockingham-county-no-16
ocd-division/country:us/state:nh/sldl:rockingham-county-no-17,nh-lower-rockingham-county-no-17
ocd-division/country:us/state:nh/sldl:rockingham-county-no-18,nh-lower-rockingham-county-no-18
ocd-division/country:us/state:nh/sldl:rockingham-county-no-19,nh-lower-rockingham-county-no-19
ocd-division/country:us/state:nh/sldl:rockingham-county-no-20,nh-lower-rockingham-county-no-20
ocd-division/country:us/state:nh/sldl:rockingham-county-no-21,nh-lower-rockingham-county-no-21
ocd-division/country:us/state:nh/sldl:rockingham-county-no-22,nh-lower-rockingham-county-no-22
ocd-division/country:us/state:nh/sldl:rockingham-county-no-23,nh-lower-rockingham-county-no-23
ocd-division/country:us/state:nh/sldl:rockingham-county-no-24,nh-lower-rockingham-county-no-24
ocd-division/country:us/state:nh/sldl:rockingham-county-no-25,nh-lower-rockingham-county-no-25
ocd-division/country:us/state:nh/sldl:rockingham-county-no-26,nh-lower-rockingham-county-no-26
ocd-division/country:us/state:nh/sldl:rockingham-county-no-27,nh-lower-rockingham-county-no-27
ocd-division/country:us/state:nh/sldl:rockingham-county-no-28,nh-lower-rockingham-county-no-28
ocd-division/country:us/state:nh/sldl:rockingham-county-no-29,nh-lower-rockingham-county-no-29
ocd-division/country:us/state:nh/sldl:strafford-county-no-1,nh-lower-strafford-county-no-1
ocd-division/country:us/state:nh/sldl:strafford-county-no-2,nh-lower-strafford-county-no-2
ocd-division/country:us/state:nh/sldl:strafford-county-no-3,nh-lower-strafford-county-no-3
ocd-division/country:us/state:nh/sldl:strafford-county-no-4,nh-lower-strafford-county-no-4
ocd-division/country:us/state:nh/sldl:strafford-county-no-5,nh-lower-strafford-county-no-5
ocd-division/country:us/state:nh/sldl:strafford-county-no-6,nh-lower-strafford-county-no-6
ocd-division/country:us/state:nh/sldl:strafford-county-no-7,nh-lower-strafford-county-no-7
ocd-division/country:us/state:nh/sldl:strafford-county-no-8,nh-lower-strafford-county-no-8
ocd-division/country:us/state:nh/sldl:strafford-county-no-9,nh-lower-strafford-county-no-9
ocd-division/country:us/state:nh/sldl:strafford-county-no-10,nh-lower-strafford-county-no-10
ocd-division/country:us/state:nh/sldl:strafford-county-no-11,nh-lower-strafford-county-no-11
ocd-division/country:us/state:nh/sldl:strafford-county-no-12,nh-lower-strafford-county-no-12
ocd-division/country:us/state:nh/sldl:strafford-county-no-13,nh-lower-strafford-county-no-13
ocd-division/country:us/state:nh/sldl:strafford-county-no-14,nh-lower-strafford-county-no-14
ocd-division/country:us/state:nh/sldl:strafford-county-no-15,nh-lower-strafford-county-no-15
ocd-division/country:us/state:nh/sldl:strafford-county-no-16,nh-lower-strafford-county-no-16
ocd-division/country:us/state:nh/sldl:strafford-county-no-17,nh-lower-strafford-county-no-17
ocd-division/country:us/state:nh/sldl:strafford-county-no-18,nh-lower-strafford-county-no-18
ocd-division/country:us/state:nh/sldl:sullivan-county-no-1,nh-lower-sullivan-county-no-1
ocd-division/country:us/state:nh/sldl:sullivan-county-no-2,nh-lower-sullivan-county-no-2
ocd-division/country:us/state:nh/sldl:sullivan-county-no-3,nh-lower-sullivan-county-no-3
ocd-division/country:us/state:nh/sldl:sullivan-county-no-4,nh-lower-sullivan-county-no-4
ocd-division/country:us/state:nh/sldl:sullivan-county-no-5,nh-lower-sullivan-county-no-5
ocd-division/country:us/state:nh/sldl:sullivan-county-no-6,nh-lower-sullivan-county-no-6
ocd-division/country:us/state:nh/sldl:sullivan-county-no-7,nh-lower-sullivan-county-no-7
ocd-division/country:us/state:nh/sldl:sullivan-county-no-8,nh-lower-sullivan-county-no-8
ocd-division/country:us/state:nh/sldu:10,nh-upper-10
ocd-division/country:us/state:nh/sldu:11,nh-upper-11
ocd-division/country:us/state:nh/sldu:1,nh-upper-1
ocd-division/country:us/state:nh/sldu:12,nh-upper-12
ocd-division/country:us/state:nh/sldu:13,nh-upper-13
ocd-division/country:us/state:nh/sldu:14,nh-upper-14
ocd-division/country:us/state:nh/sldu:15,nh-upper-15
ocd-division/country:us/state:nh/sldu:16,nh-upper-16
ocd-division/country:us/state:nh/sldu:17,nh-upper-17
ocd-division/country:us/state:nh/sldu:18,nh-upper-18
ocd-division/country:us/state:nh/sldu:19,nh-upper-19
ocd-division/country:us/state:nh/sldu:20,nh-upper-20
ocd-division/country:us/state:nh/sldu:21,nh-upper-21
ocd-division/country:us/state:nh/sldu:2,nh-upper-2
ocd-division/country:us/state:nh/sldu:22,nh-upper-22
ocd-division/country:us/state:nh/sldu:23,nh-upper-23
ocd-division/country:us/state:nh/sldu:24,nh-upper-24
ocd-division/country:us/state:nh/sldu:3,nh-upper-3
ocd-division/country:us/state:nh/sldu:4,nh-upper-4
ocd-division/country:us/state:nh/sldu:5,nh-upper-5
ocd-division/country:us/state:nh/sldu:6,nh-upper-6
ocd-division/country:us/state:nh/sldu:7,nh-upper-7
ocd-division/country:us/state:nh/sldu:8,nh-upper-8
ocd-division/country:us/state:nh/sldu:9,nh-upper-9
