id,openstates_district
ocd-division/country:us/state:ia/sldl:80,ia-lower-80
ocd-division/country:us/state:ia/sldl:81,ia-lower-81
ocd-division/country:us/state:ia/sldl:8,ia-lower-8
ocd-division/country:us/state:ia/sldl:82,ia-lower-82
ocd-division/country:us/state:ia/sldl:83,ia-lower-83
ocd-division/country:us/state:ia/sldl:84,ia-lower-84
ocd-division/country:us/state:ia/sldl:85,ia-lower-85
ocd-division/country:us/state:ia/sldl:86,ia-lower-86
ocd-division/country:us/state:ia/sldl:87,ia-lower-87
ocd-division/country:us/state:ia/sldl:88,ia-lower-88
ocd-division/country:us/state:ia/sldl:89,ia-lower-89
ocd-division/country:us/state:ia/sldl:90,ia-lower-90
ocd-division/country:us/state:ia/sldl:91,ia-lower-91
ocd-division/country:us/state:ia/sldl:9,ia-lower-9
ocd-division/country:us/state:ia/sldl:92,ia-lower-92
ocd-division/country:us/state:ia/sldl:93,ia-lower-93
ocd-division/country:us/state:ia/sldl:94,ia-lower-94
ocd-division/country:us/state:ia/sldl:95,ia-lower-95
ocd-division/country:us/state:ia/sldl:96,ia-lower-96
ocd-division/country:us/state:ia/sldl:97,ia-lower-97
ocd-division/country:us/state:ia/sldl:98,ia-lower-98
ocd-division/country:us/state:ia/sldl:99,ia-lower-99
ocd-division/country:us/state:ia/sldu:10,ia-upper-10
ocd-division/country:us/state:ia/sldu:11,ia-upper-11
ocd-division/country:us/state:ia/sldu:1,ia-upper-1
ocd-division/country:us/state:ia/sldu:12,ia-upper-12
ocd-division/country:us/state:ia/sldu:13,ia-upper-13
ocd-division/country:us/state:ia/sldu:14,ia-upper-14
ocd-division/country:us/state:ia/sldu:15,ia-upper-15
ocd-division/country:us/state:ia/sldu:16,ia-upper-16
ocd-division/country:us/state:ia/sldu:17,ia-upper-17
ocd-division/country:us/state:ia/sldu:18,ia-upper-18
ocd-division/country:us/state:ia/sldu:19,ia-upper-19
ocd-division/country:us/state:ia/sldu:20,ia-upper-20
ocd-division/country:us/state:ia/sldu:21,ia-upper-21
ocd-division/country:us/state:ia/sldu:2,ia-upper-2
ocd-division/country:us/state:ia/sldu:22,ia-upper-22
ocd-division/country:us/state:ia/sldu:23,ia-upper-23
ocd-division/country:us/state:ia/sldu:24,ia-upper-24
ocd-division/country:us/state:ia/sldu:25,ia-upper-25
ocd-division/country:us/state:ia/sldu:26,ia-upper-26
ocd-division/country:us/state:ia/sldu:27,ia-upper-27
ocd-division/country:us/state:ia/sldu:28,ia-upper-28
ocd-division/country:us/state:ia/sldu:29,ia-upper-29
ocd-division/country:us/state:ia/sldu:30,ia-upper-30
ocd-division/country:us/state:ia/sldu:31,ia-upper-31
ocd-division/country:us/state:ia/sldu:3,ia-upper-3
ocd-division/country:us/state:ia/sldu:32,ia-upper-32
ocd-division/country:us/state:ia/sldu:33,ia-upper-33
ocd-division/country:us/state:ia/sldu:34,ia-upper-34
ocd-division/country:us/state:ia/sldu:35,ia-upper-35
ocd-division/country:us/state:ia/sldu:36,ia-upper-36
ocd-division/country:us/state:ia/sldu:37,ia-upper-37
ocd-division/country:us/state:ia/sldu:38,ia-upper-38
ocd-division/country:us/state:ia/sldu:39,ia-upper-39
ocd-division/country:us/state:ia/sldu:40,ia-upper-40
ocd-division/country:us/state:ia/sldu:41,ia-upper-41
ocd-division/country:us/state:ia/sldu:4,ia-upper-4
ocd-division/country:us/state:ia/sldu:42,ia-upper-42
ocd-division/country:us/state:ia/sldu:43,ia-upper-43
ocd-division/country:us/state:ia/sldu:44,ia-upper-44
ocd-division/country:us/state:ia/sldu:45,ia-upper-45
ocd-division/country:us/state:ia/sldu:46,ia-upper-46
ocd-division/country:us/state:ia/sldu:47,ia-upper-47
ocd-division/country:us/state:ia/sldu:48,ia-upper-48
ocd-division/country:us/state:ia/sldu:49,ia-upper-49
ocd-division/country:us/state:ia/sldu:50,ia-upper-50
ocd-division/country:us/state:ia/sldu:5,ia-upper-5
ocd-division/country:us/state:ia/sldu:6,ia-upper-6
ocd-division/country:us/state:ia/sldu:7,ia-upper-7
ocd-division/country:us/state:ia/sldu:8,ia-upper-8
ocd-division/country:us/state:ia/sldu:9,ia-upper-9
