id,name,ordnance_id
ocd-division/country:uk/lbw:penge_and_cator_ward,Penge and Cator Ward,E05000123
ocd-division/country:uk/lbw:copers_cope_ward,Copers Cope Ward,E05000113
ocd-division/country:uk/lbw:plaistow_and_sundridge_ward,Plaistow and Sundridge Ward,E05000125
ocd-division/country:uk/lbw:chislehurst_ward,Chislehurst Ward,E05000111
ocd-division/country:uk/lbw:mottingham_and_chislehurst_north_ward,Mottingham and Chislehurst North Ward,E05000121
ocd-division/country:uk/lbw:orpington_ward,Orpington Ward,E05000122
ocd-division/country:uk/lbw:cray_valley_west_ward,Cray Valley West Ward,E05000115
ocd-division/country:uk/lbw:cray_valley_east_ward,Cray Valley East Ward,E05000114
ocd-division/country:uk/lbw:bedfont_ward,Bedfont Ward,E05000346
ocd-division/country:uk/lbw:hanworth_ward,Hanworth Ward,E05000353
ocd-division/country:uk/lbw:cranford_ward,Cranford Ward,E05000350
ocd-division/country:uk/lbw:syon_ward,Syon Ward,E05000364
ocd-division/country:uk/lbw:heston_west_ward,Heston West Ward,E05000357
ocd-division/country:uk/lbw:heston_east_ward,Heston East Ward,E05000356
ocd-division/country:uk/lbw:osterley_and_spring_grove_ward,Osterley and Spring Grove Ward,E05000363
ocd-division/country:uk/lbw:brentford_ward,Brentford Ward,E05000347
ocd-division/country:uk/lbw:chiswick_homefields_ward,Chiswick Homefields Ward,E05000348
ocd-division/country:uk/lbw:feltham_west_ward,Feltham West Ward,E05000352
ocd-division/country:uk/lbw:hanworth_park_ward,Hanworth Park Ward,E05000354
ocd-division/country:uk/lbw:feltham_north_ward,Feltham North Ward,E05000351
ocd-division/country:uk/lbw:hounslow_heath_ward,Hounslow Heath Ward,E05000359
ocd-division/country:uk/lbw:hounslow_west_ward,Hounslow West Ward,E05000361
ocd-division/country:uk/lbw:heston_central_ward,Heston Central Ward,E05000355
ocd-division/country:uk/lbw:hounslow_south_ward,Hounslow South Ward,E05000360
ocd-division/country:uk/lbw:isleworth_ward,Isleworth Ward,E05000362
ocd-division/country:uk/lbw:hounslow_central_ward,Hounslow Central Ward,E05000358
ocd-division/country:uk/lbw:chiswick_riverside_ward,Chiswick Riverside Ward,E05000349
ocd-division/country:uk/lbw:turnham_green_ward,Turnham Green Ward,E05000365
ocd-division/country:uk/lbw:norwood_green_ward,Norwood Green Ward,E05000186
ocd-division/country:uk/lbw:southall_green_ward,Southall Green Ward,E05000190
ocd-division/country:uk/lbw:northolt_west_end_ward,Northolt West End Ward,E05000185
ocd-division/country:uk/lbw:dormers_wells_ward,Dormers Wells Ward,E05000172
ocd-division/country:uk/lbw:greenford_broadway_ward,Greenford Broadway Ward,E05000177
ocd-division/country:uk/lbw:north_greenford_ward,North Greenford Ward,E05000183
ocd-division/country:uk/lbw:northfield_ward,Northfield Ward,E05000182
ocd-division/country:uk/lbw:east_acton_ward,East Acton Ward,E05000175
ocd-division/country:uk/lbw:southall_broadway_ward,Southall Broadway Ward,E05000189
ocd-division/country:uk/lbw:elthorne_ward,Elthorne Ward,E05000176
ocd-division/country:uk/lbw:walpole_ward,Walpole Ward,E05000192
ocd-division/country:uk/lbw:lady_margaret_ward,Lady Margaret Ward,E05000181
ocd-division/country:uk/lbw:northolt_mandeville_ward,Northolt Mandeville Ward,E05000184
ocd-division/country:uk/lbw:hobbayne_ward,Hobbayne Ward,E05000180
ocd-division/country:uk/lbw:cleveland_ward,Cleveland Ward,E05000171
ocd-division/country:uk/lbw:greenford_green_ward,Greenford Green Ward,E05000178
ocd-division/country:uk/lbw:perivale_ward,Perivale Ward,E05000187
ocd-division/country:uk/lbw:ealing_common_ward,Ealing Common Ward,E05000174
ocd-division/country:uk/lbw:ealing_broadway_ward,Ealing Broadway Ward,E05000173
ocd-division/country:uk/lbw:south_acton_ward,South Acton Ward,E05000188
ocd-division/country:uk/lbw:southfield_ward,Southfield Ward,E05000191
ocd-division/country:uk/lbw:acton_central_ward,Acton Central Ward,E05000170
ocd-division/country:uk/lbw:hanger_hill_ward,Hanger Hill Ward,E05000179
ocd-division/country:uk/lbw:upminster_ward,Upminster Ward,E05000323
ocd-division/country:uk/lbw:rainham_and_wennington_ward,Rainham and Wennington Ward,E05000318
ocd-division/country:uk/lbw:south_hornchurch_ward,South Hornchurch Ward,E05000321
ocd-division/country:uk/lbw:elm_park_ward,Elm Park Ward,E05000308
ocd-division/country:uk/lbw:brooklands_ward,Brooklands Ward,E05000306
ocd-division/country:uk/lbw:romford_town_ward,Romford Town Ward,E05000319
ocd-division/country:uk/lbw:mawneys_ward,Mawneys Ward,E05000316
ocd-division/country:uk/lbw:pettits_ward,Pettits Ward,E05000317
ocd-division/country:uk/lbw:hacton_ward,Hacton Ward,E05000311
ocd-division/country:uk/lbw:st_andrews_ward,St. Andrew's Ward,E05000320
ocd-division/country:uk/lbw:emerson_park_ward,Emerson Park Ward,E05000309
ocd-division/country:uk/lbw:squirrels_heath_ward,Squirrel's Heath Ward,E05000322
ocd-division/country:uk/lbw:harold_wood_ward,Harold Wood Ward,E05000312
ocd-division/country:uk/lbw:cranham_ward,Cranham Ward,E05000307
ocd-division/country:uk/lbw:havering_park_ward,Havering Park Ward,E05000313
ocd-division/country:uk/lbw:heaton_ward,Heaton Ward,E05000314
ocd-division/country:uk/lbw:gooshays_ward,Gooshays Ward,E05000310
ocd-division/country:uk/lbw:hylands_ward,Hylands Ward,E05000315
ocd-division/country:uk/lbw:heathrow_villages_ward,Heathrow Villages Ward,E05000331
ocd-division/country:uk/lbw:harefield_ward,Harefield Ward,E05000330
ocd-division/country:uk/lbw:west_drayton_ward,West Drayton Ward,E05000342
ocd-division/country:uk/lbw:yiewsley_ward,Yiewsley Ward,E05000345
ocd-division/country:uk/lbw:uxbridge_south_ward,Uxbridge South Ward,E05000341
ocd-division/country:uk/lbw:brunel_ward,Brunel Ward,E05000326
ocd-division/country:uk/lbw:uxbridge_north_ward,Uxbridge North Ward,E05000340
ocd-division/country:uk/lbw:hillingdon_east_ward,Hillingdon East Ward,E05000332
ocd-division/country:uk/lbw:ickenham_ward,Ickenham Ward,E05000333
ocd-division/country:uk/lbw:west_ruislip_ward,West Ruislip Ward,E05000343
ocd-division/country:uk/lbw:northwood_ward,Northwood Ward,E05000335
ocd-division/country:uk/lbw:south_ruislip_ward,South Ruislip Ward,E05000338
ocd-division/country:uk/lbw:manor_ward,Manor Ward,E05000334
ocd-division/country:uk/lbw:eastcote_and_east_ruislip_ward,Eastcote and East Ruislip Ward,E05000329
ocd-division/country:uk/lbw:northwood_hills_ward,Northwood Hills Ward,E05000336
ocd-division/country:uk/lbw:pinkwell_ward,Pinkwell Ward,E05000337
ocd-division/country:uk/lbw:botwell_ward,Botwell Ward,E05000325
ocd-division/country:uk/lbw:charville_ward,Charville Ward,E05000328
ocd-division/country:uk/lbw:townfield_ward,Townfield Ward,E05000339
ocd-division/country:uk/lbw:barnhill_ward,Barnhill Ward,E05000324
ocd-division/country:uk/lbw:yeading_ward,Yeading Ward,E05000344
ocd-division/country:uk/lbw:cavendish_ward,Cavendish Ward,E05000327
ocd-division/country:uk/lbw:roxeth_ward,Roxeth Ward,E05000302
ocd-division/country:uk/lbw:harrow_on_the_hill_ward,Harrow on the Hill Ward,E05000289
ocd-division/country:uk/lbw:pinner_ward,Pinner Ward,E05000297
ocd-division/country:uk/lbw:pinner_south_ward,Pinner South Ward,E05000298
ocd-division/country:uk/lbw:greenhill_ward,Greenhill Ward,E05000288
ocd-division/country:uk/lbw:headstone_north_ward,Headstone North Ward,E05000292
ocd-division/country:uk/lbw:marlborough_ward,Marlborough Ward,E05000296
ocd-division/country:uk/lbw:harrow_weald_ward,Harrow Weald Ward,E05000290
ocd-division/country:uk/lbw:stanmore_park_ward,Stanmore Park Ward,E05000303
ocd-division/country:uk/lbw:canons_ward,Canons Ward,E05000286
ocd-division/country:uk/lbw:rayners_lane_ward,Rayners Lane Ward,E05000300
ocd-division/country:uk/lbw:roxbourne_ward,Roxbourne Ward,E05000301
ocd-division/country:uk/lbw:west_harrow_ward,West Harrow Ward,E05000305
ocd-division/country:uk/lbw:hatch_end_ward,Hatch End Ward,E05000291
ocd-division/country:uk/lbw:headstone_south_ward,Headstone South Ward,E05000293
ocd-division/country:uk/lbw:kenton_west_ward,Kenton West Ward,E05000295
ocd-division/country:uk/lbw:wealdstone_ward,Wealdstone Ward,E05000304
ocd-division/country:uk/lbw:belmont_ward,Belmont Ward,E05000285
ocd-division/country:uk/lbw:kenton_east_ward,Kenton East Ward,E05000294
ocd-division/country:uk/lbw:queensbury_ward,Queensbury Ward,E05000299
ocd-division/country:uk/lbw:edgware_ward,Edgware Ward,E05000287
ocd-division/country:uk/lbw:northwick_park_ward,Northwick Park Ward,E05000096
ocd-division/country:uk/lbw:wembley_central_ward,Wembley Central Ward,E05000104
ocd-division/country:uk/lbw:preston_ward,Preston Ward,E05000097
ocd-division/country:uk/lbw:stonebridge_ward,Stonebridge Ward,E05000100
ocd-division/country:uk/lbw:welsh_harp_ward,Welsh Harp Ward,E05000103
ocd-division/country:uk/lbw:fryent_ward,Fryent Ward,E05000090
ocd-division/country:uk/lbw:sudbury_ward,Sudbury Ward,E05000101
ocd-division/country:uk/lbw:alperton_ward,Alperton Ward,E05000085
ocd-division/country:uk/lbw:kensal_green_ward,Kensal Green Ward,E05000092
ocd-division/country:uk/lbw:harlesden_ward,Harlesden Ward,E05000091
ocd-division/country:uk/lbw:willesden_green_ward,Willesden Green Ward,E05000105
ocd-division/country:uk/lbw:queens_park_ward,Queens Park Ward,E05000098
ocd-division/country:uk/lbw:brondesbury_park_ward,Brondesbury Park Ward,E05000087
ocd-division/country:uk/lbw:kilburn_ward,Kilburn Ward,E05000094
ocd-division/country:uk/lbw:tokyngton_ward,Tokyngton Ward,E05000102
ocd-division/country:uk/lbw:kenton_ward,Kenton Ward,E05000093
ocd-division/country:uk/lbw:dudden_hill_ward,Dudden Hill Ward,E05000089
ocd-division/country:uk/lbw:dollis_hill_ward,Dollis Hill Ward,E05000088
ocd-division/country:uk/lbw:mapesbury_ward,Mapesbury Ward,E05000095
ocd-division/country:uk/lbw:underhill_ward,Underhill Ward,E05000060
ocd-division/country:uk/lbw:high_barnet_ward,High Barnet Ward,E05000056
ocd-division/country:uk/lbw:west_hendon_ward,West Hendon Ward,E05000062
ocd-division/country:uk/lbw:golders_green_ward,Golders Green Ward,E05000053
ocd-division/country:uk/lbw:colindale_ward,Colindale Ward,E05000046
ocd-division/country:uk/lbw:childs_hill_ward,Childs Hill Ward,E05000045
ocd-division/country:uk/lbw:garden_suburb_ward,Garden Suburb Ward,E05000052
ocd-division/country:uk/lbw:finchley_church_end_ward,Finchley Church End Ward,E05000051
ocd-division/country:uk/lbw:east_finchley_ward,East Finchley Ward,E05000049
ocd-division/country:uk/lbw:mill_hill_ward,Mill Hill Ward,E05000057
ocd-division/country:uk/lbw:hale_ward,Hale Ward,E05000054
ocd-division/country:uk/lbw:totteridge_ward,Totteridge Ward,E05000059
ocd-division/country:uk/lbw:oakleigh_ward,Oakleigh Ward,E05000058
ocd-division/country:uk/lbw:woodhouse_ward,Woodhouse Ward,E05000063
ocd-division/country:uk/lbw:coppetts_ward,Coppetts Ward,E05000047
ocd-division/country:uk/lbw:brunswick_park_ward,Brunswick Park Ward,E05000043
ocd-division/country:uk/lbw:east_barnet_ward,East Barnet Ward,E05000048
ocd-division/country:uk/lbw:burnt_oak_ward,Burnt Oak Ward,E05000044
ocd-division/country:uk/lbw:hendon_ward,Hendon Ward,E05000055
ocd-division/country:uk/lbw:west_finchley_ward,West Finchley Ward,E05000061
ocd-division/country:uk/lbw:streatham_south_ward,Streatham South Ward,E05000431
ocd-division/country:uk/lbw:st_leonards_ward,St. Leonard's Ward,E05000428
ocd-division/country:uk/lbw:streatham_wells_ward,Streatham Wells Ward,E05000432
ocd-division/country:uk/lbw:knights_hill_ward,Knight's Hill Ward,E05000424
ocd-division/country:uk/lbw:thornton_ward,Thornton Ward,E05000433
ocd-division/country:uk/lbw:streatham_hill_ward,Streatham Hill Ward,E05000430
ocd-division/country:uk/lbw:clapham_common_ward,Clapham Common Ward,E05000418
ocd-division/country:uk/lbw:brixton_hill_ward,Brixton Hill Ward,E05000417
ocd-division/country:uk/lbw:tulse_hill_ward,Tulse Hill Ward,E05000435
ocd-division/country:uk/lbw:coldharbour_ward,Coldharbour Ward,E05000420
ocd-division/country:uk/lbw:ferndale_ward,Ferndale Ward,E05000421
ocd-division/country:uk/lbw:larkhall_ward,Larkhall Ward,E05000425
ocd-division/country:uk/lbw:oval_ward,Oval Ward,E05000426
ocd-division/country:uk/lbw:vassall_ward,Vassall Ward,E05000436
ocd-division/country:uk/lbw:gipsy_hill_ward,Gipsy Hill Ward,E05000422
ocd-division/country:uk/lbw:thurlow_park_ward,Thurlow Park Ward,E05000434
ocd-division/country:uk/lbw:herne_hill_ward,Herne Hill Ward,E05000423
ocd-division/country:uk/lbw:bishops_ward,Bishop's Ward,E05000416
ocd-division/country:uk/lbw:clapham_town_ward,Clapham Town Ward,E05000419
ocd-division/country:uk/lbw:stockwell_ward,Stockwell Ward,E05000429
ocd-division/country:uk/lbw:princes_ward,Prince's Ward,E05000427
ocd-division/country:uk/lbw:college_ward,College Ward,E05000538
ocd-division/country:uk/lbw:riverside_ward,Riverside Ward,E05000548
ocd-division/country:uk/lbw:village_ward,Village Ward,E05000554
ocd-division/country:uk/lbw:south_camberwell_ward,South Camberwell Ward,E05000551
ocd-division/country:uk/lbw:east_dulwich_ward,East Dulwich Ward,E05000539
ocd-division/country:uk/lbw:peckham_rye_ward,Peckham Rye Ward,E05000547
ocd-division/country:uk/lbw:camberwell_green_ward,Camberwell Green Ward,E05000535
ocd-division/country:uk/lbw:the_lane_ward,The Lane Ward,E05000553
ocd-division/country:uk/lbw:nunhead_ward,Nunhead Ward,E05000545
ocd-division/country:uk/lbw:peckham_ward,Peckham Ward,E05000546
ocd-division/country:uk/lbw:newington_ward,Newington Ward,E05000544
ocd-division/country:uk/lbw:faraday_ward,Faraday Ward,E05000541
ocd-division/country:uk/lbw:east_walworth_ward,East Walworth Ward,E05000540
ocd-division/country:uk/lbw:livesey_ward,Livesey Ward,E05000543
ocd-division/country:uk/lbw:south_bermondsey_ward,South Bermondsey Ward,E05000550
ocd-division/country:uk/lbw:cathedrals_ward,Cathedrals Ward,E05000536
ocd-division/country:uk/lbw:grange_ward,Grange Ward,E05000542
ocd-division/country:uk/lbw:rotherhithe_ward,Rotherhithe Ward,E05000549
ocd-division/country:uk/lbw:surrey_docks_ward,Surrey Docks Ward,E05000552
ocd-division/country:uk/lbw:chaucer_ward,Chaucer Ward,E05000537
ocd-division/country:uk/lbw:bellingham_ward,Bellingham Ward,E05000437
ocd-division/country:uk/lbw:telegraph_hill_ward,Telegraph Hill Ward,E05000453
ocd-division/country:uk/lbw:downham_ward,Downham Ward,E05000442
ocd-division/country:uk/lbw:whitefoot_ward,Whitefoot Ward,E05000454
ocd-division/country:uk/lbw:blackheath_ward,Blackheath Ward,E05000438
ocd-division/country:uk/lbw:sydenham_ward,Sydenham Ward,E05000452
ocd-division/country:uk/lbw:forest_hill_ward,Forest Hill Ward,E05000444
ocd-division/country:uk/lbw:perry_vale_ward,Perry Vale Ward,E05000450
ocd-division/country:uk/lbw:rushey_green_ward,Rushey Green Ward,E05000451
ocd-division/country:uk/lbw:catford_south_ward,Catford South Ward,E05000440
ocd-division/country:uk/lbw:crofton_park_ward,Crofton Park Ward,E05000441
ocd-division/country:uk/lbw:ladywell_ward,Ladywell Ward,E05000446
ocd-division/country:uk/lbw:lewisham_central_ward,Lewisham Central Ward,E05000448
ocd-division/country:uk/lbw:brockley_ward,Brockley Ward,E05000439
ocd-division/country:uk/lbw:new_cross_ward,New Cross Ward,E05000449
ocd-division/country:uk/lbw:grove_park_ward,Grove Park Ward,E05000445
ocd-division/country:uk/lbw:lee_green_ward,Lee Green Ward,E05000447
ocd-division/country:uk/lbw:evelyn_ward,Evelyn Ward,E05000443
ocd-division/country:uk/lbw:middle_park_and_sutcliffe_ward,Middle Park and Sutcliffe Ward,E05000224
ocd-division/country:uk/lbw:coldharbour_and_new_eltham_ward,Coldharbour and New Eltham Ward,E05000217
ocd-division/country:uk/lbw:eltham_south_ward,Eltham South Ward,E05000219
ocd-division/country:uk/lbw:shooters_hill_ward,Shooters Hill Ward,E05000227
ocd-division/country:uk/lbw:peninsula_ward,Peninsula Ward,E05000225
ocd-division/country:uk/lbw:woolwich_riverside_ward,Woolwich Riverside Ward,E05000230
ocd-division/country:uk/lbw:greenwich_west_ward,Greenwich West Ward,E05000222
ocd-division/country:uk/lbw:eltham_west_ward,Eltham West Ward,E05000220
ocd-division/country:uk/lbw:blackheath_westcombe_ward,Blackheath Westcombe Ward,E05000215
ocd-division/country:uk/lbw:kidbrooke_with_hornfair_ward,Kidbrooke with Hornfair Ward,E05000223
ocd-division/country:uk/lbw:eltham_north_ward,Eltham North Ward,E05000218
ocd-division/country:uk/lbw:charlton_ward,Charlton Ward,E05000216
ocd-division/country:uk/lbw:woolwich_common_ward,Woolwich Common Ward,E05000229
ocd-division/country:uk/lbw:plumstead_ward,Plumstead Ward,E05000226
ocd-division/country:uk/lbw:glyndon_ward,Glyndon Ward,E05000221
ocd-division/country:uk/lbw:thamesmead_moorings_ward,Thamesmead Moorings Ward,E05000228
ocd-division/country:uk/lbw:abbey_wood_ward,Abbey Wood Ward,E05000214
ocd-division/country:uk/lbw:longlands_ward,Longlands Ward,E05000078
ocd-division/country:uk/lbw:blackfen_and_lamorbey_ward,Blackfen and Lamorbey Ward,E05000066
ocd-division/country:uk/lbw:cray_meadows_ward,Cray Meadows Ward,E05000072
ocd-division/country:uk/lbw:sidcup_ward,Sidcup Ward,E05000083
ocd-division/country:uk/lbw:st_marys_ward,St. Mary's Ward,E05000081
ocd-division/country:uk/lbw:crayford_ward,Crayford Ward,E05000071
ocd-division/country:uk/lbw:north_end_ward,North End Ward,E05000079
ocd-division/country:uk/lbw:erith_ward,Erith Ward,E05000075
ocd-division/country:uk/lbw:belvedere_ward,Belvedere Ward,E05000065
ocd-division/country:uk/lbw:thamesmead_east_ward,Thamesmead East Ward,E05000084
ocd-division/country:uk/lbw:falconwood_and_welling_ward,Falconwood and Welling Ward,E05000076
ocd-division/country:uk/lbw:east_wickham_ward,East Wickham Ward,E05000074
ocd-division/country:uk/lbw:blendon_and_penhill_ward,Blendon and Penhill Ward,E05000067
ocd-division/country:uk/lbw:danson_park_ward,Danson Park Ward,E05000073
ocd-division/country:uk/lbw:christchurch_ward,Christchurch Ward,E05000069
ocd-division/country:uk/lbw:st_michaels_ward,St. Michael's Ward,E05000082
ocd-division/country:uk/lbw:brampton_ward,Brampton Ward,E05000068
ocd-division/country:uk/lbw:northumberland_heath_ward,Northumberland Heath Ward,E05000080
ocd-division/country:uk/lbw:barnehurst_ward,Barnehurst Ward,E05000064
ocd-division/country:uk/lbw:colyers_ward,Colyers Ward,E05000070
ocd-division/country:uk/lbw:lesnes_abbey_ward,Lesnes Abbey Ward,E05000077
ocd-division/country:uk/lbw:chase_ward,Chase Ward,E05000195
ocd-division/country:uk/lbw:winchmore_hill_ward,Winchmore Hill Ward,E05000213
ocd-division/country:uk/lbw:cockfosters_ward,Cockfosters Ward,E05000196
ocd-division/country:uk/lbw:highlands_ward,Highlands Ward,E05000202
ocd-division/country:uk/lbw:upper_edmonton_ward,Upper Edmonton Ward,E05000212
ocd-division/country:uk/lbw:palmers_green_ward,Palmers Green Ward,E05000205
ocd-division/country:uk/lbw:edmonton_green_ward,Edmonton Green Ward,E05000197
ocd-division/country:uk/lbw:lower_edmonton_ward,Lower Edmonton Ward,E05000204
ocd-division/country:uk/lbw:jubilee_ward,Jubilee Ward,E05000203
ocd-division/country:uk/lbw:ponders_end_ward,Ponders End Ward,E05000206
ocd-division/country:uk/lbw:enfield_highway_ward,Enfield Highway Ward,E05000198
ocd-division/country:uk/lbw:bowes_ward,Bowes Ward,E05000193
ocd-division/country:uk/lbw:southgate_green_ward,Southgate Green Ward,E05000209
ocd-division/country:uk/lbw:southgate_ward,Southgate Ward,E05000208
ocd-division/country:uk/lbw:haselbury_ward,Haselbury Ward,E05000201
ocd-division/country:uk/lbw:bush_hill_park_ward,Bush Hill Park Ward,E05000194
ocd-division/country:uk/lbw:town_ward,Town Ward,E05000210
ocd-division/country:uk/lbw:southbury_ward,Southbury Ward,E05000207
ocd-division/country:uk/lbw:turkey_street_ward,Turkey Street Ward,E05000211
ocd-division/country:uk/lbw:enfield_lock_ward,Enfield Lock Ward,E05000199
ocd-division/country:uk/lbw:leyton_ward,Leyton Ward,E05000604
ocd-division/country:uk/lbw:high_street_ward,High Street Ward,E05000599
ocd-division/country:uk/lbw:higham_hill_ward,Higham Hill Ward,E05000600
ocd-division/country:uk/lbw:valley_ward,Valley Ward,E05000607
ocd-division/country:uk/lbw:chingford_green_ward,Chingford Green Ward,E05000593
ocd-division/country:uk/lbw:cathall_ward,Cathall Ward,E05000591
ocd-division/country:uk/lbw:lea_bridge_ward,Lea Bridge Ward,E05000603
ocd-division/country:uk/lbw:markhouse_ward,Markhouse Ward,E05000606
ocd-division/country:uk/lbw:grove_green_ward,Grove Green Ward,E05000596
ocd-division/country:uk/lbw:forest_ward,Forest Ward,E05000595
ocd-division/country:uk/lbw:william_morris_ward,William Morris Ward,E05000608
ocd-division/country:uk/lbw:hoe_street_ward,Hoe Street Ward,E05000601
ocd-division/country:uk/lbw:wood_street_ward,Wood Street Ward,E05000609
ocd-division/country:uk/lbw:chapel_end_ward,Chapel End Ward,E05000592
ocd-division/country:uk/lbw:hale_end_and_highams_park_ward,Hale End and Highams Park Ward,E05000597
ocd-division/country:uk/lbw:cann_hall_ward,Cann Hall Ward,E05000590
ocd-division/country:uk/lbw:larkswood_ward,Larkswood Ward,E05000602
ocd-division/country:uk/lbw:endlebury_ward,Endlebury Ward,E05000594
ocd-division/country:uk/lbw:hatch_lane_ward,Hatch Lane Ward,E05000598
ocd-division/country:uk/lbw:leytonstone_ward,Leytonstone Ward,E05000605
ocd-division/country:uk/lbw:wanstead_ward,Wanstead Ward,E05000515
ocd-division/country:uk/lbw:cranbrook_ward,Cranbrook Ward,E05000502
ocd-division/country:uk/lbw:newbury_ward,Newbury Ward,E05000510
ocd-division/country:uk/lbw:roding_ward,Roding Ward,E05000511
ocd-division/country:uk/lbw:fairlop_ward,Fairlop Ward,E05000503
ocd-division/country:uk/lbw:goodmayes_ward,Goodmayes Ward,E05000505
ocd-division/country:uk/lbw:aldborough_ward,Aldborough Ward,E05000495
ocd-division/country:uk/lbw:bridge_ward,Bridge Ward,E05000497
ocd-division/country:uk/lbw:hainault_ward,Hainault Ward,E05000506
ocd-division/country:uk/lbw:loxford_ward,Loxford Ward,E05000507
ocd-division/country:uk/lbw:clementswood_ward,Clementswood Ward,E05000501
ocd-division/country:uk/lbw:mayfield_ward,Mayfield Ward,E05000508
ocd-division/country:uk/lbw:valentines_ward,Valentines Ward,E05000514
ocd-division/country:uk/lbw:seven_kings_ward,Seven Kings Ward,E05000512
ocd-division/country:uk/lbw:snaresbrook_ward,Snaresbrook Ward,E05000513
ocd-division/country:uk/lbw:clayhall_ward,Clayhall Ward,E05000500
ocd-division/country:uk/lbw:church_end_ward,Church End Ward,E05000499
ocd-division/country:uk/lbw:barkingside_ward,Barkingside Ward,E05000496
ocd-division/country:uk/lbw:fullwell_ward,Fullwell Ward,E05000504
ocd-division/country:uk/lbw:chadwell_ward,Chadwell Ward,E05000498
ocd-division/country:uk/lbw:monkhams_ward,Monkhams Ward,E05000509
ocd-division/country:uk/lbw:carshalton_south_and_clockhouse_ward,Carshalton South and Clockhouse Ward,E05000559
ocd-division/country:uk/lbw:cheam_ward,Cheam Ward,E05000560
ocd-division/country:uk/lbw:beddington_south_ward,Beddington South Ward,E05000556
ocd-division/country:uk/lbw:st_helier_ward,St. Helier Ward,E05000562
ocd-division/country:uk/lbw:wandle_valley_ward,Wandle Valley Ward,E05000571
ocd-division/country:uk/lbw:nonsuch_ward,Nonsuch Ward,E05000561
ocd-division/country:uk/lbw:worcester_park_ward,Worcester Park Ward,E05000572
ocd-division/country:uk/lbw:sutton_south_ward,Sutton South Ward,E05000566
ocd-division/country:uk/lbw:sutton_west_ward,Sutton West Ward,E05000567
ocd-division/country:uk/lbw:sutton_central_ward,Sutton Central Ward,E05000564
ocd-division/country:uk/lbw:carshalton_central_ward,Carshalton Central Ward,E05000558
ocd-division/country:uk/lbw:sutton_north_ward,Sutton North Ward,E05000565
ocd-division/country:uk/lbw:stonecot_ward,Stonecot Ward,E05000563
ocd-division/country:uk/lbw:the_wrythe_ward,The Wrythe Ward,E05000568
ocd-division/country:uk/lbw:wallington_south_ward,Wallington South Ward,E05000570
ocd-division/country:uk/lbw:wallington_north_ward,Wallington North Ward,E05000569
ocd-division/country:uk/lbw:beddington_north_ward,Beddington North Ward,E05000555
ocd-division/country:uk/lbw:hampton_ward,Hampton Ward,E05000520
ocd-division/country:uk/lbw:teddington_ward,Teddington Ward,E05000530
ocd-division/country:uk/lbw:hampton_wick_ward,Hampton Wick Ward,E05000522
ocd-division/country:uk/lbw:twickenham_riverside_ward,Twickenham Riverside Ward,E05000531
ocd-division/country:uk/lbw:ham_petersham_and_richmond_riverside_ward,"Ham, Petersham and Richmond Riverside Ward",E05000519
ocd-division/country:uk/lbw:north_richmond_ward,North Richmond Ward,E05000526
ocd-division/country:uk/lbw:kew_ward,Kew Ward,E05000524
ocd-division/country:uk/lbw:east_sheen_ward,East Sheen Ward,E05000517
ocd-division/country:uk/lbw:mortlake_and_barnes_common_ward,Mortlake and Barnes Common Ward,E05000525
ocd-division/country:uk/lbw:hampton_north_ward,Hampton North Ward,E05000521
ocd-division/country:uk/lbw:fulwell_and_hampton_hill_ward,Fulwell and Hampton Hill Ward,E05000518
ocd-division/country:uk/lbw:west_twickenham_ward,West Twickenham Ward,E05000532
ocd-division/country:uk/lbw:whitton_ward,Whitton Ward,E05000533
ocd-division/country:uk/lbw:south_twickenham_ward,South Twickenham Ward,E05000529
ocd-division/country:uk/lbw:st_margarets_and_north_twickenham_ward,St. Margarets and North Twickenham Ward,E05000527
ocd-division/country:uk/lbw:south_richmond_ward,South Richmond Ward,E05000528
ocd-division/country:uk/lbw:barnes_ward,Barnes Ward,E05000516
ocd-division/country:uk/lbw:cannon_hill_ward,Cannon Hill Ward,E05000456
ocd-division/country:uk/lbw:cricket_green_ward,Cricket Green Ward,E05000458
ocd-division/country:uk/lbw:wimbledon_park_ward,Wimbledon Park Ward,E05000474
ocd-division/country:uk/lbw:lower_morden_ward,Lower Morden Ward,E05000465
ocd-division/country:uk/lbw:west_barnes_ward,West Barnes Ward,E05000473
ocd-division/country:uk/lbw:raynes_park_ward,Raynes Park Ward,E05000469
ocd-division/country:uk/lbw:dundonald_ward,Dundonald Ward,E05000459
ocd-division/country:uk/lbw:ravensbury_ward,Ravensbury Ward,E05000468
ocd-division/country:uk/lbw:merton_park_ward,Merton Park Ward,E05000466
ocd-division/country:uk/lbw:abbey_ward,Abbey Ward,E05000455
ocd-division/country:uk/lbw:figges_marsh_ward,Figge's Marsh Ward,E05000460
ocd-division/country:uk/lbw:pollards_hill_ward,Pollards Hill Ward,E05000467
ocd-division/country:uk/lbw:graveney_ward,Graveney Ward,E05000461
ocd-division/country:uk/lbw:longthornton_ward,Longthornton Ward,E05000464
ocd-division/country:uk/lbw:hillside_ward,Hillside Ward,E05000462
ocd-division/country:uk/lbw:trinity_ward,Trinity Ward,E05000471
ocd-division/country:uk/lbw:lavender_fields_ward,Lavender Fields Ward,E05000463
ocd-division/country:uk/lbw:colliers_wood_ward,Colliers Wood Ward,E05000457
