id,name,ordnance_id,sameAs
ocd-division/country:uk/uta:isle_of_wight/cpc:brighstone,Brighstone,E04001297,
ocd-division/country:uk/uta:isle_of_wight/cpc:shalfleet,Shalfleet,E04001312,
ocd-division/country:uk/uta:isle_of_wight/cpc:calbourne,Calbourne,E04001298,
ocd-division/country:uk/uta:isle_of_wight/cpc:chillerton_and_gatcombe,Chillerton and Gatcombe,E04001302,
ocd-division/country:uk/uta:isle_of_wight/cpc:newport,Newport,E04001323,
ocd-division/country:uk/uta:isle_of_wight/cpc:niton_and_whitwell,Niton and Whitwell,E04001308,
ocd-division/country:uk/uta:isle_of_wight/cpc:shorwell,Shorwell,E04001314,
ocd-division/country:uk/uta:isle_of_wight/cpc:godshill,Godshill,E04001303,
ocd-division/country:uk/uta:isle_of_wight/cpc:wroxall,Wroxall,E04001318,
ocd-division/country:uk/uta:isle_of_wight/cpc:shanklin,Shanklin,E04001313,
ocd-division/country:uk/uta:isle_of_wight/cpc:freshwater,Freshwater,E04001301,
ocd-division/country:uk/uta:isle_of_wight/cpc:yarmouth,Yarmouth,E04001319,
ocd-division/country:uk/uta:isle_of_wight/cpc:arreton,Arreton,E04001294,
ocd-division/country:uk/uta:isle_of_wight/cpc:northwood,Northwood,E04001324,
ocd-division/country:uk/uta:isle_of_wight/cpc:wootton_bridge,Wootton Bridge,E04001317,
ocd-division/country:uk/uta:isle_of_wight/cpc:newchurch,Newchurch,E04001307,
ocd-division/country:uk/uta:isle_of_wight/cpc:sandown,Sandown,E04001311,
ocd-division/country:uk/uta:isle_of_wight/cpc:brading,Brading,E04001296,
ocd-division/country:uk/uta:isle_of_wight/cpc:havenstreet_and_ashey,Havenstreet and Ashey,E04001322,
ocd-division/country:uk/uta:isle_of_wight/cpc:ryde,Ryde,E04001325,
ocd-division/country:uk/uta:isle_of_wight/cpc:east_cowes,East Cowes,E04001320,
ocd-division/country:uk/uta:isle_of_wight/cpc:rookley,Rookley,E04001309,
ocd-division/country:uk/uta:isle_of_wight/cpc:lake,Lake,E04001305,
ocd-division/country:uk/uta:isle_of_wight/cpc:whippingham,Whippingham,E04001326,
ocd-division/country:uk/uta:isle_of_wight/cpc:fishbourne,Fishbourne,E04001321,
ocd-division/country:uk/uta:isle_of_wight/cpc:gurnard,Gurnard,E04001304,
ocd-division/country:uk/uta:isle_of_wight/cpc:cowes,Cowes,E04001300,
ocd-division/country:uk/uta:medway_b/cpc:cuxton,Cuxton,E04001132,
ocd-division/country:uk/uta:medway_b/cpc:frindsbury_extra,Frindsbury Extra,E04001133,
ocd-division/country:uk/uta:medway_b/cpc:isle_of_grain,Isle of Grain,E04001137,
ocd-division/country:uk/uta:medway_b/cpc:cliffe_and_cliffe_woods,Cliffe and Cliffe Woods,E04001130,
ocd-division/country:uk/uta:medway_b/cpc:cooling,Cooling,E04001131,
ocd-division/country:uk/uta:medway_b/cpc:hoo_st_werburgh,Hoo St. Werburgh,E04001136,
ocd-division/country:uk/uta:medway_b/cpc:high_halstow,High Halstow,E04001135,
ocd-division/country:uk/uta:medway_b/cpc:st_mary_hoo,St. Mary Hoo,E04001138,
ocd-division/country:uk/uta:medway_b/cpc:stoke,Stoke,E04001139,
ocd-division/country:uk/uta:medway_b/cpc:allhallows,Allhallows,E04001129,
ocd-division/country:uk/uta:medway_b/cpc:halling,Halling,E04001134,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:vaynor_community,Vaynor Community,W04000881,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:merthyr_vale_community,Merthyr Vale Community,W04000717,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:bedlinog_community,Bedlinog Community,W04000713,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:cyfarthfa_community,Cyfarthfa Community,W04000714,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:troed-y-rhiw_community,Troed-y-Rhiw Community,W04000723,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:town_community,Town Community,W04000721,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:treharris_community,Treharris Community,W04000722,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:park_community,Park Community,W04000719,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:dowlais_community,Dowlais Community,W04000715,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:pant_community,Pant Community,W04000718,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:gurnos_community,Gurnos Community,W04000716,
ocd-division/country:uk/uta:merthyr_tudful_-_merthyr_tydfil/cpc:penydarren_community,Penydarren Community,W04000720,
ocd-division/country:uk/uta:middlesbrough_b/cpc:stainton_and_thornton,Stainton and Thornton,E04000262,
ocd-division/country:uk/uta:middlesbrough_b/cpc:nunthorpe,Nunthorpe,E04000261,
ocd-division/country:uk/uta:milton_keynes_b/cpc:warrington,Warrington,E04001276,
ocd-division/country:uk/uta:milton_keynes_b/cpc:west_bletchley,West Bletchley,E04012194,
ocd-division/country:uk/uta:milton_keynes_b/cpc:bletchley_and_fenny_stratford,Bletchley and Fenny Stratford,E04012176,
ocd-division/country:uk/uta:milton_keynes_b/cpc:campbell_park,Campbell Park,E04012224,
ocd-division/country:uk/uta:milton_keynes_b/cpc:little_brickhill,Little Brickhill,E04001261,
ocd-division/country:uk/uta:milton_keynes_b/cpc:castlethorpe,Castlethorpe,E04001249,
ocd-division/country:uk/uta:milton_keynes_b/cpc:hanslope,Hanslope,E04001256,
ocd-division/country:uk/uta:milton_keynes_b/cpc:ravenstone,Ravenstone,E04001269,
ocd-division/country:uk/uta:milton_keynes_b/cpc:great_linford,Great Linford,E04012185,
ocd-division/country:uk/uta:milton_keynes_b/cpc:moulsoe,Moulsoe,E04001264,
ocd-division/country:uk/uta:milton_keynes_b/cpc:north_crawley,North Crawley,E04001267,
ocd-division/country:uk/uta:milton_keynes_b/cpc:tyringham_and_filgrave,Tyringham and Filgrave,E04001289,
ocd-division/country:uk/uta:milton_keynes_b/cpc:weston_underwood,Weston Underwood,E04001278,
ocd-division/country:uk/uta:milton_keynes_b/cpc:olney,Olney,E04001268,
ocd-division/country:uk/uta:milton_keynes_b/cpc:chicheley,Chicheley,E04001250,
ocd-division/country:uk/uta:milton_keynes_b/cpc:emberton,Emberton,E04001253,
ocd-division/country:uk/uta:milton_keynes_b/cpc:clifton_reynes,Clifton Reynes,E04001251,
ocd-division/country:uk/uta:milton_keynes_b/cpc:shenley_brook_end,Shenley Brook End,E04012189,
ocd-division/country:uk/uta:milton_keynes_b/cpc:calverton,Calverton,E04012180,
ocd-division/country:uk/uta:milton_keynes_b/cpc:whitehouse,Whitehouse,E04012195,
ocd-division/country:uk/uta:milton_keynes_b/cpc:shenley_church_end,Shenley Church End,E04012190,
ocd-division/country:uk/uta:milton_keynes_b/cpc:loughton_great_holm,Loughton & Great Holm,E04012188,
ocd-division/country:uk/uta:milton_keynes_b/cpc:stony_stratford,Stony Stratford,E04012192,
ocd-division/country:uk/uta:milton_keynes_b/cpc:wolverton_and_greenleys,Wolverton and Greenleys,E04012197,
ocd-division/country:uk/uta:milton_keynes_b/cpc:abbey_hill,Abbey Hill,E04012175,
ocd-division/country:uk/uta:milton_keynes_b/cpc:bradwell,Bradwell,E04012178,
ocd-division/country:uk/uta:milton_keynes_b/cpc:stantonbury,Stantonbury,E04012191,
ocd-division/country:uk/uta:milton_keynes_b/cpc:bow_brickhill,Bow Brickhill,E04012177,
ocd-division/country:uk/uta:milton_keynes_b/cpc:woughton_on_the_green,Woughton on the Green,E04012227,
ocd-division/country:uk/uta:milton_keynes_b/cpc:walton,Walton,E04001275,
ocd-division/country:uk/uta:milton_keynes_b/cpc:kents_hill_monkston_and_brinklow,"Kents Hill, Monkston and Brinklow",E04001285,
ocd-division/country:uk/uta:milton_keynes_b/cpc:central_milton_keynes,Central Milton Keynes,E04012225,
ocd-division/country:uk/uta:milton_keynes_b/cpc:milton_keynes,Milton Keynes,E04001263,
ocd-division/country:uk/uta:milton_keynes_b/cpc:broughton,Broughton,E04012179,
ocd-division/country:uk/uta:milton_keynes_b/cpc:wavendon,Wavendon,E04012193,
ocd-division/country:uk/uta:milton_keynes_b/cpc:haversham-cum-little_linford,Haversham-cum-Little Linford,E04012186,
ocd-division/country:uk/uta:milton_keynes_b/cpc:gayhurst,Gayhurst,E04001254,
ocd-division/country:uk/uta:milton_keynes_b/cpc:stoke_goldington,Stoke Goldington,E04001274,
ocd-division/country:uk/uta:milton_keynes_b/cpc:newport_pagnell,Newport Pagnell,E04001265,
ocd-division/country:uk/uta:milton_keynes_b/cpc:lathbury,Lathbury,E04001259,
ocd-division/country:uk/uta:milton_keynes_b/cpc:sherington,Sherington,E04001272,
ocd-division/country:uk/uta:milton_keynes_b/cpc:hardmead,Hardmead,E04001257,
ocd-division/country:uk/uta:milton_keynes_b/cpc:astwood,Astwood,E04001244,
ocd-division/country:uk/uta:milton_keynes_b/cpc:newton_blossomville,Newton Blossomville,E04001266,
ocd-division/country:uk/uta:milton_keynes_b/cpc:cold_brayfield,Cold Brayfield,E04012183,
ocd-division/country:uk/uta:milton_keynes_b/cpc:lavendon,Lavendon,E04012187,
ocd-division/country:uk/uta:milton_keynes_b/cpc:fairfields,Fairfields,E04012184,
ocd-division/country:uk/uta:milton_keynes_b/cpc:new_bradwell,New Bradwell,E04001286,
ocd-division/country:uk/uta:milton_keynes_b/cpc:simpson_and_ashland,Simpson and Ashland,E04001287,
ocd-division/country:uk/uta:milton_keynes_b/cpc:woburn_sands,Woburn Sands,E04012196,
ocd-division/country:uk/uta:milton_keynes_b/cpc:old_woughton,Old Woughton,E04012226,
ocd-division/country:uk/uta:northumberland/cpc:kielder,Kielder,E04010814,
ocd-division/country:uk/uta:northumberland/cpc:coanwood,Coanwood,E04010762,
ocd-division/country:uk/uta:northumberland/cpc:plenmeller_with_whitfield,Plenmeller with Whitfield,E04010850,
ocd-division/country:uk/uta:northumberland/cpc:allendale,Allendale,E04010729,
ocd-division/country:uk/uta:northumberland/cpc:haydon,Haydon,E04010794,
ocd-division/country:uk/uta:northumberland/cpc:thirlwall,Thirlwall,E04010868,
ocd-division/country:uk/uta:northumberland/cpc:henshaw,Henshaw,E04010800,
ocd-division/country:uk/uta:northumberland/cpc:simonburn,Simonburn,E04010862,
ocd-division/country:uk/uta:northumberland/cpc:greystead,Greystead,E04010788,
ocd-division/country:uk/uta:northumberland/cpc:falstone,Falstone,E04010782,
ocd-division/country:uk/uta:northumberland/cpc:wark,Wark,E04010877,
ocd-division/country:uk/uta:northumberland/cpc:bellingham,Bellingham,E04010742,
ocd-division/country:uk/uta:northumberland/cpc:tarset,Tarset,E04010867,
ocd-division/country:uk/uta:northumberland/cpc:berwick-upon-tweed,Berwick-upon-Tweed,E04010744,
ocd-division/country:uk/uta:northumberland/cpc:hexhamshire,Hexhamshire,E04012162,
ocd-division/country:uk/uta:northumberland/cpc:corbridge,Corbridge,E04010763,
ocd-division/country:uk/uta:northumberland/cpc:shotley_low_quarter,Shotley Low Quarter,E04010861,
ocd-division/country:uk/uta:northumberland/cpc:chollerton,Chollerton,E04010761,
ocd-division/country:uk/uta:northumberland/cpc:kirkwhelpington,Kirkwhelpington,E04010817,
ocd-division/country:uk/uta:northumberland/cpc:corsenside,Corsenside,E04010765,
ocd-division/country:uk/uta:northumberland/cpc:stannington,Stannington,E04010866,
ocd-division/country:uk/uta:northumberland/cpc:tritlington_and_west_chevington,Tritlington and West Chevington,E04010872,
ocd-division/country:uk/uta:northumberland/cpc:otterburn,Otterburn,E04010846,
ocd-division/country:uk/uta:northumberland/cpc:rochester,Rochester,E04010854,
ocd-division/country:uk/uta:northumberland/cpc:alwinton,Alwinton,E04010733,
ocd-division/country:uk/uta:northumberland/cpc:carham,Carham,E04010757,
ocd-division/country:uk/uta:northumberland/cpc:cartington,Cartington,E04010758,
ocd-division/country:uk/uta:northumberland/cpc:alnham,Alnham,E04010730,
ocd-division/country:uk/uta:northumberland/cpc:ingram,Ingram,E04010813,
ocd-division/country:uk/uta:northumberland/cpc:ilderton,Ilderton,E04010812,
ocd-division/country:uk/uta:northumberland/cpc:edlingham,Edlingham,E04010775,
ocd-division/country:uk/uta:northumberland/cpc:eglingham,Eglingham,E04010776,
ocd-division/country:uk/uta:northumberland/cpc:kirknewton,Kirknewton,E04010816,
ocd-division/country:uk/uta:northumberland/cpc:chatton,Chatton,E04010759,
ocd-division/country:uk/uta:northumberland/cpc:ford,Ford,E04010785,
ocd-division/country:uk/uta:northumberland/cpc:duddo,Duddo,E04010770,
ocd-division/country:uk/uta:northumberland/cpc:kyloe,Kyloe,E04010819,
ocd-division/country:uk/uta:northumberland/cpc:ancroft,Ancroft,E04010735,
ocd-division/country:uk/uta:northumberland/cpc:knaresdale_with_kirkhaugh,Knaresdale with Kirkhaugh,E04010818,
ocd-division/country:uk/uta:northumberland/cpc:west_allen,West Allen,E04010879,
ocd-division/country:uk/uta:northumberland/cpc:hartleyburn,Hartleyburn,E04010792,
ocd-division/country:uk/uta:northumberland/cpc:featherstone,Featherstone,E04010783,
ocd-division/country:uk/uta:northumberland/cpc:greenhead,Greenhead,E04010787,
ocd-division/country:uk/uta:northumberland/cpc:melkridge,Melkridge,E04010830,
ocd-division/country:uk/uta:northumberland/cpc:bardon_mill,Bardon Mill,E04010738,
ocd-division/country:uk/uta:northumberland/cpc:newbrough,Newbrough,E04010838,
ocd-division/country:uk/uta:northumberland/cpc:humshaugh,Humshaugh,E04010811,
ocd-division/country:uk/uta:northumberland/cpc:birtley,Birtley,E04010747,
ocd-division/country:uk/uta:northumberland/cpc:blanchland,Blanchland,E04010748,
ocd-division/country:uk/uta:northumberland/cpc:slaley,Slaley,E04010863,
ocd-division/country:uk/uta:northumberland/cpc:healey,Healey,E04010795,
ocd-division/country:uk/uta:northumberland/cpc:broomley_and_stocksfield,Broomley and Stocksfield,E04010753,
ocd-division/country:uk/uta:northumberland/cpc:hexham,Hexham,E04010804,
ocd-division/country:uk/uta:northumberland/cpc:acomb,Acomb,E04010726,
ocd-division/country:uk/uta:northumberland/cpc:sandhoe,Sandhoe,E04010858,
ocd-division/country:uk/uta:northumberland/cpc:bywell,Bywell,E04010754,
ocd-division/country:uk/uta:northumberland/cpc:hedley,Hedley,E04012291,
ocd-division/country:uk/uta:northumberland/cpc:prudhoe,Prudhoe,E04010852,
ocd-division/country:uk/uta:northumberland/cpc:horsley,Horsley,E04010810,
ocd-division/country:uk/uta:northumberland/cpc:heddon-on-the-wall,Heddon-on-the-Wall,E04010797,
ocd-division/country:uk/uta:northumberland/cpc:wall,Wall,E04010874,
ocd-division/country:uk/uta:northumberland/cpc:whittington,Whittington,E04010883,
ocd-division/country:uk/uta:northumberland/cpc:matfen,Matfen,E04010828,
ocd-division/country:uk/uta:northumberland/cpc:bavington,Bavington,E04010739,
ocd-division/country:uk/uta:northumberland/cpc:capheaton,Capheaton,E04010756,
ocd-division/country:uk/uta:northumberland/cpc:stamfordham,Stamfordham,E04010865,
ocd-division/country:uk/uta:northumberland/cpc:ponteland,Ponteland,E04010851,
ocd-division/country:uk/uta:northumberland/cpc:belsay,Belsay,E04010743,
ocd-division/country:uk/uta:northumberland/cpc:whalton,Whalton,E04010881,
ocd-division/country:uk/uta:northumberland/cpc:wallington_demesne,Wallington Demesne,E04010875,
ocd-division/country:uk/uta:northumberland/cpc:elsdon,Elsdon,E04010779,
ocd-division/country:uk/uta:northumberland/cpc:rothley,Rothley,E04010857,
ocd-division/country:uk/uta:northumberland/cpc:hollinghill,Hollinghill,E04010807,
ocd-division/country:uk/uta:northumberland/cpc:mitford,Mitford,E04010833,
ocd-division/country:uk/uta:northumberland/cpc:meldon,Meldon,E04010829,
ocd-division/country:uk/uta:northumberland/cpc:netherwitton,Netherwitton,E04010836,
ocd-division/country:uk/uta:northumberland/cpc:nunnykirk,Nunnykirk,E04010844,
ocd-division/country:uk/uta:northumberland/cpc:hesleyhurst,Hesleyhurst,E04010803,
ocd-division/country:uk/uta:northumberland/cpc:hebron,Hebron,E04010796,
ocd-division/country:uk/uta:northumberland/cpc:longhorsley,Longhorsley,E04010824,
ocd-division/country:uk/uta:northumberland/cpc:cramlington,Cramlington,E04012006,
ocd-division/country:uk/uta:northumberland/cpc:seaton_valley,Seaton Valley,E04012007,
ocd-division/country:uk/uta:northumberland/cpc:blyth,Blyth,E04012005,
ocd-division/country:uk/uta:northumberland/cpc:east_bedlington,East Bedlington,E04010773,
ocd-division/country:uk/uta:northumberland/cpc:hepscott,Hepscott,E04010802,
ocd-division/country:uk/uta:northumberland/cpc:choppington,Choppington,E04010842,
ocd-division/country:uk/uta:northumberland/cpc:ashington,Ashington,E04012233,
ocd-division/country:uk/uta:northumberland/cpc:newbiggin_by_the_sea,Newbiggin by the Sea,E04010837,
ocd-division/country:uk/uta:northumberland/cpc:widdrington_village,Widdrington Village,E04010886,
ocd-division/country:uk/uta:northumberland/cpc:kilham,Kilham,E04010815,
ocd-division/country:uk/uta:northumberland/cpc:cornhill-on-tweed,Cornhill-on-Tweed,E04010764,
ocd-division/country:uk/uta:northumberland/cpc:hepple,Hepple,E04010801,
ocd-division/country:uk/uta:northumberland/cpc:harbottle,Harbottle,E04010790,
ocd-division/country:uk/uta:northumberland/cpc:whitton_and_tosson,Whitton and Tosson,E04010884,
ocd-division/country:uk/uta:northumberland/cpc:biddlestone,Biddlestone,E04010746,
ocd-division/country:uk/uta:northumberland/cpc:snitter,Snitter,E04010864,
ocd-division/country:uk/uta:northumberland/cpc:netherton,Netherton,E04010835,
ocd-division/country:uk/uta:northumberland/cpc:callaly,Callaly,E04010755,
ocd-division/country:uk/uta:northumberland/cpc:brinkburn,Brinkburn,E04010751,
ocd-division/country:uk/uta:northumberland/cpc:thirston,Thirston,E04010869,
ocd-division/country:uk/uta:northumberland/cpc:longframlington,Longframlington,E04010822,
ocd-division/country:uk/uta:northumberland/cpc:felton,Felton,E04010784,
ocd-division/country:uk/uta:northumberland/cpc:whittingham,Whittingham,E04010882,
ocd-division/country:uk/uta:northumberland/cpc:newton-on-the-moor_and_swarland,Newton-on-the-Moor and Swarland,E04010840,
ocd-division/country:uk/uta:northumberland/cpc:denwick_det,Denwick (DET),E04012706,
ocd-division/country:uk/uta:northumberland/cpc:shilbottle,Shilbottle,E04010859,
ocd-division/country:uk/uta:northumberland/cpc:alnwick,Alnwick,E04012705,
ocd-division/country:uk/uta:northumberland/cpc:earle,Earle,E04010771,
ocd-division/country:uk/uta:northumberland/cpc:roddam,Roddam,E04010855,
ocd-division/country:uk/uta:northumberland/cpc:hedgeley,Hedgeley,E04010798,
ocd-division/country:uk/uta:northumberland/cpc:denwick,Denwick,E04012706,
ocd-division/country:uk/uta:northumberland/cpc:bewick,Bewick,E04010745,
ocd-division/country:uk/uta:northumberland/cpc:chillingham,Chillingham,E04010760,
ocd-division/country:uk/uta:northumberland/cpc:rennington,Rennington,E04010853,
ocd-division/country:uk/uta:northumberland/cpc:east_chevington,East Chevington,E04010774,
ocd-division/country:uk/uta:northumberland/cpc:acklington,Acklington,E04010725,
ocd-division/country:uk/uta:northumberland/cpc:warkworth,Warkworth,E04010878,
ocd-division/country:uk/uta:northumberland/cpc:longhoughton,Longhoughton,E04010825,
ocd-division/country:uk/uta:northumberland/cpc:craster,Craster,E04012278,
ocd-division/country:uk/uta:northumberland/cpc:embleton,Embleton,E04012279,
ocd-division/country:uk/uta:northumberland/cpc:newton-by-the-sea,Newton-by-the-Sea,E04010839,
ocd-division/country:uk/uta:northumberland/cpc:wooler,Wooler,E04010887,
ocd-division/country:uk/uta:northumberland/cpc:ewart,Ewart,E04010781,
ocd-division/country:uk/uta:northumberland/cpc:doddington,Doddington,E04010769,
ocd-division/country:uk/uta:northumberland/cpc:lowick,Lowick,E04010826,
ocd-division/country:uk/uta:northumberland/cpc:belford,Belford,E04010741,
ocd-division/country:uk/uta:northumberland/cpc:ellingham,Ellingham,E04010777,
ocd-division/country:uk/uta:northumberland/cpc:adderstone_with_lucker,Adderstone with Lucker,E04010727,
ocd-division/country:uk/uta:northumberland/cpc:middleton,Middleton,E04010831,
ocd-division/country:uk/uta:northumberland/cpc:easington,Easington,E04010772,
ocd-division/country:uk/uta:northumberland/cpc:bamburgh,Bamburgh,E04010737,
ocd-division/country:uk/uta:northumberland/cpc:bowsden,Bowsden,E04010749,
ocd-division/country:uk/uta:northumberland/cpc:ord,Ord,E04010845,
ocd-division/country:uk/uta:northumberland/cpc:holy_island,Holy Island,E04010808,
ocd-division/country:uk/uta:northumberland/cpc:beadnell,Beadnell,E04012083,
ocd-division/country:uk/uta:northumberland/cpc:haltwhistle,Haltwhistle,E04010789,
ocd-division/country:uk/uta:northumberland/cpc:warden,Warden,E04010876,
ocd-division/country:uk/uta:northumberland/cpc:broomhaugh_and_riding,Broomhaugh and Riding,E04010752,
ocd-division/country:uk/uta:northumberland/cpc:ovington,Ovington,E04010848,
ocd-division/country:uk/uta:northumberland/cpc:ovingham,Ovingham,E04010847,
ocd-division/country:uk/uta:northumberland/cpc:wylam,Wylam,E04010888,
ocd-division/country:uk/uta:northumberland/cpc:hartburn,Hartburn,E04010791,
ocd-division/country:uk/uta:northumberland/cpc:morpeth,Morpeth,E04010834,
ocd-division/country:uk/uta:northumberland/cpc:pegswood,Pegswood,E04012232,
ocd-division/country:uk/uta:northumberland/cpc:west_bedlington,West Bedlington,E04010880,
ocd-division/country:uk/uta:northumberland/cpc:longhirst,Longhirst,E04010823,
ocd-division/country:uk/uta:northumberland/cpc:ulgham,Ulgham,E04010873,
ocd-division/country:uk/uta:northumberland/cpc:widdrington_station_and_stobswood,Widdrington Station and Stobswood,E04010885,
ocd-division/country:uk/uta:northumberland/cpc:ellington_and_linton,Ellington and Linton,E04010778,
ocd-division/country:uk/uta:northumberland/cpc:cresswell,Cresswell,E04010767,
ocd-division/country:uk/uta:northumberland/cpc:milfield,Milfield,E04010832,
ocd-division/country:uk/uta:northumberland/cpc:branxton,Branxton,E04010750,
ocd-division/country:uk/uta:northumberland/cpc:norham,Norham,E04012450,
ocd-division/country:uk/uta:northumberland/cpc:thropton,Thropton,E04010870,
ocd-division/country:uk/uta:northumberland/cpc:rothbury,Rothbury,E04010856,
ocd-division/country:uk/uta:northumberland/cpc:lilburn,Lilburn,E04010821,
ocd-division/country:uk/uta:northumberland/cpc:togston,Togston,E04010871,
ocd-division/country:uk/uta:northumberland/cpc:amble_by_the_sea,Amble By the Sea,E04010734,
ocd-division/country:uk/uta:northumberland/cpc:alnmouth,Alnmouth,E04010731,
ocd-division/country:uk/uta:northumberland/cpc:lesbury,Lesbury,E04010820,
ocd-division/country:uk/uta:northumberland/cpc:akeld,Akeld,E04010728,
ocd-division/country:uk/uta:northumberland/cpc:shoreswood,Shoreswood,E04010860,
ocd-division/country:uk/uta:northumberland/cpc:horncliffe,Horncliffe,E04012449,
ocd-division/country:uk/uta:northumberland/cpc:lynemouth,Lynemouth,E04010827,
ocd-division/country:uk/uta:northumberland/cpc:glanton,Glanton,E04010786,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:immingham,Immingham,E04000526,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:beelsby,Beelsby,E04000517,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:stallingborough,Stallingborough,E04000530,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:ashby_cum_fenby,Ashby cum Fenby,E04000514,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:aylesby,Aylesby,E04000515,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:humberston,Humberston,E04000525,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:healing,Healing,E04000524,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:great_coates,Great Coates,E04000534,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:hatcliffe,Hatcliffe,E04000522,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:irby,Irby,E04000527,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:wold_newton,Wold Newton,E04000533,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:hawerby_cum_beesby,Hawerby cum Beesby,E04000523,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:west_ravendale,West Ravendale,E04000532,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:east_ravendale,East Ravendale,E04000520,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:barnoldby_le_beck,Barnoldby Le Beck,E04000516,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:brigsley,Brigsley,E04000519,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:waltham,Waltham,E04000531,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:laceby,Laceby,E04000528,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:habrough,Habrough,E04000521,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:bradley,Bradley,E04000518,
ocd-division/country:uk/uta:north_east_lincolnshire_b/cpc:new_waltham,New Waltham,E04000529,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:belton,Belton,E04000541,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:hibaldstow,Hibaldstow,E04000561,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:south_killingholme,South Killingholme,E04000579,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:barton-upon-humber,Barton-upon-Humber,E04000540,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:wroot,Wroot,E04000590,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:haxey,Haxey,E04000560,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:epworth,Epworth,E04000555,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:owston_ferry,Owston Ferry,E04000573,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:west_butterwick,West Butterwick,E04000582,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:messingham,Messingham,E04000570,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:kirton_in_lindsey,Kirton in Lindsey,E04000566,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:redbourne,Redbourne,E04000574,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:manton,Manton,E04000568,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:holme,Holme,E04000562,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:scawby,Scawby,E04000577,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:cadney,Cadney,E04000548,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:crowle_and_ealand,Crowle and Ealand,E04000549,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:eastoft,Eastoft,E04000553,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:amcotts,Amcotts,E04000536,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:luddington_and_haldenby,Luddington and Haldenby,E04000567,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:garthorpe_and_fockerby,Garthorpe and Fockerby,E04000557,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:flixborough,Flixborough,E04000556,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:west_halton,West Halton,E04000583,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:alkborough,Alkborough,E04000535,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:broughton,Broughton,E04000545,
ocd-division/country:uk/uta:north_lincolnshire_b/cpc:appleby,Appleby,E04000537,
