id,name,ordnance_id,sameAs
ocd-division/country:uk/ute:battlefield,Battlefield,E05008140,
ocd-division/country:uk/ute:market_drayton_west,Market Drayton West,E05008170,
ocd-division/country:uk/ute:oswestry_west,Oswestry West,E05009284,
ocd-division/country:uk/ute:martletwy,Martletwy,W05000957,
ocd-division/country:uk/ute:clydau,Clydau,W05000402,
ocd-division/country:uk/ute:maenclochog,Maenclochog,W05000422,
ocd-division/country:uk/ute:scleddau,Scleddau,W05000451,
ocd-division/country:uk/ute:crymych,Crymych,W05000950,
ocd-division/country:uk/ute:lamphey,Lamphey,W05000418,
ocd-division/country:uk/ute:the_havens,The Havens,W05000455,
ocd-division/country:uk/ute:burton,Burton,W05000947,
ocd-division/country:uk/ute:manorbier,Manorbier,W05000423,
ocd-division/country:uk/ute:carew,Carew,W05000400,
ocd-division/country:uk/ute:penally,Penally,W05000445,
ocd-division/country:uk/ute:east_williamston,East Williamston,W05000952,
ocd-division/country:uk/ute:kilgetty~begelly,Kilgetty/Begelly,W05000955,
ocd-division/country:uk/ute:narberth_rural,Narberth Rural,W05000433,
ocd-division/country:uk/ute:amroth,Amroth,W05000946,
ocd-division/country:uk/ute:lampeter_velfrey,Lampeter Velfrey,W05000417,
ocd-division/country:uk/ute:camrose,Camrose,W05000948,
ocd-division/country:uk/ute:wiston,Wiston,W05000456,
ocd-division/country:uk/ute:llanrhian,Llanrhian,W05000421,
ocd-division/country:uk/ute:letterston,Letterston,W05000419,
ocd-division/country:uk/ute:dinas_cross,Dinas Cross,W05000951,
ocd-division/country:uk/ute:st_dogmaels,St. Dogmaels,W05000448,
ocd-division/country:uk/ute:cilgerran,Cilgerran,W05000949,
ocd-division/country:uk/ute:neyland~_west,Neyland: West,W05000436,
ocd-division/country:uk/ute:pembroke~_st_michael,Pembroke: St. Michael,W05000444,
ocd-division/country:uk/ute:johnston,Johnston,W05000415,
ocd-division/country:uk/ute:merlins_bridge,Merlin's Bridge,W05000425,
ocd-division/country:uk/ute:haverfordwest~_priory,Haverfordwest: Priory,W05000413,
ocd-division/country:uk/ute:llangwm,Llangwm,W05000956,
ocd-division/country:uk/ute:tenby~_north,Tenby: North,W05000453,
ocd-division/country:uk/ute:rudbaxton,Rudbaxton,W05000958,
ocd-division/country:uk/ute:newport,Newport,W05000434,
ocd-division/country:uk/ute:pembroke~_monkton,Pembroke: Monkton,W05000441,
ocd-division/country:uk/ute:pembroke_dock~_pennar,Pembroke Dock: Pennar,W05000440,
ocd-division/country:uk/ute:pembroke_dock~_market,Pembroke Dock: Market,W05000439,
ocd-division/country:uk/ute:milford~_hubberston,Milford: Hubberston,W05000429,
ocd-division/country:uk/ute:milford~_north,Milford: North,W05000430,
ocd-division/country:uk/ute:milford~_east,Milford: East,W05000427,
ocd-division/country:uk/ute:pembroke~_st_mary_north,Pembroke: St. Mary North,W05000442,
ocd-division/country:uk/ute:pembroke_dock~_llanion,Pembroke Dock: Llanion,W05000438,
ocd-division/country:uk/ute:haverfordwest~_portfield,Haverfordwest: Portfield,W05000953,
ocd-division/country:uk/ute:haverfordwest~_prendergast,Haverfordwest: Prendergast,W05000954,
ocd-division/country:uk/ute:saundersfoot,Saundersfoot,W05000450,
ocd-division/country:uk/ute:fishguard_north_east,Fishguard North East,W05000406,
ocd-division/country:uk/ute:goodwick,Goodwick,W05000408,
ocd-division/country:uk/ute:pembroke_dock~_central,Pembroke Dock: Central,W05000437,
ocd-division/country:uk/ute:milford~_hakin,Milford: Hakin,W05000428,
ocd-division/country:uk/ute:milford~_central,Milford: Central,W05000426,
ocd-division/country:uk/ute:milford~_west,Milford: West,W05000431,
ocd-division/country:uk/ute:neyland~_east,Neyland: East,W05000435,
ocd-division/country:uk/ute:pembroke~_st_mary_south,Pembroke: St. Mary South,W05000443,
ocd-division/country:uk/ute:haverfordwest~_castle,Haverfordwest: Castle,W05000409,
ocd-division/country:uk/ute:haverfordwest~_garth,Haverfordwest: Garth,W05000410,
ocd-division/country:uk/ute:narberth,Narberth,W05000432,
ocd-division/country:uk/ute:fishguard_north_west,Fishguard North West,W05000407,
ocd-division/country:uk/ute:capel_dewi,Capel Dewi,W05000369,
ocd-division/country:uk/ute:llandysilio-gogo,Llandysilio-gogo,W05000378,
ocd-division/country:uk/ute:llanwenog,Llanwenog,W05000386,
ocd-division/country:uk/ute:llanfihangel_ystrad,Llanfihangel Ystrad,W05000381,
ocd-division/country:uk/ute:llangeitho,Llangeitho,W05000382,
ocd-division/country:uk/ute:tregaron,Tregaron,W05000394,
ocd-division/country:uk/ute:lledrod,Lledrod,W05000387,
ocd-division/country:uk/ute:ystwyth,Ystwyth,W05000396,
ocd-division/country:uk/ute:melindwr,Melindwr,W05000388,
ocd-division/country:uk/ute:borth,Borth,W05000368,
ocd-division/country:uk/ute:ceulanamaesmawr,Ceulanamaesmawr,W05000370,
ocd-division/country:uk/ute:beulah,Beulah,W05000367,
ocd-division/country:uk/ute:llandyfriog,Llandyfriog,W05000377,
ocd-division/country:uk/ute:troedyraur,Troedyraur,W05000395,
ocd-division/country:uk/ute:penbryn,Penbryn,W05000390,
ocd-division/country:uk/ute:llanarth,Llanarth,W05000374,
ocd-division/country:uk/ute:llangybi,Llangybi,W05000383,
ocd-division/country:uk/ute:ciliau_aeron,Ciliau Aeron,W05000371,
ocd-division/country:uk/ute:llansantffraed,Llansantffraed,W05000385,
ocd-division/country:uk/ute:llanrhystyd,Llanrhystyd,W05000384,
ocd-division/country:uk/ute:llanfarian,Llanfarian,W05000380,
ocd-division/country:uk/ute:trefeurig,Trefeurig,W05000393,
ocd-division/country:uk/ute:tirymynach,Tirymynach,W05000392,
ocd-division/country:uk/ute:aberteifi~cardigan-teifi,Aberteifi/Cardigan-Teifi,W05000361,
ocd-division/country:uk/ute:aberteifi~cardigan-rhyd-y-fuwch,Aberteifi/Cardigan-Rhyd-y-Fuwch,W05000360,
ocd-division/country:uk/ute:aberteifi~cardigan-mwldan,Aberteifi/Cardigan-Mwldan,W05000359,
ocd-division/country:uk/ute:llandysul_town,Llandysul Town,W05000379,
ocd-division/country:uk/ute:aberporth,Aberporth,W05000358,
ocd-division/country:uk/ute:lampeter,Lampeter,W05000373,
ocd-division/country:uk/ute:faenor,Faenor,W05000372,
ocd-division/country:uk/ute:new_quay,New Quay,W05000389,
ocd-division/country:uk/ute:aberaeron,Aberaeron,W05000357,
ocd-division/country:uk/ute:aberystwyth_penparcau,Aberystwyth Penparcau,W05000365,
ocd-division/country:uk/ute:aberystwyth_rheidol,Aberystwyth Rheidol,W05000366,
ocd-division/country:uk/ute:llanbadarn_fawr-sulien,Llanbadarn Fawr-Sulien,W05000376,
ocd-division/country:uk/ute:aberystwyth_gogledd~north,Aberystwyth Gogledd/North,W05000364,
ocd-division/country:uk/ute:llanbadarn_fawr-padarn,Llanbadarn Fawr-Padarn,W05000375,
ocd-division/country:uk/ute:aberystwyth_canol~central,Aberystwyth Canol/Central,W05000363,
ocd-division/country:uk/ute:aberystwyth_bronglais,Aberystwyth Bronglais,W05000362,
ocd-division/country:uk/ute:llandrillo,Llandrillo,W05000159,
ocd-division/country:uk/ute:corwen,Corwen,W05000151,
ocd-division/country:uk/ute:llanfair_dyffryn_clwyd~gwyddelwern,Llanfair Dyffryn Clwyd/Gwyddelwern,W05000161,
ocd-division/country:uk/ute:llangollen,Llangollen,W05000162,
ocd-division/country:uk/ute:efenechtyd,Efenechtyd,W05000156,
ocd-division/country:uk/ute:llanarmon-yn-ial~llandegla,Llanarmon-yn-Ial/Llandegla,W05000157,
ocd-division/country:uk/ute:llanbedr_dyffryn_clwyd~llangynhafal,Llanbedr Dyffryn Clwyd/Llangynhafal,W05000158,
ocd-division/country:uk/ute:llanrhaeadr-yng-nghinmeirch,Llanrhaeadr-Yng-Nghinmeirch,W05000163,
ocd-division/country:uk/ute:llandyrnog,Llandyrnog,W05000160,
ocd-division/country:uk/ute:tremeirchion,Tremeirchion,W05000179,
ocd-division/country:uk/ute:prestatyn_east,Prestatyn East,W05000165,
ocd-division/country:uk/ute:denbigh_upper~henllan,Denbigh Upper/Henllan,W05000154,
ocd-division/country:uk/ute:denbigh_lower,Denbigh Lower,W05000153,
ocd-division/country:uk/ute:trefnant,Trefnant,W05000178,
ocd-division/country:uk/ute:bodelwyddan,Bodelwyddan,W05000150,
ocd-division/country:uk/ute:st_asaph_west,St. Asaph West,W05000177,
ocd-division/country:uk/ute:st_asaph_east,St. Asaph East,W05000176,
ocd-division/country:uk/ute:rhyl_west,Rhyl West,W05000174,
ocd-division/country:uk/ute:rhuddlan,Rhuddlan,W05000169,
ocd-division/country:uk/ute:dyserth,Dyserth,W05000155,
ocd-division/country:uk/ute:rhyl_south,Rhyl South,W05000171,
ocd-division/country:uk/ute:rhyl_south_east,Rhyl South East,W05000172,
ocd-division/country:uk/ute:rhyl_east,Rhyl East,W05000170,
ocd-division/country:uk/ute:prestatyn_north,Prestatyn North,W05000167,
ocd-division/country:uk/ute:ruthin,Ruthin,W05000175,
ocd-division/country:uk/ute:denbigh_central,Denbigh Central,W05000152,
ocd-division/country:uk/ute:rhyl_south_west,Rhyl South West,W05000173,
ocd-division/country:uk/ute:prestatyn_meliden,Prestatyn Meliden,W05000166,
ocd-division/country:uk/ute:prestatyn_south_west,Prestatyn South West,W05000168,
ocd-division/country:uk/ute:prestatyn_central,Prestatyn Central,W05000164,
ocd-division/country:uk/ute:crucorney,Crucorney,W05000796,
ocd-division/country:uk/ute:llangybi_fawr,Llangybi Fawr,W05000809,
ocd-division/country:uk/ute:llanbadoc,Llanbadoc,W05000806,
ocd-division/country:uk/ute:shirenewton,Shirenewton,W05000826,
ocd-division/country:uk/ute:devauden,Devauden,W05000797,
ocd-division/country:uk/ute:llanover,Llanover,W05000810,
ocd-division/country:uk/ute:mitchel_troy,Mitchel Troy,W05000815,
ocd-division/country:uk/ute:llantilio_crossenny,Llantilio Crossenny,W05000811,
ocd-division/country:uk/ute:rogiet,Rogiet,W05000820,
ocd-division/country:uk/ute:the_elms,The Elms,W05000827,
ocd-division/country:uk/ute:portskewett,Portskewett,W05000817,
ocd-division/country:uk/ute:caerwent,Caerwent,W05000791,
ocd-division/country:uk/ute:st_arvans,St. Arvans,W05000821,
ocd-division/country:uk/ute:goetre_fawr,Goetre Fawr,W05000801,
ocd-division/country:uk/ute:llanelly_hill,Llanelly Hill,W05000807,
ocd-division/country:uk/ute:llanwenarth_ultra,Llanwenarth Ultra,W05000812,
ocd-division/country:uk/ute:llanfoist_fawr_det,Llanfoist Fawr (DET),W05000808,
ocd-division/country:uk/ute:llanfoist_fawr,Llanfoist Fawr,W05000808,
ocd-division/country:uk/ute:cantref,Cantref,W05000793,
ocd-division/country:uk/ute:mardy,Mardy,W05000813,
ocd-division/country:uk/ute:raglan,Raglan,W05000819,
ocd-division/country:uk/ute:trellech_united,Trellech United,W05000829,
ocd-division/country:uk/ute:drybridge,Drybridge,W05000800,
ocd-division/country:uk/ute:severn,Severn,W05000825,
ocd-division/country:uk/ute:west_end,West End,W05000831,
ocd-division/country:uk/ute:thornwell,Thornwell,W05000828,
ocd-division/country:uk/ute:usk,Usk,W05000830,
ocd-division/country:uk/ute:overmonnow,Overmonnow,W05000816,
ocd-division/country:uk/ute:wyesham,Wyesham,W05000832,
ocd-division/country:uk/ute:dixton_with_osbaston,Dixton with Osbaston,W05000799,
ocd-division/country:uk/ute:green_lane,Green Lane,W05000802,
ocd-division/country:uk/ute:caldicot_castle,Caldicot Castle,W05000792,
ocd-division/country:uk/ute:st_christophers,St. Christopher's,W05000822,
ocd-division/country:uk/ute:st_kingsmark,St. Kingsmark,W05000823,
ocd-division/country:uk/ute:st_marys,St. Mary's,W05000824,
ocd-division/country:uk/ute:grofield,Grofield,W05000803,
ocd-division/country:uk/ute:lansdown,Lansdown,W05000804,
ocd-division/country:uk/ute:croesonen,Croesonen,W05000795,
ocd-division/country:uk/ute:dewstow,Dewstow,W05000798,
ocd-division/country:uk/ute:larkfield,Larkfield,W05000805,
ocd-division/country:uk/ute:priory,Priory,W05000818,
ocd-division/country:uk/ute:laugharne_township,Laugharne Township,W05000481,
ocd-division/country:uk/ute:cynwyl_elfed,Cynwyl Elfed,W05000468,
ocd-division/country:uk/ute:llandovery,Llandovery,W05000485,
ocd-division/country:uk/ute:cenarth,Cenarth,W05000466,
ocd-division/country:uk/ute:llanegwad,Llanegwad,W05000487,
ocd-division/country:uk/ute:llanfihangel_aberbythych,Llanfihangel Aberbythych,W05000488,
ocd-division/country:uk/ute:manordeilo_and_salem,Manordeilo and Salem,W05000500,
ocd-division/country:uk/ute:llangadog,Llangadog,W05000490,
ocd-division/country:uk/ute:llanfihangel-ar-arth,Llanfihangel-ar-Arth,W05000489,
ocd-division/country:uk/ute:cynwyl_gaeo,Cynwyl Gaeo,W05000469,
ocd-division/country:uk/ute:cilycwm,Cilycwm,W05000467,
ocd-division/country:uk/ute:pembrey,Pembrey,W05000501,
ocd-division/country:uk/ute:llansteffan,Llansteffan,W05000496,
ocd-division/country:uk/ute:st_clears,St. Clears,W05000506,
ocd-division/country:uk/ute:st_ishmael,St. Ishmael,W05000507,
ocd-division/country:uk/ute:carmarthen_town_south,Carmarthen Town South,W05000464,
ocd-division/country:uk/ute:carmarthen_town_west,Carmarthen Town West,W05000465,
ocd-division/country:uk/ute:llangunnor,Llangunnor,W05000493,
ocd-division/country:uk/ute:llangennech,Llangennech,W05001003,
ocd-division/country:uk/ute:llangyndeyrn,Llangyndeyrn,W05000494,
ocd-division/country:uk/ute:llanddarog,Llanddarog,W05000483,
ocd-division/country:uk/ute:llandybie,Llandybie,W05000486,
ocd-division/country:uk/ute:glanamman,Glanamman,W05000474,
ocd-division/country:uk/ute:garnant,Garnant,W05000473,
ocd-division/country:uk/ute:llanboidy,Llanboidy,W05000482,
ocd-division/country:uk/ute:trelech,Trelech,W05000510,
ocd-division/country:uk/ute:abergwili,Abergwili,W05000457,
ocd-division/country:uk/ute:llangeler,Llangeler,W05000491,
ocd-division/country:uk/ute:llandeilo,Llandeilo,W05000484,
ocd-division/country:uk/ute:llanybydder,Llanybydder,W05000497,
ocd-division/country:uk/ute:burry_port,Burry Port,W05000461,
ocd-division/country:uk/ute:whitland,Whitland,W05000514,
ocd-division/country:uk/ute:trimsaran,Trimsaran,W05000511,
ocd-division/country:uk/ute:kidwelly,Kidwelly,W05000480,
ocd-division/country:uk/ute:carmarthen_town_north,Carmarthen Town North,W05000463,
ocd-division/country:uk/ute:glanymor,Glanymor,W05000475,
ocd-division/country:uk/ute:llwynhendy,Llwynhendy,W05000499,
ocd-division/country:uk/ute:bynea,Bynea,W05001002,
ocd-division/country:uk/ute:swiss_valley,Swiss Valley,W05000509,
ocd-division/country:uk/ute:pontyberem,Pontyberem,W05000504,
ocd-division/country:uk/ute:llannon,Llannon,W05000495,
ocd-division/country:uk/ute:hendy,Hendy,W05000478,
ocd-division/country:uk/ute:tycroes,Tycroes,W05000512,
ocd-division/country:uk/ute:saron,Saron,W05000508,
ocd-division/country:uk/ute:betws,Betws,W05000459,
ocd-division/country:uk/ute:gorslas,Gorslas,W05000477,
ocd-division/country:uk/ute:quarter_bach,Quarter Bach,W05000505,
ocd-division/country:uk/ute:bigyn,Bigyn,W05000460,
ocd-division/country:uk/ute:lliedi,Lliedi,W05000498,
ocd-division/country:uk/ute:dafen,Dafen,W05000470,
ocd-division/country:uk/ute:felinfoel,Felinfoel,W05000472,
ocd-division/country:uk/ute:ammanford,Ammanford,W05000458,
ocd-division/country:uk/ute:pontamman,Pontamman,W05000503,
ocd-division/country:uk/ute:tyisha,Tyisha,W05000513,
ocd-division/country:uk/ute:elli,Elli,W05000471,
ocd-division/country:uk/ute:pontamman_det,Pontamman (DET),W05000503,
ocd-division/country:uk/ute:bro_aberffraw,Bro Aberffraw,W05000982,
ocd-division/country:uk/ute:bro_rhosyr,Bro Rhosyr,W05000983,
ocd-division/country:uk/ute:llifon,Llifon,W05000986,
ocd-division/country:uk/ute:canolbarth_mon,Canolbarth Mon,W05000985,
ocd-division/country:uk/ute:ynys_gybi,Ynys Gybi,W05000991,
ocd-division/country:uk/ute:caergybi,Caergybi,W05000984,
ocd-division/country:uk/ute:ffynnongroyw,Ffynnongroyw,W05000199,
ocd-division/country:uk/ute:treuddyn,Treuddyn,W05000235,
ocd-division/country:uk/ute:llanfynydd,Llanfynydd,W05000216,
ocd-division/country:uk/ute:cilcain,Cilcain,W05000193,
ocd-division/country:uk/ute:caerwys,Caerwys,W05000192,
ocd-division/country:uk/ute:whitford,Whitford,W05000236,
ocd-division/country:uk/ute:halkyn,Halkyn,W05001005,
ocd-division/country:uk/ute:northop,Northop,W05000224,
ocd-division/country:uk/ute:sealand,Sealand,W05000230,
ocd-division/country:uk/ute:flint_oakenholt,Flint Oakenholt,W05000202,
ocd-division/country:uk/ute:hope,Hope,W05001007,
ocd-division/country:uk/ute:gwernymynydd,Gwernymynydd,W05000207,
ocd-division/country:uk/ute:leeswood,Leeswood,W05001008,
ocd-division/country:uk/ute:gwernaffield,Gwernaffield,W05000206,
ocd-division/country:uk/ute:mold_east,Mold East,W05001009,
ocd-division/country:uk/ute:new_brighton,New Brighton,W05000223,
ocd-division/country:uk/ute:penyffordd,Penyffordd,W05001010,
ocd-division/country:uk/ute:higher_kinnerton,Higher Kinnerton,W05001006,
ocd-division/country:uk/ute:ewloe,Ewloe,W05000198,
ocd-division/country:uk/ute:aston,Aston,W05000181,
ocd-division/country:uk/ute:hawarden,Hawarden,W05000209,
ocd-division/country:uk/ute:broughton_south,Broughton South,W05001036,
ocd-division/country:uk/ute:broughton_north_east,Broughton North East,W05001004,
ocd-division/country:uk/ute:mancot,Mancot,W05000217,
ocd-division/country:uk/ute:queensferry,Queensferry,W05000227,
ocd-division/country:uk/ute:brynford,Brynford,W05000186,
ocd-division/country:uk/ute:trelawnyd_and_gwaenysgor,Trelawnyd and Gwaenysgor,W05000234,
ocd-division/country:uk/ute:gronant,Gronant,W05000205,
ocd-division/country:uk/ute:greenfield,Greenfield,W05000204,
ocd-division/country:uk/ute:flint_trelawny,Flint Trelawny,W05000203,
ocd-division/country:uk/ute:connahs_quay_golftyn,Connah's Quay Golftyn,W05000195,
ocd-division/country:uk/ute:flint_coleshill,Flint Coleshill,W05000201,
ocd-division/country:uk/ute:bagillt_east,Bagillt East,W05000182,
ocd-division/country:uk/ute:flint_castle,Flint Castle,W05000200,
ocd-division/country:uk/ute:connahs_quay_wepre,Connah's Quay Wepre,W05000197,
ocd-division/country:uk/ute:connahs_quay_central,Connah's Quay Central,W05000194,
ocd-division/country:uk/ute:bagillt_west,Bagillt West,W05000183,
ocd-division/country:uk/ute:holywell_east,Holywell East,W05000212,
ocd-division/country:uk/ute:mold_south,Mold South,W05000220,
ocd-division/country:uk/ute:mold_west,Mold West,W05000221,
ocd-division/country:uk/ute:mold_broncoed,Mold Broncoed,W05000218,
ocd-division/country:uk/ute:buckley_bistre_west,Buckley Bistre West,W05000188,
ocd-division/country:uk/ute:buckley_bistre_east,Buckley Bistre East,W05000187,
ocd-division/country:uk/ute:buckley_pentrobin,Buckley Pentrobin,W05000190,
ocd-division/country:uk/ute:buckley_mountain,Buckley Mountain,W05000189,
ocd-division/country:uk/ute:northop_hall,Northop Hall,W05000225,
ocd-division/country:uk/ute:connahs_quay_south,Connah's Quay South,W05000196,
ocd-division/country:uk/ute:saltney_stonebridge,Saltney Stonebridge,W05000229,
ocd-division/country:uk/ute:shotton_higher,Shotton Higher,W05000232,
ocd-division/country:uk/ute:saltney_mold_junction,Saltney Mold Junction,W05000228,
ocd-division/country:uk/ute:holywell_west,Holywell West,W05000213,
ocd-division/country:uk/ute:shotton_west,Shotton West,W05000233,
ocd-division/country:uk/ute:caergwrle,Caergwrle,W05000191,
ocd-division/country:uk/ute:shotton_east,Shotton East,W05000231,
ocd-division/country:uk/ute:holywell_central,Holywell Central,W05000211,
ocd-division/country:uk/ute:blaenavon,Blaenavon,W05000768,
ocd-division/country:uk/ute:two_locks,Two Locks,W05000788,
ocd-division/country:uk/ute:llantarnam,Llantarnam,W05000776,
ocd-division/country:uk/ute:llanyrafon_east_and_ponthir,Llanyrafon East and Ponthir,W05000995,
ocd-division/country:uk/ute:wainfelin,Wainfelin,W05000790,
ocd-division/country:uk/ute:pontnewynydd,Pontnewynydd,W05000782,
ocd-division/country:uk/ute:new_inn,New Inn,W05000997,
ocd-division/country:uk/ute:abersychan,Abersychan,W05000992,
ocd-division/country:uk/ute:greenmeadow,Greenmeadow,W05000994,
ocd-division/country:uk/ute:upper_cwmbran,Upper Cwmbran,W05001001,
ocd-division/country:uk/ute:llanyrafon_west,Llanyrafon West,W05000996,
ocd-division/country:uk/ute:croesyceiliog_south,Croesyceiliog South,W05000772,
ocd-division/country:uk/ute:cwmyniscoy,Cwmyniscoy,W05000773,
ocd-division/country:uk/ute:croesyceiliog_north,Croesyceiliog North,W05000993,
ocd-division/country:uk/ute:panteg,Panteg,W05000780,
ocd-division/country:uk/ute:st_cadocs_and_penygarn,St. Cadocs and Penygarn,W05000784,
ocd-division/country:uk/ute:snatchwood,Snatchwood,W05000999,
ocd-division/country:uk/ute:trevethin,Trevethin,W05000787,
ocd-division/country:uk/ute:coed_eva,Coed Eva,W05000770,
ocd-division/country:uk/ute:st_dials,St. Dials,W05001000,
ocd-division/country:uk/ute:pontnewydd,Pontnewydd,W05000998,
ocd-division/country:uk/ute:pontypool,Pontypool,W05000783,
ocd-division/country:uk/ute:brynwern,Brynwern,W05000769,
ocd-division/country:uk/ute:warminster_without,Warminster Without,E05008414,
ocd-division/country:uk/ute:warminster_copheap_and_wylye,Warminster Copheap and Wylye,E05008411,
ocd-division/country:uk/ute:ethandune,Ethandune,E05008362,
ocd-division/country:uk/ute:fovant_and_chalke_valley,Fovant and Chalke Valley,E05008363,
ocd-division/country:uk/ute:nadder_and_east_knoyle,Nadder and East Knoyle,E05008380,
ocd-division/country:uk/ute:till_and_wylye_valley,Till and Wylye Valley,E05008400,
ocd-division/country:uk/ute:bulford_allington_and_figheldean,"Bulford, Allington and Figheldean",E05008337,
ocd-division/country:uk/ute:melksham_without_north,Melksham Without North,E05008376,
ocd-division/country:uk/ute:corsham_without_and_box_hill,Corsham Without and Box Hill,E05008355,
ocd-division/country:uk/ute:sherston,Sherston,E05008394,
ocd-division/country:uk/ute:the_lavingtons_and_erlestoke,The Lavingtons and Erlestoke,E05008398,
ocd-division/country:uk/ute:the_collingbournes_and_netheravon,The Collingbournes and Netheravon,E05008397,
ocd-division/country:uk/ute:burbage_and_the_bedwyns,Burbage and The Bedwyns,E05008338,
ocd-division/country:uk/ute:calne_rural,Calne Rural,E05008343,
ocd-division/country:uk/ute:minety,Minety,E05008379,
ocd-division/country:uk/ute:west_selkley,West Selkley,E05008415,
ocd-division/country:uk/ute:aldbourne_and_ramsbury,Aldbourne and Ramsbury,E05008327,
ocd-division/country:uk/ute:tisbury,Tisbury,E05008401,
ocd-division/country:uk/ute:mere,Mere,E05008378,
ocd-division/country:uk/ute:southwick,Southwick,E05008395,
ocd-division/country:uk/ute:cricklade_and_latton,Cricklade and Latton,E05008356,
ocd-division/country:uk/ute:downton_and_ebble_valley,Downton and Ebble Valley,E05008360,
ocd-division/country:uk/ute:winterslow,Winterslow,E05008421,
ocd-division/country:uk/ute:redlynch_and_landford,Redlynch and Landford,E05008384,
ocd-division/country:uk/ute:alderbury_and_whiteparish,Alderbury and Whiteparish,E05008328,
ocd-division/country:uk/ute:bourne_and_woodford_valley,Bourne and Woodford Valley,E05008331,
ocd-division/country:uk/ute:amesbury_west,Amesbury West,E05008330,
ocd-division/country:uk/ute:durrington_and_larkhill,Durrington and Larkhill,E05008361,
ocd-division/country:uk/ute:summerham_and_seend,Summerham and Seend,E05008396,
ocd-division/country:uk/ute:bromham_rowde_and_potterne,"Bromham, Rowde and Potterne",E05008336,
ocd-division/country:uk/ute:box_and_colerne,Box and Colerne,E05008332,
ocd-division/country:uk/ute:by_brook,By Brook,E05008339,
ocd-division/country:uk/ute:kington,Kington,E05008366,
ocd-division/country:uk/ute:brinkworth,Brinkworth,E05008335,
ocd-division/country:uk/ute:urchfont_and_the_cannings,Urchfont and The Cannings,E05008409,
ocd-division/country:uk/ute:pewsey_vale,Pewsey Vale,E05008382,
ocd-division/country:uk/ute:pewsey,Pewsey,E05008381,
ocd-division/country:uk/ute:calne_south_and_cherhill,Calne South and Cherhill,E05008344,
ocd-division/country:uk/ute:lyneham,Lyneham,E05008369,
ocd-division/country:uk/ute:royal_wootton_bassett_south,Royal Wootton Bassett South,E05008424,
ocd-division/country:uk/ute:royal_wootton_bassett_east,Royal Wootton Bassett East,E05008422,
ocd-division/country:uk/ute:purton,Purton,E05008383,
ocd-division/country:uk/ute:warminster_west,Warminster West,E05008413,
ocd-division/country:uk/ute:westbury_east,Westbury East,E05008416,
ocd-division/country:uk/ute:wilton_and_lower_wylye_valley,Wilton and Lower Wylye Valley,E05008419,
ocd-division/country:uk/ute:salisbury_st_francis_and_stratford,Salisbury St. Francis and Stratford,E05008390,
ocd-division/country:uk/ute:salisbury_st_martins_and_cathedral,Salisbury St. Martin's and Cathedral,E05008392,
ocd-division/country:uk/ute:laverstock_ford_and_old_sarum,"Laverstock, Ford and Old Sarum",E05008367,
ocd-division/country:uk/ute:amesbury_east,Amesbury East,E05008329,
ocd-division/country:uk/ute:tidworth,Tidworth,E05008399,
ocd-division/country:uk/ute:ludgershall_and_perham_down,Ludgershall and Perham Down,E05008368,
ocd-division/country:uk/ute:winsley_and_westwood,Winsley and Westwood,E05008420,
ocd-division/country:uk/ute:hilperton,Hilperton,E05008364,
ocd-division/country:uk/ute:bradford-on-avon_north,Bradford-on-Avon North,E05008333,
ocd-division/country:uk/ute:holt_and_staverton,Holt and Staverton,E05008365,
ocd-division/country:uk/ute:melksham_without_south,Melksham Without South,E05008377,
ocd-division/country:uk/ute:roundway,Roundway,E05008385,
ocd-division/country:uk/ute:corsham_town,Corsham Town,E05008354,
ocd-division/country:uk/ute:royal_wootton_bassett_north,Royal Wootton Bassett North,E05008423,
ocd-division/country:uk/ute:warminster_broadway,Warminster Broadway,E05008410,
ocd-division/country:uk/ute:warminster_east,Warminster East,E05008412,
ocd-division/country:uk/ute:westbury_west,Westbury West,E05008418,
ocd-division/country:uk/ute:trowbridge_grove,Trowbridge Grove,E05008405,
ocd-division/country:uk/ute:salisbury_harnham,Salisbury Harnham,E05008388,
ocd-division/country:uk/ute:salisbury_fisherton_and_bemerton_village,Salisbury Fisherton and Bemerton Village,E05008387,
ocd-division/country:uk/ute:salisbury_bemerton,Salisbury Bemerton,E05008386,
ocd-division/country:uk/ute:salisbury_st_marks_and_bishopdown,Salisbury St. Mark's and Bishopdown,E05008391,
ocd-division/country:uk/ute:bradford-on-avon_south,Bradford-on-Avon South,E05008334,
ocd-division/country:uk/ute:trowbridge_lambrok,Trowbridge Lambrok,E05008406,
ocd-division/country:uk/ute:trowbridge_central,Trowbridge Central,E05008403,
ocd-division/country:uk/ute:trowbridge_adcroft,Trowbridge Adcroft,E05008402,
ocd-division/country:uk/ute:melksham_north,Melksham North,E05008374,
ocd-division/country:uk/ute:devizes_and_roundway_south,Devizes and Roundway South,E05008357,
ocd-division/country:uk/ute:devizes_north,Devizes North,E05008359,
ocd-division/country:uk/ute:corsham_pickwick,Corsham Pickwick,E05008353,
ocd-division/country:uk/ute:chippenham_pewsham,Chippenham Pewsham,E05008351,
ocd-division/country:uk/ute:chippenham_lowden_and_rowden,Chippenham Lowden and Rowden,E05008349,
ocd-division/country:uk/ute:chippenham_hardens_and_england,Chippenham Hardens and England,E05008348,
ocd-division/country:uk/ute:chippenham_cepen_park_and_derriads,Chippenham Cepen Park and Derriads,E05008345,
