id,sameAs
ocd-division/country:ca/ed:48015,ocd-division/country:ca/province:ab/ed:edmonton-st._albert
ocd-division/country:ca/ed:48016,ocd-division/country:ca/province:ab/ed:edmonton-sherwood_park
ocd-division/country:ca/ed:48017,ocd-division/country:ca/province:ab/ed:edmonton-spruce_grove
ocd-division/country:ca/ed:48018,ocd-division/country:ca/province:ab/ed:edmonton-strathcona
ocd-division/country:ca/ed:48019,ocd-division/country:ca/province:ab/ed:lethbridge
ocd-division/country:ca/ed:48020,ocd-division/country:ca/province:ab/ed:macleod-1988
ocd-division/country:ca/ed:48021,ocd-division/country:ca/province:ab/ed:medicine_hat
ocd-division/country:ca/ed:48022,ocd-division/country:ca/province:ab/ed:peace_river
ocd-division/country:ca/ed:48023,ocd-division/country:ca/province:ab/ed:red_deer
ocd-division/country:ca/ed:48024,ocd-division/country:ca/province:ab/ed:vegreville-wainwright
ocd-division/country:ca/ed:48025,ocd-division/country:ca/province:ab/ed:westlock-st._paul
ocd-division/country:ca/ed:48026,ocd-division/country:ca/province:ab/ed:wetaskiwin
ocd-division/country:ca/ed:48027,ocd-division/country:ca/province:ab/ed:wild_rose
ocd-division/country:ca/ed:48028,ocd-division/country:ca/province:ab/ed:yellowhead
ocd-division/country:ca/ed:59001,ocd-division/country:ca/province:bc/ed:abbotsford
ocd-division/country:ca/ed:59002,ocd-division/country:ca/province:bc/ed:burnaby-douglas
ocd-division/country:ca/ed:59003,ocd-division/country:ca/province:bc/ed:burnaby-new_westminster
ocd-division/country:ca/ed:59004,ocd-division/country:ca/province:bc/ed:cariboo-prince_george
ocd-division/country:ca/ed:59005,ocd-division/country:ca/province:bc/ed:chilliwack-fraser_canyon
ocd-division/country:ca/ed:59006,ocd-division/country:ca/province:bc/ed:delta-richmond_east
ocd-division/country:ca/ed:59007,ocd-division/country:ca/province:bc/ed:pitt_meadows-maple_ridge-mission
ocd-division/country:ca/ed:59008,ocd-division/country:ca/province:bc/ed:esquimalt-juan_de_fuca
ocd-division/country:ca/ed:59009,ocd-division/country:ca/province:bc/ed:fleetwood-port_kells
ocd-division/country:ca/ed:59010,ocd-division/country:ca/province:bc/ed:kamloops-thompson-cariboo
ocd-division/country:ca/ed:59011,ocd-division/country:ca/province:bc/ed:kelowna-lake_country
ocd-division/country:ca/ed:59012,ocd-division/country:ca/province:bc/ed:kootenay-columbia
ocd-division/country:ca/ed:59013,ocd-division/country:ca/province:bc/ed:langley
ocd-division/country:ca/ed:59014,ocd-division/country:ca/province:bc/ed:nanaimo-alberni-1997
ocd-division/country:ca/ed:59015,ocd-division/country:ca/province:bc/ed:nanaimo-cowichan
ocd-division/country:ca/ed:59016,ocd-division/country:ca/province:bc/ed:newton-north_delta
ocd-division/country:ca/ed:59017,ocd-division/country:ca/province:bc/ed:new_westminster-coquitlam-2004
ocd-division/country:ca/ed:59018,ocd-division/country:ca/province:bc/ed:okanagan-shuswap-2004
ocd-division/country:ca/ed:59019,ocd-division/country:ca/province:bc/ed:north_vancouver
ocd-division/country:ca/ed:59020,ocd-division/country:ca/province:bc/ed:okanagan-coquihalla
ocd-division/country:ca/ed:59021,ocd-division/country:ca/province:bc/ed:port_moody-westwood-port_coquitlam
ocd-division/country:ca/ed:59022,ocd-division/country:ca/province:bc/ed:prince_george-peace_river-1979
ocd-division/country:ca/ed:59023,ocd-division/country:ca/province:bc/ed:richmond
ocd-division/country:ca/ed:59024,ocd-division/country:ca/province:bc/ed:saanich-gulf_islands
ocd-division/country:ca/ed:59025,ocd-division/country:ca/province:bc/ed:skeena-bulkley_valley
ocd-division/country:ca/ed:59026,ocd-division/country:ca/province:bc/ed:british_columbia_southern_interior
ocd-division/country:ca/ed:59027,ocd-division/country:ca/province:bc/ed:south_surrey-white_rock-cloverdale
ocd-division/country:ca/ed:59028,ocd-division/country:ca/province:bc/ed:surrey_north
ocd-division/country:ca/ed:59029,ocd-division/country:ca/province:bc/ed:vancouver_centre
ocd-division/country:ca/ed:59030,ocd-division/country:ca/province:bc/ed:vancouver_east
ocd-division/country:ca/ed:59031,ocd-division/country:ca/province:bc/ed:vancouver_island_north
ocd-division/country:ca/ed:59032,ocd-division/country:ca/province:bc/ed:vancouver_kingsway-1997
ocd-division/country:ca/ed:59033,ocd-division/country:ca/province:bc/ed:vancouver_quadra
ocd-division/country:ca/ed:59034,ocd-division/country:ca/province:bc/ed:vancouver_south-2004
ocd-division/country:ca/ed:59035,ocd-division/country:ca/province:bc/ed:victoria-1925
ocd-division/country:ca/ed:59036,ocd-division/country:ca/province:bc/ed:west_vancouver-sunshine_coast-sea_to_sky_country
ocd-division/country:ca/ed:60001,ocd-division/country:ca/territory:yt/ed:yukon-1953
ocd-division/country:ca/ed:61001,ocd-division/country:ca/territory:nt/ed:northwest_territories-2015
ocd-division/country:ca/ed:62001,ocd-division/country:ca/territory:nu/ed:nunavut
