id,name,sameAs,sameAsNote,validThrough,validFrom
ocd-division/country:in/state:mh/district:sn/cd:islampur,Islampur,,,,
ocd-division/country:in/state:mh/district:sn/cd:jat,Jat,,,,
ocd-division/country:in/state:mh/district:sn/cd:khanpur,Khanpur,,,,
ocd-division/country:in/state:mh/district:sn/cd:miraj,Miraj,,,,
ocd-division/country:in/state:mh/district:sn/cd:paluskadegaon,Paluskadegaon,,,,
ocd-division/country:in/state:mh/district:sn/cd:sangli,Sangli,,,,
ocd-division/country:in/state:mh/district:sn/cd:shirala,Shirala,,,,
ocd-division/country:in/state:mh/district:sn/cd:tasgaonkavathe_mahankal,Tasgaonkavathe Mahankal,,,,
ocd-division/country:in/state:mh/district:so,Solapur,,,,
ocd-division/country:in/state:mh/district:so/cd:akkalkot,Akkalkot,,,,
ocd-division/country:in/state:mh/district:so/cd:barshi,Barshi,,,,
ocd-division/country:in/state:mh/district:so/cd:karmala,Karmala,,,,
ocd-division/country:in/state:mh/district:so/cd:madha,Madha,,,,
ocd-division/country:in/state:mh/district:so/cd:malshiran,Malshiran,,,,
ocd-division/country:in/state:mh/district:so/cd:mohol,Mohol,,,,
ocd-division/country:in/state:mh/district:so/cd:pandharpur,Pandharpur,,,,
ocd-division/country:in/state:mh/district:so/cd:sangola,Sangola,,,,
ocd-division/country:in/state:mh/district:so/cd:solapur_city_central,Solapur City Central,,,,
ocd-division/country:in/state:mh/district:so/cd:solapur_city_north,Solapur City North,,,,
ocd-division/country:in/state:mh/district:so/cd:solapur_south,Solapur South,,,,
ocd-division/country:in/state:mh/district:st,Satara,,,,
ocd-division/country:in/state:mh/district:st/cd:karad_north,Karad North,,,,
ocd-division/country:in/state:mh/district:st/cd:karad_south,Karad South,,,,
ocd-division/country:in/state:mh/district:st/cd:koregaon,Koregaon,,,,
ocd-division/country:in/state:mh/district:st/cd:man,Man,,,,
ocd-division/country:in/state:mh/district:st/cd:patan,Patan,,,,
ocd-division/country:in/state:mh/district:st/cd:phaltan,Phaltan,,,,
ocd-division/country:in/state:mh/district:st/cd:satara,Satara,,,,
ocd-division/country:in/state:mh/district:st/cd:wai,Wai,,,,
ocd-division/country:in/state:mh/district:th,Thane,,,,
ocd-division/country:in/state:mh/district:th/cd:airoli,Airoli,,,,
ocd-division/country:in/state:mh/district:th/cd:ambarnath,Ambarnath,,,,
ocd-division/country:in/state:mh/district:th/cd:belapur,Belapur,,,,
ocd-division/country:in/state:mh/district:th/cd:bhiwandi__west,Bhiwandi West,,,,
ocd-division/country:in/state:mh/district:th/cd:bhiwandi_east,Bhiwandi East,,,,
ocd-division/country:in/state:mh/district:th/cd:bhiwandi_rural_st,Bhiwandi Rural St,,,,
ocd-division/country:in/state:mh/district:th/cd:dombivali,Dombivali,,,,
ocd-division/country:in/state:mh/district:th/cd:kalyan__west,Kalyan West,,,,
ocd-division/country:in/state:mh/district:th/cd:kalyan_east,Kalyan East,,,,
ocd-division/country:in/state:mh/district:th/cd:kalyan_rural,Kalyan Rural,,,,
ocd-division/country:in/state:mh/district:th/cd:kopripachpakhadi,Kopripachpakhadi,,,,
ocd-division/country:in/state:mh/district:th/cd:meera_bhayandar,Meera Bhayandar,,,,
ocd-division/country:in/state:mh/district:th/cd:mumbrakalwa,Mumbrakalwa,,,,
ocd-division/country:in/state:mh/district:th/cd:murbad,Murbad,,,,
ocd-division/country:in/state:mh/district:th/cd:ovala_majiwada,Ovala Majiwada,,,,
ocd-division/country:in/state:mh/district:th/cd:shahapur,Shahapur,,,,
ocd-division/country:in/state:mh/district:th/cd:thane,Thane,,,,
ocd-division/country:in/state:mh/district:th/cd:ulhasnagar,Ulhasnagar,,,,
ocd-division/country:in/state:mh/district:wr,Wardha,,,,
ocd-division/country:in/state:mh/district:wr/cd:arvi,Arvi,,,,
ocd-division/country:in/state:mh/district:wr/cd:deoli,Deoli,,,,
ocd-division/country:in/state:mh/district:wr/cd:hinganghat,Hinganghat,,,,
ocd-division/country:in/state:mh/district:wr/cd:wardha,Wardha,,,,
ocd-division/country:in/state:mh/district:ws,Washim,,,,
ocd-division/country:in/state:mh/district:ws/cd:karanja,Karanja,,,,
ocd-division/country:in/state:mh/district:ws/cd:risod,Risod,,,,
ocd-division/country:in/state:mh/district:ws/cd:washim,Washim,,,,
ocd-division/country:in/state:mh/district:yt,Yavatmal,,,,
ocd-division/country:in/state:mh/district:yt/cd:arni,Arni,,,,
ocd-division/country:in/state:mh/district:yt/cd:digras,Digras,,,,
ocd-division/country:in/state:mh/district:yt/cd:pusad,Pusad,,,,
ocd-division/country:in/state:mh/district:yt/cd:ralegaon,Ralegaon,,,,
ocd-division/country:in/state:mh/district:yt/cd:umarkhed,Umarkhed,,,,
ocd-division/country:in/state:mh/district:yt/cd:wani,Wani,,,,
ocd-division/country:in/state:mh/district:yt/cd:yavatmal,Yavatmal,,,,
ocd-division/country:in/state:mh/lok_sabha:ahmednagar,Maharashtra Lok Sabha constituency Ahmednagar,ocd-division/country:in/state:mh/cd:ahmednagar,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:akola,Maharashtra Lok Sabha constituency Akola,ocd-division/country:in/state:mh/cd:akola,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:amravati,Maharashtra Lok Sabha constituency Amravati (SC),ocd-division/country:in/state:mh/cd:amravati,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:aurangabad,Maharashtra Lok Sabha constituency Aurangabad,ocd-division/country:in/state:mh/cd:aurangabad,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:baramati,Maharashtra Lok Sabha constituency Baramati,ocd-division/country:in/state:mh/cd:baramati,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:beed,Maharashtra Lok Sabha constituency Beed,ocd-division/country:in/state:mh/cd:beed,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:bhandara-gondiya,Maharashtra Lok Sabha constituency Bhandara-Gondiya,ocd-division/country:in/state:mh/cd:bhandara-gondiya,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:bhiwandi,Maharashtra Lok Sabha constituency Bhiwandi,ocd-division/country:in/state:mh/cd:bhiwandi,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:buldhana,Maharashtra Lok Sabha constituency Buldhana,ocd-division/country:in/state:mh/cd:buldhana,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:chandrapur,Maharashtra Lok Sabha constituency Chandrapur,ocd-division/country:in/state:mh/cd:chandrapur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:dhule,Maharashtra Lok Sabha constituency Dhule,ocd-division/country:in/state:mh/cd:dhule,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:dindori,Maharashtra Lok Sabha constituency Dindori (ST),ocd-division/country:in/state:mh/cd:dindori,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:gadchiroli-chimur,Maharashtra Lok Sabha constituency Gadchiroli-Chimur (ST),ocd-division/country:in/state:mh/cd:gadchiroli-chimur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:hatkanangle,Maharashtra Lok Sabha constituency Hatkanangle,ocd-division/country:in/state:mh/cd:hatkanangle,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:hingoli,Maharashtra Lok Sabha constituency Hingoli,ocd-division/country:in/state:mh/cd:hingoli,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:jalgaon,Maharashtra Lok Sabha constituency Jalgaon,ocd-division/country:in/state:mh/cd:jalgaon,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:jalna,Maharashtra Lok Sabha constituency Jalna,ocd-division/country:in/state:mh/cd:jalna,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:kalyan,Maharashtra Lok Sabha constituency Kalyan,ocd-division/country:in/state:mh/cd:kalyan,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:kolhapur,Maharashtra Lok Sabha constituency Kolhapur,ocd-division/country:in/state:mh/cd:kolhapur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:latur,Maharashtra Lok Sabha constituency Latur (SC),ocd-division/country:in/state:mh/cd:latur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:madha,Maharashtra Lok Sabha constituency Madha,ocd-division/country:in/state:mh/cd:madha,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:maval,Maharashtra Lok Sabha constituency Maval,ocd-division/country:in/state:mh/cd:maval,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:mumbai_north,Maharashtra Lok Sabha constituency Mumbai North,ocd-division/country:in/state:mh/cd:mumbai_north,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:mumbai_north_central,Maharashtra Lok Sabha constituency Mumbai North Central,ocd-division/country:in/state:mh/cd:mumbai_north_central,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:mumbai_north_east,Maharashtra Lok Sabha constituency Mumbai North East,ocd-division/country:in/state:mh/cd:mumbai_north_east,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:mumbai_north_west,Maharashtra Lok Sabha constituency Mumbai North West,ocd-division/country:in/state:mh/cd:mumbai_north_west,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:mumbai_south,Maharashtra Lok Sabha constituency Mumbai South,ocd-division/country:in/state:mh/cd:mumbai_south,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:mumbai_south_central,Maharashtra Lok Sabha constituency Mumbai South Central,ocd-division/country:in/state:mh/cd:mumbai_south_central,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:nagpur,Maharashtra Lok Sabha constituency Nagpur,ocd-division/country:in/state:mh/cd:nagpur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:nanded,Maharashtra Lok Sabha constituency Nanded,ocd-division/country:in/state:mh/cd:nanded,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:nandurbar,Maharashtra Lok Sabha constituency Nandurbar (ST),ocd-division/country:in/state:mh/cd:nandurbar,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:nashik,Maharashtra Lok Sabha constituency Nashik,ocd-division/country:in/state:mh/cd:nashik,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:osmanabad,Maharashtra Lok Sabha constituency Osmanabad,ocd-division/country:in/state:mh/cd:osmanabad,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:palghar,Maharashtra Lok Sabha constituency Palghar (ST),ocd-division/country:in/state:mh/cd:palghar,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:parbhani,Maharashtra Lok Sabha constituency Parbhani,ocd-division/country:in/state:mh/cd:parbhani,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:pune,Maharashtra Lok Sabha constituency Pune,ocd-division/country:in/state:mh/cd:pune,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:raigad,Maharashtra Lok Sabha constituency Raigad,ocd-division/country:in/state:mh/cd:raigad,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:ramtek,Maharashtra Lok Sabha constituency Ramtek (SC),ocd-division/country:in/state:mh/cd:ramtek,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:ratnagiri-sindhudurg,Maharashtra Lok Sabha constituency Ratnagiri-Sindhudurg,ocd-division/country:in/state:mh/cd:ratnagiri-sindhudurg,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:raver,Maharashtra Lok Sabha constituency Raver,ocd-division/country:in/state:mh/cd:raver,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:sangli,Maharashtra Lok Sabha constituency Sangli,ocd-division/country:in/state:mh/cd:sangli,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:satara,Maharashtra Lok Sabha constituency Satara,ocd-division/country:in/state:mh/cd:satara,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:shirdi,Maharashtra Lok Sabha constituency Shirdi (SC),ocd-division/country:in/state:mh/cd:shirdi,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:shirur,Maharashtra Lok Sabha constituency Shirur,ocd-division/country:in/state:mh/cd:shirur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:solapur,Maharashtra Lok Sabha constituency Solapur (SC),ocd-division/country:in/state:mh/cd:solapur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:thane,Maharashtra Lok Sabha constituency Thane,ocd-division/country:in/state:mh/cd:thane,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:wardha,Maharashtra Lok Sabha constituency Wardha,ocd-division/country:in/state:mh/cd:wardha,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/lok_sabha:yavatmal-washim,Maharashtra Lok Sabha constituency Yavatmal-Washim,ocd-division/country:in/state:mh/cd:yavatmal-washim,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mh/special:graduate,Graduate,,,,
ocd-division/country:in/state:mh/special:graduate/ed:amravati,Amravati,,,,
ocd-division/country:in/state:mh/special:graduate/ed:aurangabad,Aurangabad,,,,
ocd-division/country:in/state:mh/special:graduate/ed:konkan,Konkan,,,,
ocd-division/country:in/state:mh/special:graduate/ed:mumbai,Mumbai,,,,
ocd-division/country:in/state:mh/special:graduate/ed:nagpur,Nagpur,,,,
ocd-division/country:in/state:mh/special:graduate/ed:nashik,Nashik,,,,
ocd-division/country:in/state:mh/special:graduate/ed:pune,Pune,,,,
ocd-division/country:in/state:mh/special:local_authority,Local body,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:ahmednagar,Ahmednagar,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:akola_buldhana_washim,Akola-Buldhana-Washim,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:amravati,Amravati,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:aurangabad_jalna,Aurangabad-Jalna,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:bhandara,Bhandara,ocd-division/country:in/state:mh/special:local_authority/ed:bhandara-gondia,Added for backwards compatibility with vidhan_parishad identifiers,,
ocd-division/country:in/state:mh/special:local_authority/ed:bhandara-gondia,Bhandara-Gondia,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:dhule_nandurbar,Dhule-Nandurbar,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:jalgaon,Jalgaon,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:kolhapur,Kolhapur,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:mumbai,Mumbai,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:nagpur,Nagpur,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:nanded,Nanded,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:nashik,Nashik,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:osmanabad_beed_latur,Osmanabad-Beed-Latur,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:parbhani,Parbhani,ocd-division/country:in/state:mh/special:local_authority/ed:parbhani-hingoli,Added for backwards compatibility with vidhan_parishad identifiers,,
ocd-division/country:in/state:mh/special:local_authority/ed:parbhani-hingoli,Parbhani-Hingoli,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:pune,Pune,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:raigad_ratnagiri_sindhudurg,Raigad-Ratnagiri-Sindhudurg,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:sangli_satara,Sangli-Satara,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:solapur,Solapur,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:thane,Thane,ocd-division/country:in/state:mh/special:local_authority/ed:thane-palghar,Added for backwards compatibility with vidhan_parishad identifiers,,
ocd-division/country:in/state:mh/special:local_authority/ed:thane-palghar,Thane-Palghar,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:wardha_chandrpur_gadchiroli,Wardha-Chandrpur-Gadchiroli,,,,
ocd-division/country:in/state:mh/special:local_authority/ed:yavatmal,Yavatmal,,,,
ocd-division/country:in/state:mh/special:teacher,Teacher,,,,
ocd-division/country:in/state:mh/special:teacher/ed:amravati,Amravati,,,,
ocd-division/country:in/state:mh/special:teacher/ed:aurangabad,Aurangabad,,,,
ocd-division/country:in/state:mh/special:teacher/ed:konkan,Konkan,,,,
ocd-division/country:in/state:mh/special:teacher/ed:mumbai,Mumbai,,,,
ocd-division/country:in/state:mh/special:teacher/ed:nagpur,Nagpur,,,,
ocd-division/country:in/state:mh/special:teacher/ed:nashik,Nashik,,,,
ocd-division/country:in/state:mh/special:teacher/ed:pune,Pune,,,,
ocd-division/country:in/state:ml,Meghalaya,,,,
ocd-division/country:in/state:ml/cd:shillong,Meghalaya Lok Sabha constituency Shillong (ST),,,,
ocd-division/country:in/state:ml/cd:tura,Meghalaya Lok Sabha constituency Tura (ST),,,,
ocd-division/country:in/state:ml/district:eg,East Garo Hills,,,,
ocd-division/country:in/state:ml/district:eg/cd:rongjeng,Rongjeng (ST),,,,
ocd-division/country:in/state:ml/district:eg/cd:songsak,Songsak (ST),,,,
ocd-division/country:in/state:ml/district:eg/cd:william_nagar,William Nagar,,,,
ocd-division/country:in/state:ml/district:ej,East Jaintia Hills,,,,
ocd-division/country:in/state:ml/district:ej/cd:khliehriat,Khliehriat (ST),,,,
ocd-division/country:in/state:ml/district:ej/cd:sutnga_saipung,Sutnga Saipung (ST),,,,
ocd-division/country:in/state:ml/district:ek,East Khasi Hills,,,,
ocd-division/country:in/state:ml/district:ek/cd:east_shillong,East Shillong (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:mawkynrew,Mawkynrew (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:mawlai,Mawlai (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:mawphlang,Mawphlang (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:mawryngkneng,Mawryngkneng (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:mawsynram,Mawsynram (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:mylliem,Mylliem (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:nongkrem,Nongkrem (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:nongthymmai,Nongthymmai (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:north_shillong,North Shillong (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:pynthorumkhrah,Pynthorumkhrah,,,,
ocd-division/country:in/state:ml/district:ek/cd:pynursla,Pynursla (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:shella,Shella (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:sohiong,Sohiong (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:sohra,Sohra (ST),,,,
ocd-division/country:in/state:ml/district:ek/cd:south_shillong,South Shillong,,,,
ocd-division/country:in/state:ml/district:ek/cd:west_shillong,West Shillong,,,,
ocd-division/country:in/state:ml/district:ng,North Garo Hills,,,,
ocd-division/country:in/state:ml/district:ng/cd:bajengdoba,Bajengdoba (ST),,,,
ocd-division/country:in/state:ml/district:ng/cd:kharkutta,Kharkutta (ST),,,,
ocd-division/country:in/state:ml/district:ng/cd:mendipathar,Mendipathar (ST),,,,
ocd-division/country:in/state:ml/district:ng/cd:resubelpara,Resubelpara (ST),,,,
ocd-division/country:in/state:ml/district:ri,Ri-Bhoi,,,,
ocd-division/country:in/state:ml/district:ri/cd:jirang,Jirang (ST),,,,
ocd-division/country:in/state:ml/district:ri/cd:mawhati,Mawhati (ST),,,,
ocd-division/country:in/state:ml/district:ri/cd:nongpoh,Nongpoh (ST),,,,
ocd-division/country:in/state:ml/district:ri/cd:umroi,Umroi (ST),,,,
ocd-division/country:in/state:ml/district:ri/cd:umsning,Umsning (ST),,,,
ocd-division/country:in/state:ml/district:sg,South Garo Hills,,,,
ocd-division/country:in/state:ml/district:sg/cd:baghmara,Baghmara (ST),,,,
ocd-division/country:in/state:ml/district:sg/cd:chokpot,Chokpot (ST),,,,
ocd-division/country:in/state:ml/district:sg/cd:rongara_siju,Rongara Siju (ST),,,,
ocd-division/country:in/state:ml/district:sk,South West Khasi Hills,,,,
ocd-division/country:in/state:ml/district:sk/cd:mawkyrwat,Mawkyrwat (ST),,,,
ocd-division/country:in/state:ml/district:sk/cd:ranikor,Ranikor (ST),,,,
ocd-division/country:in/state:ml/district:sr,South West Garo Hills,,,,
ocd-division/country:in/state:ml/district:sr/cd:ampati,Ampati (ST),,,,
ocd-division/country:in/state:ml/district:sr/cd:mahendraganj,Mahendraganj (ST),,,,
ocd-division/country:in/state:ml/district:sr/cd:salmanpara,Salmanpara (ST),,,,
ocd-division/country:in/state:ml/district:wg,West Garo Hills,,,,
ocd-division/country:in/state:ml/district:wg/cd:dadenggre,Dadenggre (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:dalu,Dalu (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:gambegre,Gambegre (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:north_tura,North Tura (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:phulbari,Phulbari,,,,
ocd-division/country:in/state:ml/district:wg/cd:rajabala,Rajabala,,,,
ocd-division/country:in/state:ml/district:wg/cd:raksamgre,Raksamgre (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:rangsakona,Rangsakona (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:selsella,Selsella (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:south_tura,South Tura (ST),,,,
ocd-division/country:in/state:ml/district:wg/cd:tikrikilla,Tikrikilla (ST),,,,
ocd-division/country:in/state:ml/district:wj,West Jaintia Hills,,,,
ocd-division/country:in/state:ml/district:wj/cd:amlarem,Amlarem (ST),,,,
ocd-division/country:in/state:ml/district:wj/cd:jowai,Jowai (ST),,,,
ocd-division/country:in/state:ml/district:wj/cd:mowkaiaw,Mowkaiaw (ST),,,,
ocd-division/country:in/state:ml/district:wj/cd:nartiang,Nartiang (ST),,,,
ocd-division/country:in/state:ml/district:wj/cd:raliang,Raliang (ST),,,,
ocd-division/country:in/state:ml/district:wk,West Khasi Hills,,,,
ocd-division/country:in/state:ml/district:wk/cd:mairang,Mairang (ST),,,,
ocd-division/country:in/state:ml/district:wk/cd:mawshynrut,Mawshynrut (ST),,,,
ocd-division/country:in/state:ml/district:wk/cd:mawthadraishan,Mawthadraishan (ST),,,,
ocd-division/country:in/state:ml/district:wk/cd:nongstoin,Nongstoin (ST),,,,
ocd-division/country:in/state:ml/district:wk/cd:rambrai_jyrngam,Rambrai Jyrngam (ST),,,,
ocd-division/country:in/state:ml/lok_sabha:shillong,Meghalaya Lok Sabha constituency Shillong (ST),ocd-division/country:in/state:ml/cd:shillong,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:ml/lok_sabha:tura,Meghalaya Lok Sabha constituency Tura (ST),ocd-division/country:in/state:ml/cd:tura,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:mn,Manipur,,,,
ocd-division/country:in/state:mn/cd:inner_manipur,Manipur Lok Sabha constituency Inner Manipur,,,,
ocd-division/country:in/state:mn/cd:outer_manipur,Manipur Lok Sabha constituency Outer Manipur (ST),,,,
ocd-division/country:in/state:mn/district:bi,Bishnupur,,,,
ocd-division/country:in/state:mn/district:bi/cd:bishnupur,Bishnupur,,,,
ocd-division/country:in/state:mn/district:bi/cd:kumbi,Kumbi,,,,
ocd-division/country:in/state:mn/district:bi/cd:moirang,Moirang,,,,
ocd-division/country:in/state:mn/district:bi/cd:nambol,Nambol,,,,
ocd-division/country:in/state:mn/district:bi/cd:oinam,Oinam,,,,
ocd-division/country:in/state:mn/district:bi/cd:thanga,Thanga,,,,
ocd-division/country:in/state:mn/district:ch,Chandel,,,,
ocd-division/country:in/state:mn/district:ch/cd:chandel,Chandel (St),,,,
ocd-division/country:in/state:mn/district:ch/cd:tengnoupal,Tengnoupal (St),,,,
ocd-division/country:in/state:mn/district:cu,Churachandpur,,,,
ocd-division/country:in/state:mn/district:cu/cd:churachandpur,Churachandpur (St),,,,
ocd-division/country:in/state:mn/district:cu/cd:henglep,Henglep (St),,,,
ocd-division/country:in/state:mn/district:cu/cd:saikot,Saikot (St),,,,
ocd-division/country:in/state:mn/district:cu/cd:singhat,Singhat (St),,,,
ocd-division/country:in/state:mn/district:cu/cd:thanlon,Thanlon (St),,,,
ocd-division/country:in/state:mn/district:cu/cd:tipaimukh,Tipaimukh (St),,,,
ocd-division/country:in/state:mn/district:ie,Imphal East,,,,
ocd-division/country:in/state:mn/district:ie/cd:andro,Andro,,,,
ocd-division/country:in/state:mn/district:ie/cd:heingang,Heingang (Gen),,,,
ocd-division/country:in/state:mn/district:ie/cd:jiribam,Jiribam,,,,
ocd-division/country:in/state:mn/district:ie/cd:keirao,Keirao,,,,
ocd-division/country:in/state:mn/district:ie/cd:khundrakpam,Khundrakpam (Gen),,,,
ocd-division/country:in/state:mn/district:ie/cd:khurai,Khurai (Gen),,,,
ocd-division/country:in/state:mn/district:ie/cd:kshetrigao,Kshetrigao,,,,
ocd-division/country:in/state:mn/district:ie/cd:lamlai,Lamlai,,,,
ocd-division/country:in/state:mn/district:ie/cd:thongju,Thongju,,,,
ocd-division/country:in/state:mn/district:ie/cd:wangkhei,Wangkhei,,,,
ocd-division/country:in/state:mn/district:ie/cd:yaiskul,Yaiskul,,,,
ocd-division/country:in/state:mn/district:iw,Imphal West,,,,
ocd-division/country:in/state:mn/district:iw/cd:keishamthong,Keishamthong,,,,
ocd-division/country:in/state:mn/district:iw/cd:konthoujam,Konthoujam,,,,
ocd-division/country:in/state:mn/district:iw/cd:lamsang,Lamsang,,,,
ocd-division/country:in/state:mn/district:iw/cd:langthabal,Langthabal,,,,
ocd-division/country:in/state:mn/district:iw/cd:mayang_imphal,Mayang Imphal,,,,
ocd-division/country:in/state:mn/district:iw/cd:naoriya_pakhanglakpa,Naoriya Pakhanglakpa,,,,
ocd-division/country:in/state:mn/district:iw/cd:patsoi,Patsoi,,,,
ocd-division/country:in/state:mn/district:iw/cd:sagolband,Sagolband,,,,
ocd-division/country:in/state:mn/district:iw/cd:sekmai,Sekmai,,,,
ocd-division/country:in/state:mn/district:iw/cd:singjamei,Singjamei,,,,
ocd-division/country:in/state:mn/district:iw/cd:thangmeiband,Thangmeiband,,,,
ocd-division/country:in/state:mn/district:iw/cd:uripok,Uripok,,,,
