id,placeholder_id
ocd-division/country:us/state:ga/county:columbia/precinct:20,701
ocd-division/country:us/state:ga/county:columbia/precinct:21,702
ocd-division/country:us/state:ga/county:columbia/precinct:25,703
ocd-division/country:us/state:ga/county:columbia/precinct:26,704
ocd-division/country:us/state:ga/county:columbia/precinct:30,705
ocd-division/country:us/state:ga/county:columbia/precinct:31,706
ocd-division/country:us/state:ga/county:columbia/precinct:32,707
ocd-division/country:us/state:ga/county:columbia/precinct:33,708
ocd-division/country:us/state:ga/county:columbia/precinct:40,709
ocd-division/country:us/state:ga/county:columbia/precinct:50,710
ocd-division/country:us/state:ga/county:columbia/precinct:51,711
ocd-division/country:us/state:ga/county:columbia/precinct:60,712
ocd-division/country:us/state:ga/county:columbia/precinct:61,713
ocd-division/country:us/state:ga/county:columbia/precinct:62,714
ocd-division/country:us/state:ga/county:columbia/precinct:63,715
ocd-division/country:us/state:ga/county:columbia/precinct:64,716
ocd-division/country:us/state:ga/county:columbia/precinct:65,717
ocd-division/country:us/state:ga/county:columbia/precinct:70,718
ocd-division/country:us/state:ga/county:columbia/precinct:74,719
ocd-division/country:us/state:ga/county:columbia/precinct:75,720
ocd-division/country:us/state:ga/county:columbia/precinct:76,721
ocd-division/country:us/state:ga/county:columbia/precinct:80,722
ocd-division/country:us/state:ga/county:columbia/precinct:85,723
ocd-division/country:us/state:ga/county:columbia/precinct:90,724
ocd-division/country:us/state:ga/county:columbia/precinct:100,725
ocd-division/country:us/state:ga/county:columbia/precinct:105,726
ocd-division/country:us/state:ga/county:columbia/precinct:106,727
ocd-division/country:us/state:ga/county:columbia/precinct:107,728
ocd-division/country:us/state:ga/county:columbia/precinct:108,729
ocd-division/country:us/state:ga/county:columbia/precinct:109,730
ocd-division/country:us/state:ga/county:columbia/precinct:110,731
ocd-division/country:us/state:ga/county:columbia/precinct:111,732
ocd-division/country:us/state:ga/county:columbia/precinct:115,733
ocd-division/country:us/state:ga/county:columbia/precinct:120,734
ocd-division/country:us/state:ga/county:columbia/precinct:125,735
ocd-division/country:us/state:ga/county:columbia/precinct:130,736
ocd-division/country:us/state:ga/county:columbia/precinct:131,737
ocd-division/country:us/state:ga/county:columbia/precinct:132,738
ocd-division/country:us/state:ga/county:columbia/precinct:134,739
ocd-division/country:us/state:ga/county:columbia/precinct:135,740
ocd-division/country:us/state:ga/county:columbia/precinct:136,741
ocd-division/country:us/state:ga/county:columbia/precinct:137,742
ocd-division/country:us/state:ga/county:cook/precinct:cecil,743
ocd-division/country:us/state:ga/county:cook/precinct:delle_beamguard,744
ocd-division/country:us/state:ga/county:cook/precinct:elm_pine,745
ocd-division/country:us/state:ga/county:cook/precinct:lenox,746
ocd-division/country:us/state:ga/county:cook/precinct:massee,747
ocd-division/country:us/state:ga/county:cook/precinct:new_life_baptist_church,748
ocd-division/country:us/state:ga/county:cook/precinct:riverbend,749
ocd-division/country:us/state:ga/county:cook/precinct:sparks,750
ocd-division/country:us/state:ga/county:coweta/precinct:arts_centre,751
ocd-division/country:us/state:ga/county:coweta/precinct:cannongate,752
ocd-division/country:us/state:ga/county:coweta/precinct:cedar_creek,753
ocd-division/country:us/state:ga/county:coweta/precinct:central,754
ocd-division/country:us/state:ga/county:coweta/precinct:dresden,755
ocd-division/country:us/state:ga/county:coweta/precinct:ebenezer_church_road,756
ocd-division/country:us/state:ga/county:coweta/precinct:expo_center,757
ocd-division/country:us/state:ga/county:coweta/precinct:fischer_road,758
ocd-division/country:us/state:ga/county:coweta/precinct:grantville,759
ocd-division/country:us/state:ga/county:coweta/precinct:greentop,760
ocd-division/country:us/state:ga/county:coweta/precinct:haralson,761
ocd-division/country:us/state:ga/county:coweta/precinct:jefferson_parkway,762
ocd-division/country:us/state:ga/county:coweta/precinct:madras,763
ocd-division/country:us/state:ga/county:coweta/precinct:moreland,764
ocd-division/country:us/state:ga/county:coweta/precinct:newnan,765
ocd-division/country:us/state:ga/county:coweta/precinct:northside,766
ocd-division/country:us/state:ga/county:coweta/precinct:panther_creek,767
ocd-division/country:us/state:ga/county:coweta/precinct:pine_road,768
ocd-division/country:us/state:ga/county:coweta/precinct:raymond,769
ocd-division/country:us/state:ga/county:coweta/precinct:senoia,770
ocd-division/country:us/state:ga/county:coweta/precinct:sharpsburg,771
ocd-division/country:us/state:ga/county:coweta/precinct:smokey_road,772
ocd-division/country:us/state:ga/county:coweta/precinct:thomas_crossroads,773
ocd-division/country:us/state:ga/county:coweta/precinct:turin,774
ocd-division/country:us/state:ga/county:coweta/precinct:turkey_creek,775
ocd-division/country:us/state:ga/county:coweta/precinct:welcome,776
ocd-division/country:us/state:ga/county:coweta/precinct:westside,777
ocd-division/country:us/state:ga/county:coweta/precinct:white_oak,778
ocd-division/country:us/state:ga/county:crawford/precinct:1a,779
ocd-division/country:us/state:ga/county:crawford/precinct:1b,780
ocd-division/country:us/state:ga/county:crawford/precinct:2,781
ocd-division/country:us/state:ga/county:crawford/precinct:3,782
ocd-division/country:us/state:ga/county:crawford/precinct:4,783
ocd-division/country:us/state:ga/county:crawford/precinct:5,784
ocd-division/country:us/state:ga/county:crisp/precinct:arabi,785
ocd-division/country:us/state:ga/county:crisp/precinct:coney,786
ocd-division/country:us/state:ga/county:crisp/precinct:cordele,787
ocd-division/country:us/state:ga/county:crisp/precinct:jamestown,788
ocd-division/country:us/state:ga/county:crisp/precinct:listonia,789
ocd-division/country:us/state:ga/county:dade/precinct:davis,790
ocd-division/country:us/state:ga/county:dade/precinct:new_home,791
ocd-division/country:us/state:ga/county:dade/precinct:new_salem,792
ocd-division/country:us/state:ga/county:dade/precinct:north_dade,793
ocd-division/country:us/state:ga/county:dade/precinct:south_dade,794
ocd-division/country:us/state:ga/county:dade/precinct:trenton,795
ocd-division/country:us/state:ga/county:dade/precinct:west_brow,796
ocd-division/country:us/state:ga/county:dawson/precinct:central,797
ocd-division/country:us/state:ga/county:dawson/precinct:east,798
ocd-division/country:us/state:ga/county:dawson/precinct:west,799
ocd-division/country:us/state:ga/county:decatur/precinct:attapulgus,800
ocd-division/country:us/state:ga/county:decatur/precinct:bainbridge-coliseum,801
ocd-division/country:us/state:ga/county:decatur/precinct:bridge-fairgrounds,802
ocd-division/country:us/state:ga/county:decatur/precinct:brinson,803
ocd-division/country:us/state:ga/county:decatur/precinct:climax,804
ocd-division/country:us/state:ga/county:decatur/precinct:kendrick,805
ocd-division/country:us/state:ga/county:decatur/precinct:mt_pleasant,806
ocd-division/country:us/state:ga/county:decatur/precinct:recovery,807
ocd-division/country:us/state:ga/county:decatur/precinct:west_bainbridge,808
ocd-division/country:us/state:ga/county:dekalb/precinct:allgood_elementary,809
ocd-division/country:us/state:ga/county:dekalb/precinct:ashford_dunwoody_rd,810
ocd-division/country:us/state:ga/county:dekalb/precinct:ashford_park_elementary,811
ocd-division/country:us/state:ga/county:dekalb/precinct:ashford_parkside,812
ocd-division/country:us/state:ga/county:dekalb/precinct:austin,813
ocd-division/country:us/state:ga/county:dekalb/precinct:austin_drive,814
ocd-division/country:us/state:ga/county:dekalb/precinct:avondale,815
ocd-division/country:us/state:ga/county:dekalb/precinct:avondale_high,816
ocd-division/country:us/state:ga/county:dekalb/precinct:bethune_middle,817
ocd-division/country:us/state:ga/county:dekalb/precinct:bouldercrest_rd,818
ocd-division/country:us/state:ga/county:dekalb/precinct:boulevard,819
ocd-division/country:us/state:ga/county:dekalb/precinct:briar_vista_elementary,820
ocd-division/country:us/state:ga/county:dekalb/precinct:briarcliff,821
ocd-division/country:us/state:ga/county:dekalb/precinct:briarlake_elementary,822
ocd-division/country:us/state:ga/county:dekalb/precinct:briarwood,823
ocd-division/country:us/state:ga/county:dekalb/precinct:brockett,824
ocd-division/country:us/state:ga/county:dekalb/precinct:brockett_elementary,825
ocd-division/country:us/state:ga/county:dekalb/precinct:brookhaven,826
ocd-division/country:us/state:ga/county:dekalb/precinct:browns_mill_elementary,827
ocd-division/country:us/state:ga/county:dekalb/precinct:burgess_elementary,828
ocd-division/country:us/state:ga/county:dekalb/precinct:canby_lane_elementary,829
ocd-division/country:us/state:ga/county:dekalb/precinct:candler,830
ocd-division/country:us/state:ga/county:dekalb/precinct:candler-murphey_candler_elementary,831
ocd-division/country:us/state:ga/county:dekalb/precinct:cedar_grove_elementary,832
ocd-division/country:us/state:ga/county:dekalb/precinct:cedar_grove_middle,833
ocd-division/country:us/state:ga/county:dekalb/precinct:cedar_grove_south,834
ocd-division/country:us/state:ga/county:dekalb/precinct:chamblee,835
ocd-division/country:us/state:ga/county:dekalb/precinct:chapel_hill_elementary,836
ocd-division/country:us/state:ga/county:dekalb/precinct:chesnut_elementary,837
ocd-division/country:us/state:ga/county:dekalb/precinct:clairemont_east,838
ocd-division/country:us/state:ga/county:dekalb/precinct:clairemont_west,839
ocd-division/country:us/state:ga/county:dekalb/precinct:clairmont_hills,840
ocd-division/country:us/state:ga/county:dekalb/precinct:clarkston,841
ocd-division/country:us/state:ga/county:dekalb/precinct:clifton_elementary,842
ocd-division/country:us/state:ga/county:dekalb/precinct:coan_middle,843
ocd-division/country:us/state:ga/county:dekalb/precinct:columbia_drive,844
ocd-division/country:us/state:ga/county:dekalb/precinct:columbia_elementary,845
ocd-division/country:us/state:ga/county:dekalb/precinct:columbia_middle,846
ocd-division/country:us/state:ga/county:dekalb/precinct:coralwood,847
ocd-division/country:us/state:ga/county:dekalb/precinct:covington,848
ocd-division/country:us/state:ga/county:dekalb/precinct:covington_hwy_library,849
ocd-division/country:us/state:ga/county:dekalb/precinct:cross_keys_high,850
ocd-division/country:us/state:ga/county:dekalb/precinct:crossroads,851
ocd-division/country:us/state:ga/county:dekalb/precinct:doraville_north,852
ocd-division/country:us/state:ga/county:dekalb/precinct:doraville_south,853
ocd-division/country:us/state:ga/county:dekalb/precinct:dresden_elementary,854
ocd-division/country:us/state:ga/county:dekalb/precinct:druid_hills_high,855
ocd-division/country:us/state:ga/county:dekalb/precinct:dunaire_elementary,856
ocd-division/country:us/state:ga/county:dekalb/precinct:dunwoody,857
ocd-division/country:us/state:ga/county:dekalb/precinct:dunwoody_elementary,858
ocd-division/country:us/state:ga/county:dekalb/precinct:dunwoody_library,859
ocd-division/country:us/state:ga/county:dekalb/precinct:east_lake_elementary,860
ocd-division/country:us/state:ga/county:dekalb/precinct:embry_hills,861
ocd-division/country:us/state:ga/county:dekalb/precinct:emory_road,862
ocd-division/country:us/state:ga/county:dekalb/precinct:emory_south,863
ocd-division/country:us/state:ga/county:dekalb/precinct:epworth,864
ocd-division/country:us/state:ga/county:dekalb/precinct:evansdale_elementary,865
ocd-division/country:us/state:ga/county:dekalb/precinct:fairington_elementary,866
ocd-division/country:us/state:ga/county:dekalb/precinct:fernbank_elementary,867
ocd-division/country:us/state:ga/county:dekalb/precinct:flakes_mill_fire_station,868
ocd-division/country:us/state:ga/county:dekalb/precinct:flat_rock_elementary,869
ocd-division/country:us/state:ga/county:dekalb/precinct:flat_shoals,870
ocd-division/country:us/state:ga/county:dekalb/precinct:flat_shoals_elementary,871
ocd-division/country:us/state:ga/county:dekalb/precinct:flat_shoals_library,872
ocd-division/country:us/state:ga/county:dekalb/precinct:flat_shoals_parkway,873
ocd-division/country:us/state:ga/county:dekalb/precinct:freedom_middle,874
ocd-division/country:us/state:ga/county:dekalb/precinct:georgetown_square,875
ocd-division/country:us/state:ga/county:dekalb/precinct:glenhaven,876
ocd-division/country:us/state:ga/county:dekalb/precinct:glennwood,877
ocd-division/country:us/state:ga/county:dekalb/precinct:glenwood_road,878
ocd-division/country:us/state:ga/county:dekalb/precinct:gresham_road,879
ocd-division/country:us/state:ga/county:dekalb/precinct:hambrick_elementary,880
ocd-division/country:us/state:ga/county:dekalb/precinct:harris-margaret_harris_ed,881
ocd-division/country:us/state:ga/county:dekalb/precinct:harris-narvie_j_harris_elementary,882
ocd-division/country:us/state:ga/county:dekalb/precinct:hawthorne_elementary,883
ocd-division/country:us/state:ga/county:dekalb/precinct:hawthorne_elementary-chamblee,884
ocd-division/country:us/state:ga/county:dekalb/precinct:henderson_mill_elementary,885
ocd-division/country:us/state:ga/county:dekalb/precinct:hugh_howell,886
ocd-division/country:us/state:ga/county:dekalb/precinct:huntley_hills_elementary,887
ocd-division/country:us/state:ga/county:dekalb/precinct:idlewood_elementary,888
ocd-division/country:us/state:ga/county:dekalb/precinct:indian_creek_elementary,889
ocd-division/country:us/state:ga/county:dekalb/precinct:johnson_estates,890
ocd-division/country:us/state:ga/county:dekalb/precinct:jolly_elementary,891
ocd-division/country:us/state:ga/county:dekalb/precinct:kelley_chapel_road,892
ocd-division/country:us/state:ga/county:dekalb/precinct:kelley_lake_elementary,893
ocd-division/country:us/state:ga/county:dekalb/precinct:king-ml_king_jr_high,894
ocd-division/country:us/state:ga/county:dekalb/precinct:kingsley_elementary,895
ocd-division/country:us/state:ga/county:dekalb/precinct:kittredge_brookhaven,896
ocd-division/country:us/state:ga/county:dekalb/precinct:kittredge_chamblee,897
ocd-division/country:us/state:ga/county:dekalb/precinct:knollwood_elementary,898
ocd-division/country:us/state:ga/county:dekalb/precinct:lakeside_high,899
ocd-division/country:us/state:ga/county:dekalb/precinct:lavista,900
ocd-division/country:us/state:ga/county:dekalb/precinct:lavista_road,901
ocd-division/country:us/state:ga/county:dekalb/precinct:lin-mary_lin_elementary,902
ocd-division/country:us/state:ga/county:dekalb/precinct:lithonia,903
ocd-division/country:us/state:ga/county:dekalb/precinct:lithonia_high,904
ocd-division/country:us/state:ga/county:dekalb/precinct:livsey_elementary,905
ocd-division/country:us/state:ga/county:dekalb/precinct:marbut_elementary,906
ocd-division/country:us/state:ga/county:dekalb/precinct:mathis-bob_mathis_elementary,907
ocd-division/country:us/state:ga/county:dekalb/precinct:mclendon,908
ocd-division/country:us/state:ga/county:dekalb/precinct:mcnair_academy,909
ocd-division/country:us/state:ga/county:dekalb/precinct:mcnair_high,910
ocd-division/country:us/state:ga/county:dekalb/precinct:mcnair_middle,911
ocd-division/country:us/state:ga/county:dekalb/precinct:mcwilliams,912
ocd-division/country:us/state:ga/county:dekalb/precinct:meadowview_elementary,913
ocd-division/country:us/state:ga/county:dekalb/precinct:medlock_elementary,914
ocd-division/country:us/state:ga/county:dekalb/precinct:memorial_north,915
ocd-division/country:us/state:ga/county:dekalb/precinct:memorial_south,916
ocd-division/country:us/state:ga/county:dekalb/precinct:metropolitan,917
ocd-division/country:us/state:ga/county:dekalb/precinct:midvale_elementary,918
ocd-division/country:us/state:ga/county:dekalb/precinct:midvale_road,919
ocd-division/country:us/state:ga/county:dekalb/precinct:midway_elementary,920
ocd-division/country:us/state:ga/county:dekalb/precinct:miller_grove_high,921
ocd-division/country:us/state:ga/county:dekalb/precinct:miller_grove_middle,922
ocd-division/country:us/state:ga/county:dekalb/precinct:miller_grove_road,923
ocd-division/country:us/state:ga/county:dekalb/precinct:miller-eldridge_l_miller_elementary,924
ocd-division/country:us/state:ga/county:dekalb/precinct:montclair_elementary,925
ocd-division/country:us/state:ga/county:dekalb/precinct:montgomery_elementary,926
ocd-division/country:us/state:ga/county:dekalb/precinct:montreal,927
ocd-division/country:us/state:ga/county:dekalb/precinct:mount_vernon_east,928
ocd-division/country:us/state:ga/county:dekalb/precinct:mount_vernon_west,929
ocd-division/country:us/state:ga/county:dekalb/precinct:north_decatur,930
ocd-division/country:us/state:ga/county:dekalb/precinct:north_hairston,931
ocd-division/country:us/state:ga/county:dekalb/precinct:north_peachtree,932
ocd-division/country:us/state:ga/county:dekalb/precinct:northlake,933
ocd-division/country:us/state:ga/county:dekalb/precinct:oak_grove_elementary,934
ocd-division/country:us/state:ga/county:dekalb/precinct:oak_view_elementary,935
ocd-division/country:us/state:ga/county:dekalb/precinct:oakcliff_elementary,936
ocd-division/country:us/state:ga/county:dekalb/precinct:oakhurst,937
ocd-division/country:us/state:ga/county:dekalb/precinct:panola,938
ocd-division/country:us/state:ga/county:dekalb/precinct:panola_road,939
ocd-division/country:us/state:ga/county:dekalb/precinct:panola_way_elementary,940
ocd-division/country:us/state:ga/county:dekalb/precinct:peachcrest_elementary,941
ocd-division/country:us/state:ga/county:dekalb/precinct:peachtree_middle,942
ocd-division/country:us/state:ga/county:dekalb/precinct:pine_lake,943
ocd-division/country:us/state:ga/county:dekalb/precinct:piney_grove,944
ocd-division/country:us/state:ga/county:dekalb/precinct:pleasantdale_elementary,945
ocd-division/country:us/state:ga/county:dekalb/precinct:ponce_de_leon,946
ocd-division/country:us/state:ga/county:dekalb/precinct:princeton_elementary,947
ocd-division/country:us/state:ga/county:dekalb/precinct:rainbow_elementary,948
ocd-division/country:us/state:ga/county:dekalb/precinct:redan_elementary,949
ocd-division/country:us/state:ga/county:dekalb/precinct:redan_middle,950
ocd-division/country:us/state:ga/county:dekalb/precinct:redan_road,951
ocd-division/country:us/state:ga/county:dekalb/precinct:redan-trotti_library,952
ocd-division/country:us/state:ga/county:dekalb/precinct:rehoboth,953
ocd-division/country:us/state:ga/county:dekalb/precinct:renfroe_middle,954
ocd-division/country:us/state:ga/county:dekalb/precinct:rock_chapel_elementary,955
ocd-division/country:us/state:ga/county:dekalb/precinct:rock_chapel_road,956
ocd-division/country:us/state:ga/county:dekalb/precinct:rockbridge_elementary,957
ocd-division/country:us/state:ga/county:dekalb/precinct:rockbridge_road,958
ocd-division/country:us/state:ga/county:dekalb/precinct:rowland_elementary,959
ocd-division/country:us/state:ga/county:dekalb/precinct:rowland_road,960
ocd-division/country:us/state:ga/county:dekalb/precinct:sagamore_hills_elementary,961
ocd-division/country:us/state:ga/county:dekalb/precinct:salem_middle,962
ocd-division/country:us/state:ga/county:dekalb/precinct:scott,963
ocd-division/country:us/state:ga/county:dekalb/precinct:shadow_rock_elementary,964
ocd-division/country:us/state:ga/county:dekalb/precinct:shamrock,965
ocd-division/country:us/state:ga/county:dekalb/precinct:shaw-robert_shaw_elementary,966
ocd-division/country:us/state:ga/county:dekalb/precinct:silver_lake,967
ocd-division/country:us/state:ga/county:dekalb/precinct:skyland-brookhaven,968
ocd-division/country:us/state:ga/county:dekalb/precinct:skyland-chamblee,969
ocd-division/country:us/state:ga/county:dekalb/precinct:smoke_rise_elementary,970
ocd-division/country:us/state:ga/county:dekalb/precinct:snapfinger_elementary,971
ocd-division/country:us/state:ga/county:dekalb/precinct:snapfinger_road_north,972
ocd-division/country:us/state:ga/county:dekalb/precinct:snapfinger_road_south,973
ocd-division/country:us/state:ga/county:dekalb/precinct:south_deshon,974
ocd-division/country:us/state:ga/county:dekalb/precinct:south_hairston,975
ocd-division/country:us/state:ga/county:dekalb/precinct:stephenson_high,976
ocd-division/country:us/state:ga/county:dekalb/precinct:stephenson_middle,977
ocd-division/country:us/state:ga/county:dekalb/precinct:stone_mill_elementary,978
ocd-division/country:us/state:ga/county:dekalb/precinct:stone_mountain_champion,979
ocd-division/country:us/state:ga/county:dekalb/precinct:stone_mountain_elementary,980
ocd-division/country:us/state:ga/county:dekalb/precinct:stone_mountain_library,981
ocd-division/country:us/state:ga/county:dekalb/precinct:stone_mountain_middle,982
ocd-division/country:us/state:ga/county:dekalb/precinct:stoneview_elementary,983
ocd-division/country:us/state:ga/county:dekalb/precinct:terry_mill_elementary,984
ocd-division/country:us/state:ga/county:dekalb/precinct:tilly_mill_road,985
ocd-division/country:us/state:ga/county:dekalb/precinct:toney_elementary,986
ocd-division/country:us/state:ga/county:dekalb/precinct:tucker,987
ocd-division/country:us/state:ga/county:dekalb/precinct:tucker_library,988
ocd-division/country:us/state:ga/county:dekalb/precinct:valley_brook,989
ocd-division/country:us/state:ga/county:dekalb/precinct:wadsworth_elementary,990
ocd-division/country:us/state:ga/county:dekalb/precinct:warren_tech,991
ocd-division/country:us/state:ga/county:dekalb/precinct:warren_tech-chamblee,992
ocd-division/country:us/state:ga/county:dekalb/precinct:wesley_chapel_library,993
ocd-division/country:us/state:ga/county:dekalb/precinct:white_oak,994
ocd-division/country:us/state:ga/county:dekalb/precinct:winnona_park_elementary,995
ocd-division/country:us/state:ga/county:dekalb/precinct:winters_chapel,996
ocd-division/country:us/state:ga/county:dekalb/precinct:woodridge_elementary,997
ocd-division/country:us/state:ga/county:dekalb/precinct:woodrow_road,998
ocd-division/country:us/state:ga/county:dekalb/precinct:woodward_elementary,999
ocd-division/country:us/state:ga/county:dekalb/precinct:wynbrooke_elementary,1000
ocd-division/country:us/state:ga/county:dekalb/precinct:young_road,1001
ocd-division/country:us/state:ga/county:dodge/precinct:chauncey,1002
ocd-division/country:us/state:ga/county:dodge/precinct:clarks,1003
ocd-division/country:us/state:ga/county:dodge/precinct:eddins,1004
ocd-division/country:us/state:ga/county:dodge/precinct:empire,1005
ocd-division/country:us/state:ga/county:dodge/precinct:jaybird,1006
ocd-division/country:us/state:ga/county:dodge/precinct:jones,1007
ocd-division/country:us/state:ga/county:dodge/precinct:lee,1008
ocd-division/country:us/state:ga/county:dodge/precinct:mccranie,1009
ocd-division/country:us/state:ga/county:dodge/precinct:milan,1010
ocd-division/country:us/state:ga/county:dodge/precinct:mitchell,1011
ocd-division/country:us/state:ga/county:dodge/precinct:mullis,1012
ocd-division/country:us/state:ga/county:dodge/precinct:plainfield,1013
ocd-division/country:us/state:ga/county:dodge/precinct:pondtown,1014
ocd-division/country:us/state:ga/county:dodge/precinct:rawlins,1015
ocd-division/country:us/state:ga/county:dodge/precinct:vilula,1016
ocd-division/country:us/state:ga/county:dodge/precinct:yonker,1017
ocd-division/country:us/state:ga/county:dooly/precinct:byromville,1018
ocd-division/country:us/state:ga/county:dooly/precinct:lilly,1019
ocd-division/country:us/state:ga/county:dooly/precinct:pinehurst,1020
ocd-division/country:us/state:ga/county:dooly/precinct:unadilla,1021
ocd-division/country:us/state:ga/county:dooly/precinct:vienna,1022
ocd-division/country:us/state:ga/county:dougherty/precinct:1,1023
ocd-division/country:us/state:ga/county:dougherty/precinct:2,1024
ocd-division/country:us/state:ga/county:dougherty/precinct:3,1025
ocd-division/country:us/state:ga/county:dougherty/precinct:4,1026
ocd-division/country:us/state:ga/county:dougherty/precinct:5,1027
ocd-division/country:us/state:ga/county:dougherty/precinct:6,1028
ocd-division/country:us/state:ga/county:dougherty/precinct:7,1029
ocd-division/country:us/state:ga/county:dougherty/precinct:8,1030
ocd-division/country:us/state:ga/county:dougherty/precinct:9,1031
ocd-division/country:us/state:ga/county:dougherty/precinct:10,1032
ocd-division/country:us/state:ga/county:dougherty/precinct:11,1033
ocd-division/country:us/state:ga/county:dougherty/precinct:12,1034
ocd-division/country:us/state:ga/county:dougherty/precinct:13,1035
ocd-division/country:us/state:ga/county:dougherty/precinct:14,1036
ocd-division/country:us/state:ga/county:dougherty/precinct:15,1037
ocd-division/country:us/state:ga/county:dougherty/precinct:16,1038
ocd-division/country:us/state:ga/county:dougherty/precinct:17,1039
ocd-division/country:us/state:ga/county:dougherty/precinct:18,1040
ocd-division/country:us/state:ga/county:dougherty/precinct:19,1041
ocd-division/country:us/state:ga/county:dougherty/precinct:20,1042
ocd-division/country:us/state:ga/county:dougherty/precinct:21,1043
ocd-division/country:us/state:ga/county:dougherty/precinct:22,1044
ocd-division/country:us/state:ga/county:dougherty/precinct:23,1045
ocd-division/country:us/state:ga/county:dougherty/precinct:24,1046
ocd-division/country:us/state:ga/county:dougherty/precinct:25,1047
ocd-division/country:us/state:ga/county:dougherty/precinct:26,1048
ocd-division/country:us/state:ga/county:dougherty/precinct:27,1049
ocd-division/country:us/state:ga/county:dougherty/precinct:28,1050
ocd-division/country:us/state:ga/county:dougherty/precinct:29,1051
ocd-division/country:us/state:ga/county:dougherty/precinct:30,1052
ocd-division/country:us/state:ga/county:dougherty/precinct:31,1053
ocd-division/country:us/state:ga/county:douglas/precinct:729,1054
ocd-division/country:us/state:ga/county:douglas/precinct:730,1055
ocd-division/country:us/state:ga/county:douglas/precinct:731,1056
ocd-division/country:us/state:ga/county:douglas/precinct:732,1057
ocd-division/country:us/state:ga/county:douglas/precinct:733,1058
ocd-division/country:us/state:ga/county:douglas/precinct:734,1059
ocd-division/country:us/state:ga/county:douglas/precinct:735,1060
ocd-division/country:us/state:ga/county:douglas/precinct:736n,1061
ocd-division/country:us/state:ga/county:douglas/precinct:736s,1062
ocd-division/country:us/state:ga/county:douglas/precinct:737,1063
ocd-division/country:us/state:ga/county:douglas/precinct:738,1064
ocd-division/country:us/state:ga/county:douglas/precinct:739,1065
ocd-division/country:us/state:ga/county:douglas/precinct:740,1066
ocd-division/country:us/state:ga/county:douglas/precinct:784,1067
ocd-division/country:us/state:ga/county:douglas/precinct:785,1068
ocd-division/country:us/state:ga/county:douglas/precinct:1258,1069
ocd-division/country:us/state:ga/county:douglas/precinct:1259,1070
ocd-division/country:us/state:ga/county:douglas/precinct:1260,1071
ocd-division/country:us/state:ga/county:douglas/precinct:1270,1072
ocd-division/country:us/state:ga/county:douglas/precinct:1271,1073
ocd-division/country:us/state:ga/county:douglas/precinct:1272,1074
ocd-division/country:us/state:ga/county:douglas/precinct:1273,1075
ocd-division/country:us/state:ga/county:douglas/precinct:1274,1076
ocd-division/country:us/state:ga/county:douglas/precinct:1275,1077
ocd-division/country:us/state:ga/county:douglas/precinct:1276,1078
ocd-division/country:us/state:ga/county:early/precinct:arlington,1079
ocd-division/country:us/state:ga/county:early/precinct:blakely,1080
ocd-division/country:us/state:ga/county:early/precinct:cedar_springs,1081
ocd-division/country:us/state:ga/county:early/precinct:colomokee,1082
ocd-division/country:us/state:ga/county:early/precinct:cuba,1083
ocd-division/country:us/state:ga/county:early/precinct:damascus,1084
ocd-division/country:us/state:ga/county:early/precinct:freeman,1085
ocd-division/country:us/state:ga/county:early/precinct:hilton,1086
ocd-division/country:us/state:ga/county:early/precinct:jakin,1087
ocd-division/country:us/state:ga/county:early/precinct:lucille,1088
ocd-division/country:us/state:ga/county:early/precinct:urquhart,1089
ocd-division/country:us/state:ga/county:echols/precinct:statenville,1090
ocd-division/country:us/state:ga/county:effingham/precinct:1a,1091
ocd-division/country:us/state:ga/county:effingham/precinct:1b,1092
ocd-division/country:us/state:ga/county:effingham/precinct:1c,1093
ocd-division/country:us/state:ga/county:effingham/precinct:1d,1094
ocd-division/country:us/state:ga/county:effingham/precinct:2a,1095
ocd-division/country:us/state:ga/county:effingham/precinct:2b,1096
ocd-division/country:us/state:ga/county:effingham/precinct:2c,1097
ocd-division/country:us/state:ga/county:effingham/precinct:3a,1098
ocd-division/country:us/state:ga/county:effingham/precinct:3b,1099
ocd-division/country:us/state:ga/county:effingham/precinct:3c,1100
ocd-division/country:us/state:ga/county:effingham/precinct:3d,1101
ocd-division/country:us/state:ga/county:effingham/precinct:4a,1102
ocd-division/country:us/state:ga/county:effingham/precinct:4b,1103
ocd-division/country:us/state:ga/county:effingham/precinct:4c,1104
ocd-division/country:us/state:ga/county:effingham/precinct:5a,1105
ocd-division/country:us/state:ga/county:effingham/precinct:5b,1106
ocd-division/country:us/state:ga/county:effingham/precinct:5c,1107
ocd-division/country:us/state:ga/county:elbert/precinct:centerville,1108
ocd-division/country:us/state:ga/county:elbert/precinct:elberton,1109
ocd-division/country:us/state:ga/county:elbert/precinct:eliam,1110
ocd-division/country:us/state:ga/county:elbert/precinct:gaines,1111
ocd-division/country:us/state:ga/county:elbert/precinct:goshen,1112
ocd-division/country:us/state:ga/county:elbert/precinct:longstreet,1113
ocd-division/country:us/state:ga/county:elbert/precinct:moss-ruckersville,1114
ocd-division/country:us/state:ga/county:elbert/precinct:petersburg,1115
ocd-division/country:us/state:ga/county:elbert/precinct:pike,1116
ocd-division/country:us/state:ga/county:elbert/precinct:webbsboro,1117
ocd-division/country:us/state:ga/county:elbert/precinct:wyche,1118
ocd-division/country:us/state:ga/county:emanuel/precinct:adrian,1119
ocd-division/country:us/state:ga/county:emanuel/precinct:blundale,1120
