id,state_id
ocd-division/country:us/state:mn/place:willmar/ward:2/precinct:3,200
ocd-division/country:us/state:mn/place:willmar/ward:2/precinct:4,202
ocd-division/country:us/state:mn/place:willmar/ward:3/precinct:1,205
ocd-division/country:us/state:mn/place:willmar/ward:3/precinct:2,210
ocd-division/country:us/state:mn/place:willmar/ward:3/precinct:3,215
ocd-division/country:us/state:mn/place:willmar/ward:4/precinct:1,220
ocd-division/country:us/state:mn/place:willmar/ward:4/precinct:2,225
ocd-division/country:us/state:mn/place:willmar/ward:4/precinct:3,230
ocd-division/country:us/state:mn/county:kittson/place:arveson,5
ocd-division/country:us/state:mn/county:kittson/place:cannon,10
ocd-division/country:us/state:mn/county:kittson/place:caribou,15
ocd-division/country:us/state:mn/county:kittson/place:clow,20
ocd-division/country:us/state:mn/county:kittson/place:davis,25
ocd-division/country:us/state:mn/county:kittson/place:deerwood,30
ocd-division/country:us/state:mn/place:donaldson,35
ocd-division/country:us/state:mn/county:kittson/place:granville,40
ocd-division/country:us/state:mn/place:hallock,45
ocd-division/country:us/state:mn/county:kittson/place:hallock,50
ocd-division/country:us/state:mn/place:halma,55
ocd-division/country:us/state:mn/county:kittson/place:hampden,60
ocd-division/country:us/state:mn/county:kittson/place:hazelton,65
ocd-division/country:us/state:mn/county:kittson/place:hill,70
ocd-division/country:us/state:mn/place:humboldt,75
ocd-division/country:us/state:mn/county:kittson/place:jupiter,80
ocd-division/country:us/state:mn/place:karlstad,85
ocd-division/country:us/state:mn/place:kennedy,90
ocd-division/country:us/state:mn/county:kittson/precinct:klondike,92
ocd-division/country:us/state:mn/place:lake_bronson,95
ocd-division/country:us/state:mn/place:lancaster,100
ocd-division/country:us/state:mn/county:kittson/precinct:mckinley,105
ocd-division/country:us/state:mn/county:kittson/precinct:north,110
ocd-division/country:us/state:mn/county:kittson/place:norway,115
ocd-division/country:us/state:mn/county:kittson/precinct:peatland,118
ocd-division/country:us/state:mn/county:kittson/place:pelan,120
ocd-division/country:us/state:mn/county:kittson/place:percy,125
ocd-division/country:us/state:mn/county:kittson/place:poppleton,130
ocd-division/country:us/state:mn/county:kittson/place:richardville,135
ocd-division/country:us/state:mn/county:kittson/place:skane,155
ocd-division/country:us/state:mn/county:kittson/place:south_red_river,160
ocd-division/country:us/state:mn/county:kittson/place:spring_brook,165
ocd-division/country:us/state:mn/place:st_vincent,145
ocd-division/country:us/state:mn/county:kittson/place:st_vincent,150
ocd-division/country:us/state:mn/county:kittson/place:st_joseph,140
ocd-division/country:us/state:mn/county:kittson/place:svea,170
ocd-division/country:us/state:mn/county:kittson/place:tegner,175
ocd-division/country:us/state:mn/county:kittson/place:teien,180
ocd-division/country:us/state:mn/county:kittson/place:thompson,185
ocd-division/country:us/state:mn/place:big_falls,5
ocd-division/country:us/state:mn/county:koochiching/precinct:central,180
ocd-division/country:us/state:mn/county:koochiching/precinct:dinner_creek,23
ocd-division/country:us/state:mn/place:international_falls/ward:center,55
ocd-division/country:us/state:mn/place:international_falls/ward:east,50
ocd-division/country:us/state:mn/place:international_falls/ward:west,60
ocd-division/country:us/state:mn/county:koochiching/precinct:jameson,70
ocd-division/country:us/state:mn/county:koochiching/precinct:1,75
ocd-division/country:us/state:mn/county:koochiching/precinct:2,80
ocd-division/country:us/state:mn/county:koochiching/precinct:4,82
ocd-division/country:us/state:mn/county:koochiching/precinct:5,83
ocd-division/country:us/state:mn/place:littlefork,90
ocd-division/country:us/state:mn/county:koochiching/precinct:meadowbrook,170
ocd-division/country:us/state:mn/place:mizpah,100
ocd-division/country:us/state:mn/place:northome,115
ocd-division/country:us/state:mn/county:koochiching/precinct:northwest,185
ocd-division/country:us/state:mn/place:ranier/precinct:e,120
ocd-division/country:us/state:mn/place:ranier/precinct:w,121
ocd-division/country:us/state:mn/county:koochiching/precinct:scarlett,140
ocd-division/country:us/state:mn/county:koochiching/precinct:southeast,190
ocd-division/country:us/state:mn/county:koochiching/precinct:southwest,195
ocd-division/country:us/state:mn/county:koochiching/precinct:west,175
ocd-division/country:us/state:mn/county:lac_qui_parle/place:agassiz,5
ocd-division/country:us/state:mn/county:lac_qui_parle/place:arena,10
ocd-division/country:us/state:mn/county:lac_qui_parle/place:augusta,15
ocd-division/country:us/state:mn/county:lac_qui_parle/place:baxter,20
ocd-division/country:us/state:mn/place:bellingham,25
ocd-division/country:us/state:mn/place:boyd,30
ocd-division/country:us/state:mn/county:lac_qui_parle/place:camp_release,35
ocd-division/country:us/state:mn/county:lac_qui_parle/place:cerro_gordo,40
ocd-division/country:us/state:mn/place:dawson,45
ocd-division/country:us/state:mn/county:lac_qui_parle/place:freeland,60
ocd-division/country:us/state:mn/county:lac_qui_parle/place:garfield,65
ocd-division/country:us/state:mn/county:lac_qui_parle/place:hamlin,70
ocd-division/country:us/state:mn/county:lac_qui_parle/place:hantho,75
ocd-division/country:us/state:mn/county:lac_qui_parle/place:lac_qui_parle,80
ocd-division/country:us/state:mn/county:lac_qui_parle/place:lake_shore,85
ocd-division/country:us/state:mn/place:louisburg,90
ocd-division/country:us/state:mn/place:madison,95
ocd-division/country:us/state:mn/county:lac_qui_parle/place:madison,110
ocd-division/country:us/state:mn/county:lac_qui_parle/place:manfred,115
ocd-division/country:us/state:mn/place:marietta,120
ocd-division/country:us/state:mn/county:lac_qui_parle/place:maxwell,125
ocd-division/country:us/state:mn/county:lac_qui_parle/place:mehurin,130
ocd-division/country:us/state:mn/place:nassau,135
ocd-division/country:us/state:mn/county:lac_qui_parle/place:perry,140
ocd-division/country:us/state:mn/county:lac_qui_parle/place:providence,145
ocd-division/country:us/state:mn/county:lac_qui_parle/place:riverside,150
ocd-division/country:us/state:mn/county:lac_qui_parle/place:ten_mile_lake,155
ocd-division/country:us/state:mn/county:lac_qui_parle/place:walter,160
ocd-division/country:us/state:mn/county:lac_qui_parle/place:yellow_bank,165
ocd-division/country:us/state:mn/place:beaver_bay,5
ocd-division/country:us/state:mn/county:lake/place:beaver_bay/precinct:1,10
ocd-division/country:us/state:mn/county:lake/place:beaver_bay/precinct:4,20
ocd-division/country:us/state:mn/county:lake/place:crystal_bay,25
ocd-division/country:us/state:mn/county:lake/place:fall_lake,35
ocd-division/country:us/state:mn/place:silver_bay/precinct:1,40
ocd-division/country:us/state:mn/place:silver_bay/precinct:2,50
ocd-division/country:us/state:mn/county:lake/place:silver_creek,60
ocd-division/country:us/state:mn/county:lake/place:stony_river,65
ocd-division/country:us/state:mn/place:two_harbors/ward:1,70
ocd-division/country:us/state:mn/place:two_harbors/ward:2,80
ocd-division/country:us/state:mn/place:two_harbors/ward:3,90
ocd-division/country:us/state:mn/place:two_harbors/ward:4,105
ocd-division/country:us/state:mn/county:lake/precinct:territory_1,110
ocd-division/country:us/state:mn/county:lake/precinct:territory_2-1,115
ocd-division/country:us/state:mn/county:lake/precinct:territory_2-2,120
ocd-division/country:us/state:mn/county:lake/precinct:territory_2-3,125
ocd-division/country:us/state:mn/county:lake/precinct:territory_2-4,130
ocd-division/country:us/state:mn/county:lake/precinct:territory_2-5,135
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:1a-baudette,5
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:1b-baudette_city,10
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:2a-gudrid,15
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:2b-baudette_city,20
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:3a-unorganized,30
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:3c-s_mcdougald,31
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:3d-forest,35
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:4a-wheeler,40
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:4b-wabanica,44
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:5b-zippel,45
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:4c-n_mcdougald,46
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:5a-unorganized,50
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:3b-williams_city,55
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:2c-unorganized,65
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:5c-nw_angle,70
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:5d-roosevelt,75
ocd-division/country:us/state:mn/county:lake_of_the_woods/precinct:3e-baudette_city,80
ocd-division/country:us/state:mn/place:cleveland,5
ocd-division/country:us/state:mn/county:le_sueur/place:cleveland,10
ocd-division/country:us/state:mn/county:le_sueur/place:cordova,15
ocd-division/country:us/state:mn/county:le_sueur/place:derrynane,20
ocd-division/country:us/state:mn/place:elysian,25
ocd-division/country:us/state:mn/county:le_sueur/place:elysian,30
ocd-division/country:us/state:mn/place:heidelberg,35
ocd-division/country:us/state:mn/place:kasota,40
ocd-division/country:us/state:mn/county:le_sueur/place:kasota/precinct:1,45
ocd-division/country:us/state:mn/county:le_sueur/place:kasota/precinct:2,47
ocd-division/country:us/state:mn/place:kilkenny,50
ocd-division/country:us/state:mn/county:le_sueur/place:kilkenny,55
ocd-division/country:us/state:mn/county:le_sueur/place:lanesburgh,62
ocd-division/country:us/state:mn/place:le_center,65
ocd-division/country:us/state:mn/place:le_sueur/ward:1,75
ocd-division/country:us/state:mn/place:le_sueur/ward:2,80
ocd-division/country:us/state:mn/county:le_sueur/place:lexington,85
ocd-division/country:us/state:mn/place:mankato,87
ocd-division/country:us/state:mn/place:montgomery,90
ocd-division/country:us/state:mn/county:le_sueur/place:montgomery,100
ocd-division/country:us/state:mn/place:new_prague,105
ocd-division/country:us/state:mn/county:le_sueur/place:ottawa,110
ocd-division/country:us/state:mn/county:le_sueur/place:sharon,115
ocd-division/country:us/state:mn/county:le_sueur/place:tyrone,120
ocd-division/country:us/state:mn/county:le_sueur/place:washington,125
ocd-division/country:us/state:mn/place:waterville,130
ocd-division/country:us/state:mn/county:le_sueur/place:waterville,140
ocd-division/country:us/state:mn/county:lincoln/place:alta_vista,5
ocd-division/country:us/state:mn/place:arco,10
ocd-division/country:us/state:mn/county:lincoln/place:ash_lake,15
ocd-division/country:us/state:mn/county:lincoln/place:diamond_lake,20
ocd-division/country:us/state:mn/county:lincoln/place:drammen,25
ocd-division/country:us/state:mn/county:lincoln/place:hansonville,30
ocd-division/country:us/state:mn/place:hendricks,35
ocd-division/country:us/state:mn/county:lincoln/place:hendricks,40
ocd-division/country:us/state:mn/county:lincoln/place:hope,45
ocd-division/country:us/state:mn/place:ivanhoe,50
ocd-division/country:us/state:mn/place:lake_benton,55
ocd-division/country:us/state:mn/county:lincoln/place:lake_benton,60
ocd-division/country:us/state:mn/county:lincoln/place:lake_stay,65
ocd-division/country:us/state:mn/county:lincoln/place:limestone,70
ocd-division/country:us/state:mn/county:lincoln/place:marble,75
ocd-division/country:us/state:mn/county:lincoln/place:marshfield,80
ocd-division/country:us/state:mn/county:lincoln/place:royal,85
ocd-division/country:us/state:mn/county:lincoln/place:shaokatan,90
ocd-division/country:us/state:mn/place:tyler,95
ocd-division/country:us/state:mn/county:lincoln/place:verdi,100
ocd-division/country:us/state:mn/county:lyon/place:amiret,5
ocd-division/country:us/state:mn/place:balaton,10
ocd-division/country:us/state:mn/county:lyon/place:clifton,15
ocd-division/country:us/state:mn/county:lyon/place:coon_creek,20
ocd-division/country:us/state:mn/place:cottonwood,25
ocd-division/country:us/state:mn/county:lyon/place:custer,30
ocd-division/country:us/state:mn/county:lyon/place:eidsvold,35
ocd-division/country:us/state:mn/county:lyon/place:fairview,40
ocd-division/country:us/state:mn/place:florence,45
ocd-division/country:us/state:mn/place:garvin,50
ocd-division/country:us/state:mn/place:ghent,55
ocd-division/country:us/state:mn/county:lyon/place:grandview,60
ocd-division/country:us/state:mn/county:lyon/place:island_lake,65
ocd-division/country:us/state:mn/county:lyon/place:lake_marshall,70
ocd-division/country:us/state:mn/county:lyon/place:lucas,75
ocd-division/country:us/state:mn/place:lynd,80
ocd-division/country:us/state:mn/county:lyon/place:lynd,85
ocd-division/country:us/state:mn/county:lyon/place:lyons,90
ocd-division/country:us/state:mn/place:marshall/ward:1,95
ocd-division/country:us/state:mn/place:marshall/ward:2,105
ocd-division/country:us/state:mn/place:marshall/ward:3,115
ocd-division/country:us/state:mn/place:minneota,125
ocd-division/country:us/state:mn/county:lyon/place:monroe,130
ocd-division/country:us/state:mn/county:lyon/place:nordland,135
ocd-division/country:us/state:mn/county:lyon/place:rock_lake,140
ocd-division/country:us/state:mn/place:russell,145
ocd-division/country:us/state:mn/county:lyon/place:shelburne,150
ocd-division/country:us/state:mn/county:lyon/place:sodus,155
ocd-division/country:us/state:mn/county:lyon/place:stanley,160
ocd-division/country:us/state:mn/place:taunton,165
ocd-division/country:us/state:mn/place:tracy,170
ocd-division/country:us/state:mn/county:lyon/place:vallers,180
ocd-division/country:us/state:mn/county:lyon/place:westerheim,185
ocd-division/country:us/state:mn/county:mcleod/place:acoma,5
ocd-division/country:us/state:mn/county:mcleod/place:bergen,10
ocd-division/country:us/state:mn/place:biscay,15
ocd-division/country:us/state:mn/place:brownton,20
ocd-division/country:us/state:mn/county:mcleod/place:collins,25
ocd-division/country:us/state:mn/place:glencoe/precinct:1,30
ocd-division/country:us/state:mn/place:glencoe/precinct:2,35
ocd-division/country:us/state:mn/place:glencoe/precinct:3,40
ocd-division/country:us/state:mn/place:glencoe/precinct:4,45
ocd-division/country:us/state:mn/county:mcleod/place:glencoe,50
ocd-division/country:us/state:mn/county:mcleod/place:hale,55
ocd-division/country:us/state:mn/county:mcleod/place:hassan_valley,60
ocd-division/country:us/state:mn/county:mcleod/place:helen,65
ocd-division/country:us/state:mn/place:hutchinson/precinct:1,70
ocd-division/country:us/state:mn/place:hutchinson/precinct:2,75
ocd-division/country:us/state:mn/place:hutchinson/precinct:3,80
ocd-division/country:us/state:mn/county:mcleod/place:hutchinson,95
ocd-division/country:us/state:mn/place:lester_prairie,100
ocd-division/country:us/state:mn/county:mcleod/place:lynn,105
ocd-division/country:us/state:mn/county:mcleod/place:penn,110
ocd-division/country:us/state:mn/place:plato,115
ocd-division/country:us/state:mn/county:mcleod/place:rich_valley,120
ocd-division/country:us/state:mn/county:mcleod/place:round_grove,125
ocd-division/country:us/state:mn/place:silver_lake,130
ocd-division/country:us/state:mn/place:stewart,135
ocd-division/country:us/state:mn/county:mcleod/place:sumter,140
ocd-division/country:us/state:mn/place:winsted,145
ocd-division/country:us/state:mn/county:mcleod/place:winsted,150
ocd-division/country:us/state:mn/county:mahnomen/place:beaulieu,5
ocd-division/country:us/state:mn/place:bejou,10
ocd-division/country:us/state:mn/county:mahnomen/place:bejou,15
ocd-division/country:us/state:mn/county:mahnomen/place:chief,20
ocd-division/country:us/state:mn/county:mahnomen/place:clover,25
ocd-division/country:us/state:mn/county:mahnomen/place:gregory,30
ocd-division/country:us/state:mn/county:mahnomen/place:heier,35
ocd-division/country:us/state:mn/county:mahnomen/place:island_lake,40
ocd-division/country:us/state:mn/county:mahnomen/place:la_garde,45
ocd-division/country:us/state:mn/county:mahnomen/place:lake_grove,50
ocd-division/country:us/state:mn/county:mahnomen/place:little_elbow,90
ocd-division/country:us/state:mn/place:mahnomen,55
ocd-division/country:us/state:mn/county:mahnomen/place:marsh_creek,60
ocd-division/country:us/state:mn/county:mahnomen/place:oakland,65
ocd-division/country:us/state:mn/county:mahnomen/place:pembina,70
ocd-division/country:us/state:mn/county:mahnomen/place:popple_grove,75
ocd-division/country:us/state:mn/county:mahnomen/place:rosedale,80
ocd-division/country:us/state:mn/county:mahnomen/place:twin_lakes,85
ocd-division/country:us/state:mn/place:waubun,95
ocd-division/country:us/state:mn/county:marshall/place:agder,5
ocd-division/country:us/state:mn/county:marshall/place:alma,10
ocd-division/country:us/state:mn/place:alvarado,15
ocd-division/country:us/state:mn/place:argyle,20
ocd-division/country:us/state:mn/county:marshall/place:augsburg,25
ocd-division/country:us/state:mn/county:marshall/place:big_woods,30
ocd-division/country:us/state:mn/county:marshall/place:bloomer,35
ocd-division/country:us/state:mn/county:marshall/place:boxville,40
ocd-division/country:us/state:mn/county:marshall/place:cedar,45
ocd-division/country:us/state:mn/county:marshall/place:como,50
ocd-division/country:us/state:mn/county:marshall/place:comstock,55
ocd-division/country:us/state:mn/county:marshall/place:donnelly,60
ocd-division/country:us/state:mn/county:marshall/place:eagle_point,65
ocd-division/country:us/state:mn/county:marshall/place:east_park,70
ocd-division/country:us/state:mn/county:marshall/place:east_valley,75
ocd-division/country:us/state:mn/county:marshall/place:eckvoll,80
ocd-division/country:us/state:mn/county:marshall/place:espelie,85
ocd-division/country:us/state:mn/county:marshall/place:excel,90
ocd-division/country:us/state:mn/county:marshall/place:foldahl,95
ocd-division/country:us/state:mn/county:marshall/place:fork,100
ocd-division/country:us/state:mn/county:marshall/place:grand_plain,105
ocd-division/country:us/state:mn/place:grygla,110
ocd-division/country:us/state:mn/place:holt,115
ocd-division/country:us/state:mn/county:marshall/place:holt,120
ocd-division/country:us/state:mn/county:marshall/place:huntly,125
ocd-division/country:us/state:mn/county:marshall/place:lincoln,130
ocd-division/country:us/state:mn/county:marshall/place:linsell,135
ocd-division/country:us/state:mn/county:marshall/place:marsh_grove,145
ocd-division/country:us/state:mn/county:marshall/place:mccrea,140
ocd-division/country:us/state:mn/place:middle_river,150
ocd-division/country:us/state:mn/county:marshall/place:middle_river,155
ocd-division/country:us/state:mn/county:marshall/place:moose_river,160
ocd-division/country:us/state:mn/county:marshall/place:moylan,165
ocd-division/country:us/state:mn/county:marshall/precinct:mud_lake,166
ocd-division/country:us/state:mn/county:marshall/place:nelson_park,170
ocd-division/country:us/state:mn/county:marshall/place:new_folden,180
ocd-division/country:us/state:mn/county:marshall/place:new_maine,185
ocd-division/country:us/state:mn/county:marshall/place:new_solum,190
ocd-division/country:us/state:mn/place:newfolden,175
ocd-division/country:us/state:mn/county:marshall/place:oak_park,195
ocd-division/country:us/state:mn/place:oslo,200
ocd-division/country:us/state:mn/county:marshall/place:parker,205
ocd-division/country:us/state:mn/county:marshall/place:rollis,210
ocd-division/country:us/state:mn/county:marshall/place:sinnott,215
ocd-division/country:us/state:mn/county:marshall/place:spruce_valley,220
ocd-division/country:us/state:mn/place:stephen,225
ocd-division/country:us/state:mn/place:strandquist,230
ocd-division/country:us/state:mn/county:marshall/place:tamarac,235
ocd-division/country:us/state:mn/county:marshall/place:thief_lake,240
ocd-division/country:us/state:mn/county:marshall/place:valley,245
ocd-division/country:us/state:mn/county:marshall/place:vega,250
ocd-division/country:us/state:mn/county:marshall/place:veldt,255
ocd-division/country:us/state:mn/place:viking,260
ocd-division/country:us/state:mn/county:marshall/place:viking,265
ocd-division/country:us/state:mn/county:marshall/place:wanger,270
ocd-division/country:us/state:mn/place:warren/ward:1,275
ocd-division/country:us/state:mn/place:warren/ward:2,280
ocd-division/country:us/state:mn/county:marshall/place:warrenton,285
ocd-division/country:us/state:mn/county:marshall/place:west_valley,290
ocd-division/country:us/state:mn/county:marshall/place:whiteford,295
ocd-division/country:us/state:mn/county:marshall/place:wright,300
ocd-division/country:us/state:mn/county:martin/place:cedar,5
ocd-division/country:us/state:mn/county:martin/place:center_creek,10
ocd-division/country:us/state:mn/place:ceylon,15
ocd-division/country:us/state:mn/place:dunnell,20
ocd-division/country:us/state:mn/county:martin/place:east_chain,25
ocd-division/country:us/state:mn/county:martin/place:elm_creek,30
ocd-division/country:us/state:mn/county:martin/place:fairmont,95
ocd-division/country:us/state:mn/place:fairmont/ward:1/precinct:1,35
ocd-division/country:us/state:mn/place:fairmont/ward:1/precinct:2,40
ocd-division/country:us/state:mn/place:fairmont/ward:2/precinct:1,50
ocd-division/country:us/state:mn/place:fairmont/ward:2/precinct:2,55
ocd-division/country:us/state:mn/place:fairmont/ward:3/precinct:1,65
ocd-division/country:us/state:mn/place:fairmont/ward:3/precinct:2,70
ocd-division/country:us/state:mn/place:fairmont/ward:4/precinct:1,80
ocd-division/country:us/state:mn/place:fairmont/ward:4/precinct:2,85
ocd-division/country:us/state:mn/county:martin/place:fox_lake,100
ocd-division/country:us/state:mn/county:martin/place:fraser,105
ocd-division/country:us/state:mn/county:martin/place:galena,110
ocd-division/country:us/state:mn/place:granada,115
ocd-division/country:us/state:mn/county:martin/place:jay,120
ocd-division/country:us/state:mn/county:martin/place:lake_belt,125
ocd-division/country:us/state:mn/county:martin/place:lake_fremont,130
ocd-division/country:us/state:mn/county:martin/place:manyaska,135
ocd-division/country:us/state:mn/county:martin/place:nashville,140
ocd-division/country:us/state:mn/place:northrop,145
ocd-division/country:us/state:mn/place:ormsby/precinct:martin,150
ocd-division/country:us/state:mn/county:martin/place:pleasant_prairie,155
ocd-division/country:us/state:mn/county:martin/place:rolling_green,160
ocd-division/country:us/state:mn/county:martin/place:rutland,165
ocd-division/country:us/state:mn/place:sherburn,170
ocd-division/country:us/state:mn/county:martin/place:silver_lake,175
ocd-division/country:us/state:mn/county:martin/place:tenhassen,180
ocd-division/country:us/state:mn/place:trimont,185
ocd-division/country:us/state:mn/place:truman,195
ocd-division/country:us/state:mn/county:martin/place:waverly,200
ocd-division/country:us/state:mn/place:welcome,205
ocd-division/country:us/state:mn/county:martin/place:westford,210
ocd-division/country:us/state:mn/county:meeker/place:acton,5
ocd-division/country:us/state:mn/place:cedar_mills,10
ocd-division/country:us/state:mn/county:meeker/place:cedar_mills,15
ocd-division/country:us/state:mn/county:meeker/place:collinwood,20
ocd-division/country:us/state:mn/place:cosmos,25
ocd-division/country:us/state:mn/county:meeker/place:cosmos,30
ocd-division/country:us/state:mn/county:meeker/place:danielson,35
ocd-division/country:us/state:mn/place:darwin,40
ocd-division/country:us/state:mn/county:meeker/place:darwin,45
ocd-division/country:us/state:mn/place:dassel,50
ocd-division/country:us/state:mn/county:meeker/place:dassel,55
ocd-division/country:us/state:mn/place:eden_valley/precinct:meeker,60
ocd-division/country:us/state:mn/county:meeker/place:ellsworth,65
ocd-division/country:us/state:mn/county:meeker/place:forest_city,70
ocd-division/country:us/state:mn/county:meeker/place:forest_prairie,75
ocd-division/country:us/state:mn/county:meeker/place:greenleaf,80
ocd-division/country:us/state:mn/place:grove_city,85
ocd-division/country:us/state:mn/county:meeker/place:harvey,90
ocd-division/country:us/state:mn/place:kingston,95
ocd-division/country:us/state:mn/county:meeker/place:kingston,100
ocd-division/country:us/state:mn/county:meeker/place:litchfield,130
ocd-division/country:us/state:mn/place:litchfield/ward:1,105
ocd-division/country:us/state:mn/place:litchfield/ward:2,110
ocd-division/country:us/state:mn/place:litchfield/ward:3,115
ocd-division/country:us/state:mn/place:litchfield/ward:4,120
ocd-division/country:us/state:mn/place:litchfield/ward:5,125
ocd-division/country:us/state:mn/county:meeker/place:manannah,135
ocd-division/country:us/state:mn/county:meeker/place:swede_grove,140
ocd-division/country:us/state:mn/county:meeker/place:union_grove,145
ocd-division/country:us/state:mn/place:watkins,150
ocd-division/country:us/state:mn/place:bock,5
ocd-division/country:us/state:mn/county:mille_lacs/place:bogus_brook,10
ocd-division/country:us/state:mn/county:mille_lacs/place:borgholm,15
ocd-division/country:us/state:mn/county:mille_lacs/place:bradbury,20
ocd-division/country:us/state:mn/county:mille_lacs/place:dailey,25
ocd-division/country:us/state:mn/county:mille_lacs/place:east_side,30
ocd-division/country:us/state:mn/place:foreston,35
ocd-division/country:us/state:mn/county:mille_lacs/place:greenbush,40
ocd-division/country:us/state:mn/county:mille_lacs/place:hayland,45
ocd-division/country:us/state:mn/place:isle,50
ocd-division/country:us/state:mn/county:mille_lacs/place:isle_harbor,55
ocd-division/country:us/state:mn/county:mille_lacs/place:kathio,60
ocd-division/country:us/state:mn/county:mille_lacs/place:lewis,65
ocd-division/country:us/state:mn/place:milaca,70
ocd-division/country:us/state:mn/county:mille_lacs/place:milaca,75
ocd-division/country:us/state:mn/county:mille_lacs/place:milo,80
ocd-division/country:us/state:mn/county:mille_lacs/place:mudgett,85
ocd-division/country:us/state:mn/place:onamia,90
ocd-division/country:us/state:mn/county:mille_lacs/place:onamia,95
ocd-division/country:us/state:mn/county:mille_lacs/place:page,100
ocd-division/country:us/state:mn/place:pease,105
ocd-division/country:us/state:mn/place:princeton/precinct:1,110
ocd-division/country:us/state:mn/county:mille_lacs/place:princeton,115
ocd-division/country:us/state:mn/county:mille_lacs/place:south_harbor,120
ocd-division/country:us/state:mn/place:wahkon,125
ocd-division/country:us/state:mn/county:morrison/place:agram,5
ocd-division/country:us/state:mn/county:morrison/place:belle_prairie,10
ocd-division/country:us/state:mn/county:morrison/place:bellevue,15
ocd-division/country:us/state:mn/place:bowlus,20
ocd-division/country:us/state:mn/place:buckman,25
ocd-division/country:us/state:mn/county:morrison/place:buckman,30
ocd-division/country:us/state:mn/county:morrison/place:buh,35
ocd-division/country:us/state:mn/county:morrison/place:culdrum,45
ocd-division/country:us/state:mn/county:morrison/place:cushing,50
ocd-division/country:us/state:mn/county:morrison/place:darling,55
ocd-division/country:us/state:mn/place:elmdale,60
ocd-division/country:us/state:mn/county:morrison/place:elmdale,65
ocd-division/country:us/state:mn/place:flensburg,70
ocd-division/country:us/state:mn/place:genola,75
ocd-division/country:us/state:mn/county:morrison/place:granite,80
ocd-division/country:us/state:mn/county:morrison/place:green_prairie,85
ocd-division/country:us/state:mn/place:harding,90
ocd-division/country:us/state:mn/place:hillman,95
ocd-division/country:us/state:mn/county:morrison/place:hillman,100
ocd-division/country:us/state:mn/county:morrison/place:lakin,105
ocd-division/country:us/state:mn/place:lastrup,110
ocd-division/country:us/state:mn/county:morrison/place:leigh,115
ocd-division/country:us/state:mn/county:morrison/place:little_falls,135
ocd-division/country:us/state:mn/place:little_falls/ward:1,120
ocd-division/country:us/state:mn/place:little_falls/ward:2,125
ocd-division/country:us/state:mn/place:little_falls/ward:3,130
ocd-division/country:us/state:mn/county:morrison/place:morrill,140
ocd-division/country:us/state:mn/place:motley/precinct:morrison,145
ocd-division/country:us/state:mn/county:morrison/place:motley,150
ocd-division/country:us/state:mn/county:morrison/place:mount_morris,155
ocd-division/country:us/state:mn/county:morrison/place:parker,160
ocd-division/country:us/state:mn/place:pierz,165
ocd-division/country:us/state:mn/county:morrison/place:pierz,170
ocd-division/country:us/state:mn/county:morrison/place:pike_creek,175
ocd-division/country:us/state:mn/county:morrison/place:platte,180
ocd-division/country:us/state:mn/county:morrison/place:pulaski,185
ocd-division/country:us/state:mn/place:randall,195
ocd-division/country:us/state:mn/county:morrison/place:richardson,200
ocd-division/country:us/state:mn/county:morrison/place:ripley,205
ocd-division/country:us/state:mn/county:morrison/place:rosing,210
ocd-division/country:us/state:mn/place:royalton/precinct:morrison,215
ocd-division/country:us/state:mn/county:morrison/place:scandia_valley,220
ocd-division/country:us/state:mn/place:sobieski,225
ocd-division/country:us/state:mn/county:morrison/place:swan_river,230
ocd-division/country:us/state:mn/place:swanville/precinct:morrison,235
ocd-division/country:us/state:mn/county:morrison/place:swanville,240
ocd-division/country:us/state:mn/county:morrison/place:two_rivers,245
ocd-division/country:us/state:mn/place:upsala,250
ocd-division/country:us/state:mn/place:adams,5
ocd-division/country:us/state:mn/county:mower/place:adams,10
ocd-division/country:us/state:mn/county:mower/place:austin,70
ocd-division/country:us/state:mn/place:austin/ward:1/precinct:1,15
ocd-division/country:us/state:mn/place:austin/ward:1/precinct:2,20
ocd-division/country:us/state:mn/place:austin/ward:2/precinct:1,30
ocd-division/country:us/state:mn/place:austin/ward:2/precinct:2,35
ocd-division/country:us/state:mn/place:austin/ward:3/precinct:1,50
ocd-division/country:us/state:mn/place:austin/ward:3/precinct:2,55
ocd-division/country:us/state:mn/county:mower/place:bennington,75
ocd-division/country:us/state:mn/place:brownsdale,80
