@id,name,census_geoid
ocd-division/country:us/state:pa/sldu:33,Pennsylvania State Senate district 33,42033
ocd-division/country:us/state:pa/sldu:34,Pennsylvania State Senate district 34,42034
ocd-division/country:us/state:pa/sldu:35,Pennsylvania State Senate district 35,42035
ocd-division/country:us/state:pa/sldu:36,Pennsylvania State Senate district 36,42036
ocd-division/country:us/state:pa/sldu:37,Pennsylvania State Senate district 37,42037
ocd-division/country:us/state:pa/sldu:38,Pennsylvania State Senate district 38,42038
ocd-division/country:us/state:pa/sldu:39,Pennsylvania State Senate district 39,42039
ocd-division/country:us/state:pa/sldu:40,Pennsylvania State Senate district 40,42040
ocd-division/country:us/state:pa/sldu:41,Pennsylvania State Senate district 41,42041
ocd-division/country:us/state:pa/sldu:42,Pennsylvania State Senate district 42,42042
ocd-division/country:us/state:pa/sldu:43,Pennsylvania State Senate district 43,42043
ocd-division/country:us/state:pa/sldu:44,Pennsylvania State Senate district 44,42044
ocd-division/country:us/state:pa/sldu:45,Pennsylvania State Senate district 45,42045
ocd-division/country:us/state:pa/sldu:46,Pennsylvania State Senate district 46,42046
ocd-division/country:us/state:pa/sldu:47,Pennsylvania State Senate district 47,42047
ocd-division/country:us/state:pa/sldu:48,Pennsylvania State Senate district 48,42048
ocd-division/country:us/state:pa/sldu:49,Pennsylvania State Senate district 49,42049
ocd-division/country:us/state:pa/sldu:50,Pennsylvania State Senate district 50,42050
ocd-division/country:us/state:ri/sldu:1,Rhode Island State Senate district 1,44001
ocd-division/country:us/state:ri/sldu:2,Rhode Island State Senate district 2,44002
ocd-division/country:us/state:ri/sldu:3,Rhode Island State Senate district 3,44003
ocd-division/country:us/state:ri/sldu:4,Rhode Island State Senate district 4,44004
ocd-division/country:us/state:ri/sldu:5,Rhode Island State Senate district 5,44005
ocd-division/country:us/state:ri/sldu:6,Rhode Island State Senate district 6,44006
ocd-division/country:us/state:ri/sldu:7,Rhode Island State Senate district 7,44007
ocd-division/country:us/state:ri/sldu:8,Rhode Island State Senate district 8,44008
ocd-division/country:us/state:ri/sldu:9,Rhode Island State Senate district 9,44009
ocd-division/country:us/state:ri/sldu:10,Rhode Island State Senate district 10,44010
ocd-division/country:us/state:ri/sldu:11,Rhode Island State Senate district 11,44011
ocd-division/country:us/state:ri/sldu:12,Rhode Island State Senate district 12,44012
ocd-division/country:us/state:ri/sldu:13,Rhode Island State Senate district 13,44013
ocd-division/country:us/state:ri/sldu:14,Rhode Island State Senate district 14,44014
ocd-division/country:us/state:ri/sldu:15,Rhode Island State Senate district 15,44015
ocd-division/country:us/state:ri/sldu:16,Rhode Island State Senate district 16,44016
ocd-division/country:us/state:ri/sldu:17,Rhode Island State Senate district 17,44017
ocd-division/country:us/state:ri/sldu:18,Rhode Island State Senate district 18,44018
ocd-division/country:us/state:ri/sldu:19,Rhode Island State Senate district 19,44019
ocd-division/country:us/state:ri/sldu:20,Rhode Island State Senate district 20,44020
ocd-division/country:us/state:ri/sldu:21,Rhode Island State Senate district 21,44021
ocd-division/country:us/state:ri/sldu:22,Rhode Island State Senate district 22,44022
ocd-division/country:us/state:ri/sldu:23,Rhode Island State Senate district 23,44023
ocd-division/country:us/state:ri/sldu:24,Rhode Island State Senate district 24,44024
ocd-division/country:us/state:ri/sldu:25,Rhode Island State Senate district 25,44025
ocd-division/country:us/state:ri/sldu:26,Rhode Island State Senate district 26,44026
ocd-division/country:us/state:ri/sldu:27,Rhode Island State Senate district 27,44027
ocd-division/country:us/state:ri/sldu:28,Rhode Island State Senate district 28,44028
ocd-division/country:us/state:ri/sldu:29,Rhode Island State Senate district 29,44029
ocd-division/country:us/state:ri/sldu:30,Rhode Island State Senate district 30,44030
ocd-division/country:us/state:ri/sldu:31,Rhode Island State Senate district 31,44031
ocd-division/country:us/state:ri/sldu:32,Rhode Island State Senate district 32,44032
ocd-division/country:us/state:ri/sldu:33,Rhode Island State Senate district 33,44033
ocd-division/country:us/state:ri/sldu:34,Rhode Island State Senate district 34,44034
ocd-division/country:us/state:ri/sldu:35,Rhode Island State Senate district 35,44035
ocd-division/country:us/state:ri/sldu:36,Rhode Island State Senate district 36,44036
ocd-division/country:us/state:ri/sldu:37,Rhode Island State Senate district 37,44037
ocd-division/country:us/state:ri/sldu:38,Rhode Island State Senate district 38,44038
ocd-division/country:us/state:sc/sldu:1,South Carolina State Senate district 1,45001
ocd-division/country:us/state:sc/sldu:2,South Carolina State Senate district 2,45002
ocd-division/country:us/state:sc/sldu:3,South Carolina State Senate district 3,45003
ocd-division/country:us/state:sc/sldu:4,South Carolina State Senate district 4,45004
ocd-division/country:us/state:sc/sldu:5,South Carolina State Senate district 5,45005
ocd-division/country:us/state:sc/sldu:6,South Carolina State Senate district 6,45006
ocd-division/country:us/state:sc/sldu:7,South Carolina State Senate district 7,45007
ocd-division/country:us/state:sc/sldu:8,South Carolina State Senate district 8,45008
ocd-division/country:us/state:sc/sldu:9,South Carolina State Senate district 9,45009
ocd-division/country:us/state:sc/sldu:10,South Carolina State Senate district 10,45010
ocd-division/country:us/state:sc/sldu:11,South Carolina State Senate district 11,45011
ocd-division/country:us/state:sc/sldu:12,South Carolina State Senate district 12,45012
ocd-division/country:us/state:sc/sldu:13,South Carolina State Senate district 13,45013
ocd-division/country:us/state:sc/sldu:14,South Carolina State Senate district 14,45014
ocd-division/country:us/state:sc/sldu:15,South Carolina State Senate district 15,45015
ocd-division/country:us/state:sc/sldu:16,South Carolina State Senate district 16,45016
ocd-division/country:us/state:sc/sldu:17,South Carolina State Senate district 17,45017
ocd-division/country:us/state:sc/sldu:18,South Carolina State Senate district 18,45018
ocd-division/country:us/state:sc/sldu:19,South Carolina State Senate district 19,45019
ocd-division/country:us/state:sc/sldu:20,South Carolina State Senate district 20,45020
ocd-division/country:us/state:sc/sldu:21,South Carolina State Senate district 21,45021
ocd-division/country:us/state:sc/sldu:22,South Carolina State Senate district 22,45022
ocd-division/country:us/state:sc/sldu:23,South Carolina State Senate district 23,45023
ocd-division/country:us/state:sc/sldu:24,South Carolina State Senate district 24,45024
ocd-division/country:us/state:sc/sldu:25,South Carolina State Senate district 25,45025
ocd-division/country:us/state:sc/sldu:26,South Carolina State Senate district 26,45026
ocd-division/country:us/state:sc/sldu:27,South Carolina State Senate district 27,45027
ocd-division/country:us/state:sc/sldu:28,South Carolina State Senate district 28,45028
ocd-division/country:us/state:sc/sldu:29,South Carolina State Senate district 29,45029
ocd-division/country:us/state:sc/sldu:30,South Carolina State Senate district 30,45030
ocd-division/country:us/state:sc/sldu:31,South Carolina State Senate district 31,45031
ocd-division/country:us/state:sc/sldu:32,South Carolina State Senate district 32,45032
ocd-division/country:us/state:sc/sldu:33,South Carolina State Senate district 33,45033
ocd-division/country:us/state:sc/sldu:34,South Carolina State Senate district 34,45034
ocd-division/country:us/state:sc/sldu:35,South Carolina State Senate district 35,45035
ocd-division/country:us/state:sc/sldu:36,South Carolina State Senate district 36,45036
ocd-division/country:us/state:sc/sldu:37,South Carolina State Senate district 37,45037
ocd-division/country:us/state:sc/sldu:38,South Carolina State Senate district 38,45038
ocd-division/country:us/state:sc/sldu:39,South Carolina State Senate district 39,45039
ocd-division/country:us/state:sc/sldu:40,South Carolina State Senate district 40,45040
ocd-division/country:us/state:sc/sldu:41,South Carolina State Senate district 41,45041
ocd-division/country:us/state:sc/sldu:42,South Carolina State Senate district 42,45042
ocd-division/country:us/state:sc/sldu:43,South Carolina State Senate district 43,45043
ocd-division/country:us/state:sc/sldu:44,South Carolina State Senate district 44,45044
ocd-division/country:us/state:sc/sldu:45,South Carolina State Senate district 45,45045
ocd-division/country:us/state:sc/sldu:46,South Carolina State Senate district 46,45046
ocd-division/country:us/state:sd/sldu:1,South Dakota State Senate district 1,46001
ocd-division/country:us/state:sd/sldu:2,South Dakota State Senate district 2,46002
ocd-division/country:us/state:sd/sldu:3,South Dakota State Senate district 3,46003
ocd-division/country:us/state:sd/sldu:4,South Dakota State Senate district 4,46004
ocd-division/country:us/state:sd/sldu:5,South Dakota State Senate district 5,46005
ocd-division/country:us/state:sd/sldu:6,South Dakota State Senate district 6,46006
ocd-division/country:us/state:sd/sldu:7,South Dakota State Senate district 7,46007
ocd-division/country:us/state:sd/sldu:8,South Dakota State Senate district 8,46008
ocd-division/country:us/state:sd/sldu:9,South Dakota State Senate district 9,46009
ocd-division/country:us/state:sd/sldu:10,South Dakota State Senate district 10,46010
ocd-division/country:us/state:sd/sldu:11,South Dakota State Senate district 11,46011
ocd-division/country:us/state:sd/sldu:12,South Dakota State Senate district 12,46012
ocd-division/country:us/state:sd/sldu:13,South Dakota State Senate district 13,46013
ocd-division/country:us/state:sd/sldu:14,South Dakota State Senate district 14,46014
ocd-division/country:us/state:sd/sldu:15,South Dakota State Senate district 15,46015
ocd-division/country:us/state:sd/sldu:16,South Dakota State Senate district 16,46016
ocd-division/country:us/state:sd/sldu:17,South Dakota State Senate district 17,46017
ocd-division/country:us/state:sd/sldu:18,South Dakota State Senate district 18,46018
ocd-division/country:us/state:sd/sldu:19,South Dakota State Senate district 19,46019
ocd-division/country:us/state:sd/sldu:20,South Dakota State Senate district 20,46020
ocd-division/country:us/state:sd/sldu:21,South Dakota State Senate district 21,46021
ocd-division/country:us/state:sd/sldu:22,South Dakota State Senate district 22,46022
ocd-division/country:us/state:sd/sldu:23,South Dakota State Senate district 23,46023
ocd-division/country:us/state:sd/sldu:24,South Dakota State Senate district 24,46024
ocd-division/country:us/state:sd/sldu:25,South Dakota State Senate district 25,46025
ocd-division/country:us/state:sd/sldu:26,South Dakota State Senate district 26,46026
ocd-division/country:us/state:sd/sldu:27,South Dakota State Senate district 27,46027
ocd-division/country:us/state:sd/sldu:28,South Dakota State Senate district 28,46028
ocd-division/country:us/state:sd/sldu:29,South Dakota State Senate district 29,46029
ocd-division/country:us/state:sd/sldu:30,South Dakota State Senate district 30,46030
ocd-division/country:us/state:sd/sldu:31,South Dakota State Senate district 31,46031
ocd-division/country:us/state:sd/sldu:32,South Dakota State Senate district 32,46032
ocd-division/country:us/state:sd/sldu:33,South Dakota State Senate district 33,46033
ocd-division/country:us/state:sd/sldu:34,South Dakota State Senate district 34,46034
ocd-division/country:us/state:sd/sldu:35,South Dakota State Senate district 35,46035
ocd-division/country:us/state:tn/sldu:1,Tennessee State Senate district 1,47001
ocd-division/country:us/state:tn/sldu:2,Tennessee State Senate district 2,47002
ocd-division/country:us/state:tn/sldu:3,Tennessee State Senate district 3,47003
ocd-division/country:us/state:tn/sldu:4,Tennessee State Senate district 4,47004
ocd-division/country:us/state:tn/sldu:5,Tennessee State Senate district 5,47005
ocd-division/country:us/state:tn/sldu:6,Tennessee State Senate district 6,47006
ocd-division/country:us/state:tn/sldu:7,Tennessee State Senate district 7,47007
ocd-division/country:us/state:tn/sldu:8,Tennessee State Senate district 8,47008
ocd-division/country:us/state:tn/sldu:9,Tennessee State Senate district 9,47009
ocd-division/country:us/state:tn/sldu:10,Tennessee State Senate district 10,47010
ocd-division/country:us/state:tn/sldu:11,Tennessee State Senate district 11,47011
ocd-division/country:us/state:tn/sldu:12,Tennessee State Senate district 12,47012
ocd-division/country:us/state:tn/sldu:13,Tennessee State Senate district 13,47013
ocd-division/country:us/state:tn/sldu:14,Tennessee State Senate district 14,47014
ocd-division/country:us/state:tn/sldu:15,Tennessee State Senate district 15,47015
ocd-division/country:us/state:tn/sldu:16,Tennessee State Senate district 16,47016
ocd-division/country:us/state:tn/sldu:17,Tennessee State Senate district 17,47017
ocd-division/country:us/state:tn/sldu:18,Tennessee State Senate district 18,47018
ocd-division/country:us/state:tn/sldu:19,Tennessee State Senate district 19,47019
ocd-division/country:us/state:tn/sldu:20,Tennessee State Senate district 20,47020
ocd-division/country:us/state:tn/sldu:21,Tennessee State Senate district 21,47021
ocd-division/country:us/state:tn/sldu:22,Tennessee State Senate district 22,47022
ocd-division/country:us/state:tn/sldu:23,Tennessee State Senate district 23,47023
ocd-division/country:us/state:tn/sldu:24,Tennessee State Senate district 24,47024
ocd-division/country:us/state:tn/sldu:25,Tennessee State Senate district 25,47025
ocd-division/country:us/state:tn/sldu:26,Tennessee State Senate district 26,47026
ocd-division/country:us/state:tn/sldu:27,Tennessee State Senate district 27,47027
ocd-division/country:us/state:tn/sldu:28,Tennessee State Senate district 28,47028
ocd-division/country:us/state:tn/sldu:29,Tennessee State Senate district 29,47029
ocd-division/country:us/state:tn/sldu:30,Tennessee State Senate district 30,47030
ocd-division/country:us/state:tn/sldu:31,Tennessee State Senate district 31,47031
ocd-division/country:us/state:tn/sldu:32,Tennessee State Senate district 32,47032
ocd-division/country:us/state:tn/sldu:33,Tennessee State Senate district 33,47033
ocd-division/country:us/state:tx/sldu:1,Texas State Senate district 1,48001
ocd-division/country:us/state:tx/sldu:2,Texas State Senate district 2,48002
ocd-division/country:us/state:tx/sldu:3,Texas State Senate district 3,48003
ocd-division/country:us/state:tx/sldu:4,Texas State Senate district 4,48004
ocd-division/country:us/state:tx/sldu:5,Texas State Senate district 5,48005
ocd-division/country:us/state:tx/sldu:6,Texas State Senate district 6,48006
ocd-division/country:us/state:tx/sldu:7,Texas State Senate district 7,48007
ocd-division/country:us/state:tx/sldu:8,Texas State Senate district 8,48008
ocd-division/country:us/state:tx/sldu:9,Texas State Senate district 9,48009
ocd-division/country:us/state:tx/sldu:10,Texas State Senate district 10,48010
ocd-division/country:us/state:tx/sldu:11,Texas State Senate district 11,48011
ocd-division/country:us/state:tx/sldu:12,Texas State Senate district 12,48012
ocd-division/country:us/state:tx/sldu:13,Texas State Senate district 13,48013
ocd-division/country:us/state:tx/sldu:14,Texas State Senate district 14,48014
ocd-division/country:us/state:tx/sldu:15,Texas State Senate district 15,48015
ocd-division/country:us/state:tx/sldu:16,Texas State Senate district 16,48016
ocd-division/country:us/state:tx/sldu:17,Texas State Senate district 17,48017
ocd-division/country:us/state:tx/sldu:18,Texas State Senate district 18,48018
ocd-division/country:us/state:tx/sldu:19,Texas State Senate district 19,48019
ocd-division/country:us/state:tx/sldu:20,Texas State Senate district 20,48020
ocd-division/country:us/state:tx/sldu:21,Texas State Senate district 21,48021
ocd-division/country:us/state:tx/sldu:22,Texas State Senate district 22,48022
ocd-division/country:us/state:tx/sldu:23,Texas State Senate district 23,48023
ocd-division/country:us/state:tx/sldu:24,Texas State Senate district 24,48024
ocd-division/country:us/state:tx/sldu:25,Texas State Senate district 25,48025
ocd-division/country:us/state:tx/sldu:26,Texas State Senate district 26,48026
ocd-division/country:us/state:tx/sldu:27,Texas State Senate district 27,48027
ocd-division/country:us/state:tx/sldu:28,Texas State Senate district 28,48028
ocd-division/country:us/state:tx/sldu:29,Texas State Senate district 29,48029
ocd-division/country:us/state:tx/sldu:30,Texas State Senate district 30,48030
ocd-division/country:us/state:tx/sldu:31,Texas State Senate district 31,48031
ocd-division/country:us/state:ut/sldu:1,Utah State Senate district 1,49001
ocd-division/country:us/state:ut/sldu:2,Utah State Senate district 2,49002
ocd-division/country:us/state:ut/sldu:3,Utah State Senate district 3,49003
ocd-division/country:us/state:ut/sldu:4,Utah State Senate district 4,49004
ocd-division/country:us/state:ut/sldu:5,Utah State Senate district 5,49005
ocd-division/country:us/state:ut/sldu:6,Utah State Senate district 6,49006
ocd-division/country:us/state:ut/sldu:7,Utah State Senate district 7,49007
ocd-division/country:us/state:ut/sldu:8,Utah State Senate district 8,49008
ocd-division/country:us/state:ut/sldu:9,Utah State Senate district 9,49009
ocd-division/country:us/state:ut/sldu:10,Utah State Senate district 10,49010
ocd-division/country:us/state:ut/sldu:11,Utah State Senate district 11,49011
ocd-division/country:us/state:ut/sldu:12,Utah State Senate district 12,49012
ocd-division/country:us/state:ut/sldu:13,Utah State Senate district 13,49013
ocd-division/country:us/state:ut/sldu:14,Utah State Senate district 14,49014
ocd-division/country:us/state:ut/sldu:15,Utah State Senate district 15,49015
ocd-division/country:us/state:ut/sldu:16,Utah State Senate district 16,49016
ocd-division/country:us/state:ut/sldu:17,Utah State Senate district 17,49017
ocd-division/country:us/state:ut/sldu:18,Utah State Senate district 18,49018
ocd-division/country:us/state:ut/sldu:19,Utah State Senate district 19,49019
ocd-division/country:us/state:ut/sldu:20,Utah State Senate district 20,49020
ocd-division/country:us/state:ut/sldu:21,Utah State Senate district 21,49021
ocd-division/country:us/state:ut/sldu:22,Utah State Senate district 22,49022
ocd-division/country:us/state:ut/sldu:23,Utah State Senate district 23,49023
ocd-division/country:us/state:ut/sldu:24,Utah State Senate district 24,49024
ocd-division/country:us/state:ut/sldu:25,Utah State Senate district 25,49025
ocd-division/country:us/state:ut/sldu:26,Utah State Senate district 26,49026
ocd-division/country:us/state:ut/sldu:27,Utah State Senate district 27,49027
ocd-division/country:us/state:ut/sldu:28,Utah State Senate district 28,49028
ocd-division/country:us/state:ut/sldu:29,Utah State Senate district 29,49029
ocd-division/country:us/state:vt/sldu:addison,Vermont Addison State Senate district,50ADD
ocd-division/country:us/state:vt/sldu:bennington,Vermont Bennington State Senate district,50BEN
ocd-division/country:us/state:vt/sldu:caledonia,Vermont Caledonia State Senate district,50CAL
ocd-division/country:us/state:vt/sldu:grand_isle-chittenden,Vermont Grand-Isle-Chittenden State Senate district,50CGI
ocd-division/country:us/state:vt/sldu:chittenden,Vermont Chittenden State Senate district,50CHI
ocd-division/country:us/state:vt/sldu:essex-orleans,Vermont Essex-Orleans State Senate district,50E-O
ocd-division/country:us/state:vt/sldu:franklin,Vermont Franklin State Senate district,50FRA
ocd-division/country:us/state:vt/sldu:lamoille,Vermont Lamoille State Senate district,50LAM
ocd-division/country:us/state:vt/sldu:orange,Vermont Orange State Senate district,50ORA
ocd-division/country:us/state:vt/sldu:rutland,Vermont Rutland State Senate district,50RUT
ocd-division/country:us/state:vt/sldu:washington,Vermont Washington State Senate district,50WAS
ocd-division/country:us/state:vt/sldu:windham,Vermont Windham State Senate district,50WDM
ocd-division/country:us/state:vt/sldu:windsor,Vermont Windsor State Senate district,50WSR
ocd-division/country:us/state:va/sldu:1,Virginia State Senate district 1,51001
ocd-division/country:us/state:va/sldu:2,Virginia State Senate district 2,51002
ocd-division/country:us/state:va/sldu:3,Virginia State Senate district 3,51003
ocd-division/country:us/state:va/sldu:4,Virginia State Senate district 4,51004
ocd-division/country:us/state:va/sldu:5,Virginia State Senate district 5,51005
ocd-division/country:us/state:va/sldu:6,Virginia State Senate district 6,51006
ocd-division/country:us/state:va/sldu:7,Virginia State Senate district 7,51007
ocd-division/country:us/state:va/sldu:8,Virginia State Senate district 8,51008
ocd-division/country:us/state:va/sldu:9,Virginia State Senate district 9,51009
ocd-division/country:us/state:va/sldu:10,Virginia State Senate district 10,51010
ocd-division/country:us/state:va/sldu:11,Virginia State Senate district 11,51011
ocd-division/country:us/state:va/sldu:12,Virginia State Senate district 12,51012
ocd-division/country:us/state:va/sldu:13,Virginia State Senate district 13,51013
ocd-division/country:us/state:va/sldu:14,Virginia State Senate district 14,51014
ocd-division/country:us/state:va/sldu:15,Virginia State Senate district 15,51015
ocd-division/country:us/state:va/sldu:16,Virginia State Senate district 16,51016
ocd-division/country:us/state:va/sldu:17,Virginia State Senate district 17,51017
ocd-division/country:us/state:va/sldu:18,Virginia State Senate district 18,51018
ocd-division/country:us/state:va/sldu:19,Virginia State Senate district 19,51019
ocd-division/country:us/state:va/sldu:20,Virginia State Senate district 20,51020
ocd-division/country:us/state:va/sldu:21,Virginia State Senate district 21,51021
ocd-division/country:us/state:va/sldu:22,Virginia State Senate district 22,51022
ocd-division/country:us/state:va/sldu:23,Virginia State Senate district 23,51023
ocd-division/country:us/state:va/sldu:24,Virginia State Senate district 24,51024
ocd-division/country:us/state:va/sldu:25,Virginia State Senate district 25,51025
ocd-division/country:us/state:va/sldu:26,Virginia State Senate district 26,51026
ocd-division/country:us/state:va/sldu:27,Virginia State Senate district 27,51027
ocd-division/country:us/state:va/sldu:28,Virginia State Senate district 28,51028
ocd-division/country:us/state:va/sldu:29,Virginia State Senate district 29,51029
ocd-division/country:us/state:va/sldu:30,Virginia State Senate district 30,51030
ocd-division/country:us/state:va/sldu:31,Virginia State Senate district 31,51031
ocd-division/country:us/state:va/sldu:32,Virginia State Senate district 32,51032
ocd-division/country:us/state:va/sldu:33,Virginia State Senate district 33,51033
ocd-division/country:us/state:va/sldu:34,Virginia State Senate district 34,51034
ocd-division/country:us/state:va/sldu:35,Virginia State Senate district 35,51035
ocd-division/country:us/state:va/sldu:36,Virginia State Senate district 36,51036
ocd-division/country:us/state:va/sldu:37,Virginia State Senate district 37,51037
ocd-division/country:us/state:va/sldu:38,Virginia State Senate district 38,51038
ocd-division/country:us/state:va/sldu:39,Virginia State Senate district 39,51039
ocd-division/country:us/state:va/sldu:40,Virginia State Senate district 40,51040
ocd-division/country:us/state:wa/sldu:1,Washington State Senate district 1,53001
ocd-division/country:us/state:wa/sldu:2,Washington State Senate district 2,53002
ocd-division/country:us/state:wa/sldu:3,Washington State Senate district 3,53003
ocd-division/country:us/state:wa/sldu:4,Washington State Senate district 4,53004
ocd-division/country:us/state:wa/sldu:5,Washington State Senate district 5,53005
ocd-division/country:us/state:wa/sldu:6,Washington State Senate district 6,53006
ocd-division/country:us/state:wa/sldu:7,Washington State Senate district 7,53007
ocd-division/country:us/state:wa/sldu:8,Washington State Senate district 8,53008
ocd-division/country:us/state:wa/sldu:9,Washington State Senate district 9,53009
ocd-division/country:us/state:wa/sldu:10,Washington State Senate district 10,53010
ocd-division/country:us/state:wa/sldu:11,Washington State Senate district 11,53011
ocd-division/country:us/state:wa/sldu:12,Washington State Senate district 12,53012
ocd-division/country:us/state:wa/sldu:13,Washington State Senate district 13,53013
ocd-division/country:us/state:wa/sldu:14,Washington State Senate district 14,53014
ocd-division/country:us/state:wa/sldu:15,Washington State Senate district 15,53015
ocd-division/country:us/state:wa/sldu:16,Washington State Senate district 16,53016
ocd-division/country:us/state:wa/sldu:17,Washington State Senate district 17,53017
ocd-division/country:us/state:wa/sldu:18,Washington State Senate district 18,53018
ocd-division/country:us/state:wa/sldu:19,Washington State Senate district 19,53019
ocd-division/country:us/state:wa/sldu:20,Washington State Senate district 20,53020
ocd-division/country:us/state:wa/sldu:21,Washington State Senate district 21,53021
ocd-division/country:us/state:wa/sldu:22,Washington State Senate district 22,53022
ocd-division/country:us/state:wa/sldu:23,Washington State Senate district 23,53023
ocd-division/country:us/state:wa/sldu:24,Washington State Senate district 24,53024
ocd-division/country:us/state:wa/sldu:25,Washington State Senate district 25,53025
ocd-division/country:us/state:wa/sldu:26,Washington State Senate district 26,53026
ocd-division/country:us/state:wa/sldu:27,Washington State Senate district 27,53027
ocd-division/country:us/state:wa/sldu:28,Washington State Senate district 28,53028
ocd-division/country:us/state:wa/sldu:29,Washington State Senate district 29,53029
ocd-division/country:us/state:wa/sldu:30,Washington State Senate district 30,53030
ocd-division/country:us/state:wa/sldu:31,Washington State Senate district 31,53031
ocd-division/country:us/state:wa/sldu:32,Washington State Senate district 32,53032
ocd-division/country:us/state:wa/sldu:33,Washington State Senate district 33,53033
ocd-division/country:us/state:wa/sldu:34,Washington State Senate district 34,53034
ocd-division/country:us/state:wa/sldu:35,Washington State Senate district 35,53035
ocd-division/country:us/state:wa/sldu:36,Washington State Senate district 36,53036
ocd-division/country:us/state:wa/sldu:37,Washington State Senate district 37,53037
ocd-division/country:us/state:wa/sldu:38,Washington State Senate district 38,53038
ocd-division/country:us/state:wa/sldu:39,Washington State Senate district 39,53039
ocd-division/country:us/state:wa/sldu:40,Washington State Senate district 40,53040
ocd-division/country:us/state:wa/sldu:41,Washington State Senate district 41,53041
ocd-division/country:us/state:wa/sldu:42,Washington State Senate district 42,53042
ocd-division/country:us/state:wa/sldu:43,Washington State Senate district 43,53043
ocd-division/country:us/state:wa/sldu:44,Washington State Senate district 44,53044
ocd-division/country:us/state:wa/sldu:45,Washington State Senate district 45,53045
ocd-division/country:us/state:wa/sldu:46,Washington State Senate district 46,53046
ocd-division/country:us/state:wa/sldu:47,Washington State Senate district 47,53047
ocd-division/country:us/state:wa/sldu:48,Washington State Senate district 48,53048
ocd-division/country:us/state:wa/sldu:49,Washington State Senate district 49,53049
ocd-division/country:us/state:wv/sldu:1,West Virginia State Senate district 1,54001
ocd-division/country:us/state:wv/sldu:2,West Virginia State Senate district 2,54002
ocd-division/country:us/state:wv/sldu:3,West Virginia State Senate district 3,54003
ocd-division/country:us/state:wv/sldu:4,West Virginia State Senate district 4,54004
ocd-division/country:us/state:wv/sldu:5,West Virginia State Senate district 5,54005
ocd-division/country:us/state:wv/sldu:6,West Virginia State Senate district 6,54006
ocd-division/country:us/state:wv/sldu:7,West Virginia State Senate district 7,54007
ocd-division/country:us/state:wv/sldu:8,West Virginia State Senate district 8,54008
ocd-division/country:us/state:wv/sldu:9,West Virginia State Senate district 9,54009
ocd-division/country:us/state:wv/sldu:10,West Virginia State Senate district 10,54010
ocd-division/country:us/state:wv/sldu:11,West Virginia State Senate district 11,54011
ocd-division/country:us/state:wv/sldu:12,West Virginia State Senate district 12,54012
ocd-division/country:us/state:wv/sldu:13,West Virginia State Senate district 13,54013
ocd-division/country:us/state:wv/sldu:14,West Virginia State Senate district 14,54014
ocd-division/country:us/state:wv/sldu:15,West Virginia State Senate district 15,54015
ocd-division/country:us/state:wv/sldu:16,West Virginia State Senate district 16,54016
ocd-division/country:us/state:wv/sldu:17,West Virginia State Senate district 17,54017
ocd-division/country:us/state:wi/sldu:1,Wisconsin State Senate district 1,55001
ocd-division/country:us/state:wi/sldu:2,Wisconsin State Senate district 2,55002
ocd-division/country:us/state:wi/sldu:3,Wisconsin State Senate district 3,55003
ocd-division/country:us/state:wi/sldu:4,Wisconsin State Senate district 4,55004
ocd-division/country:us/state:wi/sldu:5,Wisconsin State Senate district 5,55005
ocd-division/country:us/state:wi/sldu:6,Wisconsin State Senate district 6,55006
ocd-division/country:us/state:wi/sldu:7,Wisconsin State Senate district 7,55007
ocd-division/country:us/state:wi/sldu:8,Wisconsin State Senate district 8,55008
ocd-division/country:us/state:wi/sldu:9,Wisconsin State Senate district 9,55009
ocd-division/country:us/state:wi/sldu:10,Wisconsin State Senate district 10,55010
ocd-division/country:us/state:wi/sldu:11,Wisconsin State Senate district 11,55011
ocd-division/country:us/state:wi/sldu:12,Wisconsin State Senate district 12,55012
ocd-division/country:us/state:wi/sldu:13,Wisconsin State Senate district 13,55013
ocd-division/country:us/state:wi/sldu:14,Wisconsin State Senate district 14,55014
ocd-division/country:us/state:wi/sldu:15,Wisconsin State Senate district 15,55015
ocd-division/country:us/state:wi/sldu:16,Wisconsin State Senate district 16,55016
ocd-division/country:us/state:wi/sldu:17,Wisconsin State Senate district 17,55017
ocd-division/country:us/state:wi/sldu:18,Wisconsin State Senate district 18,55018
ocd-division/country:us/state:wi/sldu:19,Wisconsin State Senate district 19,55019
ocd-division/country:us/state:wi/sldu:20,Wisconsin State Senate district 20,55020
ocd-division/country:us/state:wi/sldu:21,Wisconsin State Senate district 21,55021
ocd-division/country:us/state:wi/sldu:22,Wisconsin State Senate district 22,55022
ocd-division/country:us/state:wi/sldu:23,Wisconsin State Senate district 23,55023
ocd-division/country:us/state:wi/sldu:24,Wisconsin State Senate district 24,55024
ocd-division/country:us/state:wi/sldu:25,Wisconsin State Senate district 25,55025
ocd-division/country:us/state:wi/sldu:26,Wisconsin State Senate district 26,55026
ocd-division/country:us/state:wi/sldu:27,Wisconsin State Senate district 27,55027
ocd-division/country:us/state:wi/sldu:28,Wisconsin State Senate district 28,55028
ocd-division/country:us/state:wi/sldu:29,Wisconsin State Senate district 29,55029
ocd-division/country:us/state:wi/sldu:30,Wisconsin State Senate district 30,55030
ocd-division/country:us/state:wi/sldu:31,Wisconsin State Senate district 31,55031
